chelonoidis_abingdonii ENSCABG00000006380
gopherus_agassizii ENSGAGG00000020424
chrysemys_picta_bellii ENSCPBG00000022840
pelodiscus_sinensis ENSPSIG00000017162
crocodylus_porosus ENSCPRG00005001761
anolis_carolinensis ENSACAG00000009529
pogona_vitticeps ENSPVIG00000024190
notechis_scutatus ENSNSUG00000018454
salvator_merianae ENSSMRG00000015037
sphenodon_punctatus ENSSPUG00000015179
anser_brachyrhynchus ENSABRG00000003030
anas_platyrhynchos_platyrhynchos ENSAPLG00000002287
gallus_gallus ENSGALG00000005815
coturnix_japonica ENSCJPG00005003955
meleagris_gallopavo ENSMGAG00000006297
numida_meleagris ENSNMEG00000010228
calidris_pygmaea ENSCPGG00000003914
calidris_pugnax ENSCPUG00000012735
melopsittacus_undulatus ENSMUNG00000014317
lepidothrix_coronata ENSLCOG00000015355
manacus_vitellinus ENSMVIG00005012186
lonchura_striata_domestica ENSLSDG00000017995
taeniopygia_guttata ENSTGUG00000008224
serinus_canaria ENSSCAG00000005431
ficedula_albicollis ENSFALG00000000976
cyanistes_caeruleus ENSCCEG00000016979
parus_major ENSPMJG00000006230
junco_hyemalis ENSJHYG00000003118
zonotrichia_albicollis ENSZALG00000017118
apteryx_haastii ENSAHAG00000009092
apteryx_owenii ENSAOWG00000016478
apteryx_rowi ENSARWG00000011197
dromaius_novaehollandiae ENSDNVG00000006903
nothoprocta_perdicaria ENSNPEG00000012159
phascolarctos_cinereus ENSPCIG00000005943
notamacropus_eugenii ENSMEUG00000002144
monodelphis_domestica ENSMODG00000007804
sarcophilus_harrisii ENSSHAG00000018478
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017378
cricetulus_griseus_crigri-picr ENSCGRG00015004873
cricetulus_griseus_crigri_1.0 ENSCGRG00000004793
mesocricetus_auratus ENSMAUG00000003535
peromyscus_maniculatus_bairdii ENSPEMG00000028610
mus_spicilegus ENSMSIG00000027734
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031432
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000047554
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030318
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013530
rattus_norvegicus ENSRNOG00000010752
meriones_unguiculatus ENSMUGG00000019839
nannospalax_galili ENSNGAG00000020622
jaculus_jaculus ENSJJAG00000021740
jaculus_jaculus ENSJJAG00000023370
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015421
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009017
fukomys_damarensis ENSFDAG00000005990
octodon_degus ENSODEG00000008048
octodon_degus ENSODEG00000017324
cavia_porcellus ENSCPOG00000033961
chinchilla_lanigera ENSCLAG00000016916
dipodomys_ordii ENSDORG00000028055
microcebus_murinus ENSMICG00000032523
spermophilus_dauricus ENSSDAG00000022164
marmota_marmota_marmota ENSMMMG00000000058
ictidomys_tridecemlineatus ENSSTOG00000019404
castor_canadensis ENSCCNG00000015962
microtus_ochrogaster ENSMOCG00000013715
oryctolagus_cuniculus ENSOCUG00000005756
ochotona_princeps ENSOPRG00000005298
propithecus_coquereli ENSPCOG00000017896
microcebus_murinus ENSMICG00000032719
otolemur_garnettii ENSOGAG00000003415
carlito_syrichta ENSTSYG00000005738
gorilla_gorilla ENSGGOG00000002986
homo_sapiens ENSG00000166471
pan_troglodytes ENSPTRG00000003346
pan_paniscus ENSPPAG00000041691
pongo_abelii ENSPPYG00000019974
nomascus_leucogenys ENSNLEG00000017558
colobus_angolensis_palliatus ENSCANG00000008961
piliocolobus_tephrosceles ENSPTEG00000005511
rhinopithecus_roxellana ENSRROG00000023773
papio_anubis ENSPANG00000003804
chlorocebus_sabaeus ENSCSAG00000004482
theropithecus_gelada ENSTGEG00000017164
macaca_mulatta ENSMMUG00000005639
macaca_nemestrina ENSMNEG00000034323
macaca_fascicularis ENSMFAG00000003002
mandrillus_leucophaeus ENSMLEG00000036239
cebus_capucinus_imitator ENSCCAG00000029350
callithrix_jacchus ENSCJAG00000011454
saimiri_boliviensis_boliviensis ENSSBOG00000032764
cercocebus_atys ENSCATG00000030665
rhinopithecus_bieti ENSRBIG00000031312
aotus_nancymaae ENSANAG00000026388
urocitellus_parryii ENSUPAG00010023308
tupaia_belangeri ENSTBEG00000007252
equus_asinus_asinus ENSEASG00005003568
