castor_canadensis ENSCCNG00000030813
dipodomys_ordii ENSDORG00000002202
peromyscus_maniculatus_bairdii ENSPEMG00000018513
microtus_ochrogaster ENSMOCG00000020855
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016264
cricetulus_griseus_crigri_1.0 ENSCGRG00000015134
cricetulus_griseus_crigri-picr ENSCGRG00015005349
cricetulus_griseus_crigri_1.0 ENSCGRG00000008450
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017824
cricetulus_griseus_crigri-picr ENSCGRG00015017737
mesocricetus_auratus ENSMAUG00000011153
mus_spicilegus ENSMSIG00000030447
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020075
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016199
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015388
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030804
rattus_norvegicus ENSRNOG00000043099
rattus_norvegicus ENSRNOG00000048990
meriones_unguiculatus ENSMUGG00000016243
nannospalax_galili ENSNGAG00000022273
jaculus_jaculus ENSJJAG00000014035
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013902
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015956
fukomys_damarensis ENSFDAG00000007401
octodon_degus ENSODEG00000001711
octodon_degus ENSODEG00000012879
chinchilla_lanigera ENSCLAG00000012235
cavia_porcellus ENSCPOG00000015479
cavia_aperea ENSCAPG00000005945
spermophilus_dauricus ENSSDAG00000002713
ictidomys_tridecemlineatus ENSSTOG00000011572
urocitellus_parryii ENSUPAG00010008654
marmota_marmota_marmota ENSMMMG00000007829
oryctolagus_cuniculus ENSOCUG00000002888
ochotona_princeps ENSOPRG00000001640
pan_paniscus ENSPPAG00000036670
pan_troglodytes ENSPTRG00000002563
homo_sapiens ENSG00000165732
gorilla_gorilla ENSGGOG00000005065
pongo_abelii ENSPPYG00000002389
nomascus_leucogenys ENSNLEG00000011591
rhinopithecus_bieti ENSRBIG00000043721
rhinopithecus_roxellana ENSRROG00000033387
rhinopithecus_bieti ENSRBIG00000035862
piliocolobus_tephrosceles ENSPTEG00000029294
colobus_angolensis_palliatus ENSCANG00000039926
macaca_nemestrina ENSMNEG00000032825
macaca_fascicularis ENSMFAG00000044838
macaca_mulatta ENSMMUG00000001005
cercocebus_atys ENSCATG00000043540
mandrillus_leucophaeus ENSMLEG00000028940
papio_anubis ENSPANG00000022140
theropithecus_gelada ENSTGEG00000029156
piliocolobus_tephrosceles ENSPTEG00000010431
colobus_angolensis_palliatus ENSCANG00000036110
cercocebus_atys ENSCATG00000045019
mandrillus_leucophaeus ENSMLEG00000028215
papio_anubis ENSPANG00000031334
macaca_fascicularis ENSMFAG00000033536
macaca_mulatta ENSMMUG00000032331
cebus_capucinus_imitator ENSCCAG00000026288
callithrix_jacchus ENSCJAG00000012876
aotus_nancymaae ENSANAG00000038109
saimiri_boliviensis_boliviensis ENSSBOG00000025801
carlito_syrichta ENSTSYG00000011231
propithecus_coquereli ENSPCOG00000019284
prolemur_simus ENSPSMG00000009395
microcebus_murinus ENSMICG00000015112
microcebus_murinus ENSMICG00000033371
otolemur_garnettii ENSOGAG00000001846
otolemur_garnettii ENSOGAG00000031242
tupaia_belangeri ENSTBEG00000002310
dasypus_novemcinctus ENSDNOG00000001680
choloepus_hoffmanni ENSCHOG00000000234
loxodonta_africana ENSLAFG00000007962
procavia_capensis ENSPCAG00000016697
echinops_telfairi ENSETEG00000014073
pteropus_vampyrus ENSPVAG00000009521
myotis_lucifugus ENSMLUG00000023298
sorex_araneus ENSSARG00000014024
erinaceus_europaeus ENSEEUG00000005959
ailuropoda_melanoleuca ENSAMEG00000017978
ursus_americanus ENSUAMG00000005676
ursus_maritimus ENSUMAG00000007735
neovison_vison ENSNVIG00000012428
mustela_putorius_furo ENSMPUG00000004603
canis_lupus_dingo ENSCAFG00020025973
canis_lupus_dingo ENSCAFG00020025969
canis_lupus_familiaris ENSCAFG00000013791
vulpes_vulpes ENSVVUG00000020486
canis_lupus_dingo ENSCAFG00020021486
panthera_pardus ENSPPRG00000012523
panthera_tigris_altaica ENSPTIG00000007268
felis_catus ENSFCAG00000002109
equus_caballus ENSECAG00000010810
equus_asinus_asinus ENSEASG00005015598
bos_taurus ENSBTAG00000014558
bos_mutus ENSBMUG00000022621
bison_bison_bison ENSBBBG00000023312
capra_hircus ENSCHIG00000014104
capra_hircus ENSCHIG00000006053
ovis_aries ENSOARG00000015128
ovis_aries ENSOARG00000005307
capra_hircus ENSCHIG00000000248
bison_bison_bison ENSBBBG00000013871
bos_mutus ENSBMUG00000001943
bison_bison_bison ENSBBBG00000023060
tursiops_truncatus ENSTTRG00000016398
sus_scrofa ENSSSCG00000010247
ovis_aries ENSOARG00000011409
vicugna_pacos ENSVPAG00000000627
saimiri_boliviensis_boliviensis ENSSBOG00000024156
notechis_scutatus ENSNSUG00000001511
notechis_scutatus ENSNSUG00000001504
notechis_scutatus ENSNSUG00000004363
ovis_aries ENSOARG00000004025
notamacropus_eugenii ENSMEUG00000010586
phascolarctos_cinereus ENSPCIG00000015505
monodelphis_domestica ENSMODG00000010727
ornithorhynchus_anatinus ENSOANG00000004777
calidris_pygmaea ENSCPGG00000016754
calidris_pugnax ENSCPUG00000011356
melopsittacus_undulatus ENSMUNG00000008413
taeniopygia_guttata ENSTGUG00000003865
lonchura_striata_domestica ENSLSDG00000017295
serinus_canaria ENSSCAG00000012554
cyanistes_caeruleus ENSCCEG00000019397
parus_major ENSPMJG00000014011
ficedula_albicollis ENSFALG00000013043
junco_hyemalis ENSJHYG00000012188
zonotrichia_albicollis ENSZALG00000014684
lepidothrix_coronata ENSLCOG00000005269
anas_platyrhynchos_platyrhynchos ENSAPLG00000013000
anser_brachyrhynchus ENSABRG00000021145
coturnix_japonica ENSCJPG00005003427
gallus_gallus ENSGALG00000042254
numida_meleagris ENSNMEG00000015458
apteryx_owenii ENSAOWG00000015994
apteryx_haastii ENSAHAG00000015341
apteryx_rowi ENSARWG00000010313
dromaius_novaehollandiae ENSDNVG00000005371
nothoprocta_perdicaria ENSNPEG00000006593
crocodylus_porosus ENSCPRG00005006387
chelonoidis_abingdonii ENSCABG00000022926
gopherus_agassizii ENSGAGG00000022169
chrysemys_picta_bellii ENSCPBG00000019937
pelodiscus_sinensis ENSPSIG00000004724
anolis_carolinensis ENSACAG00000009829
pogona_vitticeps ENSPVIG00000005719
notechis_scutatus ENSNSUG00000014956
salvator_merianae ENSSMRG00000008891
sphenodon_punctatus ENSSPUG00000004088
calidris_pygmaea ENSCPGG00000016743
calidris_pugnax ENSCPUG00000011355
melopsittacus_undulatus ENSMUNG00000008410
taeniopygia_guttata ENSTGUG00000003810
taeniopygia_guttata ENSTGUG00000015490
lonchura_striata_domestica ENSLSDG00000017293
serinus_canaria ENSSCAG00000012465
junco_hyemalis ENSJHYG00000012204
zonotrichia_albicollis ENSZALG00000014580
ficedula_albicollis ENSFALG00000013022
parus_major ENSPMJG00000014010
cyanistes_caeruleus ENSCCEG00000019415
lepidothrix_coronata ENSLCOG00000005275
manacus_vitellinus ENSMVIG00005000555
anas_platyrhynchos_platyrhynchos ENSAPLG00000013022
anser_brachyrhynchus ENSABRG00000021081
meleagris_gallopavo ENSMGAG00000004298
gallus_gallus ENSGALG00000004144
numida_meleagris ENSNMEG00000015429
coturnix_japonica ENSCJPG00005002708
dromaius_novaehollandiae ENSDNVG00000005343
nothoprocta_perdicaria ENSNPEG00000006602
apteryx_owenii ENSAOWG00000016006
apteryx_haastii ENSAHAG00000015346
apteryx_rowi ENSARWG00000010315
crocodylus_porosus ENSCPRG00005006342
chelonoidis_abingdonii ENSCABG00000022927
gopherus_agassizii ENSGAGG00000022163
chrysemys_picta_bellii ENSCPBG00000019934
