chelonoidis_abingdonii ENSCABG00000018251
gopherus_agassizii ENSGAGG00000008647
chrysemys_picta_bellii ENSCPBG00000020102
pelodiscus_sinensis ENSPSIG00000017025
coturnix_japonica ENSCJPG00005007789
gallus_gallus ENSGALG00000026001
numida_meleagris ENSNMEG00000016181
anas_platyrhynchos_platyrhynchos ENSAPLG00000018534
anser_brachyrhynchus ENSABRG00000018612
cyanistes_caeruleus ENSCCEG00000009634
serinus_canaria ENSSCAG00000000874
apteryx_haastii ENSAHAG00000012687
apteryx_owenii ENSAOWG00000000280
apteryx_rowi ENSARWG00000000904
dromaius_novaehollandiae ENSDNVG00000003922
nothoprocta_perdicaria ENSNPEG00000004248
calidris_pygmaea ENSCPGG00000014255
calidris_pugnax ENSCPUG00000006197
melopsittacus_undulatus ENSMUNG00000013215
parus_major ENSPMJG00000009041
ficedula_albicollis ENSFALG00000010747
zonotrichia_albicollis ENSZALG00000011005
taeniopygia_guttata ENSTGUG00000000835
lonchura_striata_domestica ENSLSDG00000017026
manacus_vitellinus ENSMVIG00005019594
lepidothrix_coronata ENSLCOG00000005040
crocodylus_porosus ENSCPRG00005006197
pogona_vitticeps ENSPVIG00000005545
anolis_carolinensis ENSACAG00000012828
notechis_scutatus ENSNSUG00000017752
salvator_merianae ENSSMRG00000017617
sphenodon_punctatus ENSSPUG00000014467
phascolarctos_cinereus ENSPCIG00000027200
notamacropus_eugenii ENSMEUG00000008061
sarcophilus_harrisii ENSSHAG00000001633
monodelphis_domestica ENSMODG00000002606
canis_lupus_dingo ENSCAFG00020025674
canis_lupus_familiaris ENSCAFG00000001820
vulpes_vulpes ENSVVUG00000003703
ursus_maritimus ENSUMAG00000021944
ursus_americanus ENSUAMG00000008499
felis_catus ENSFCAG00000025372
ailuropoda_melanoleuca ENSAMEG00000007254
ursus_americanus ENSUAMG00000019462
mustela_putorius_furo ENSMPUG00000008971
neovison_vison ENSNVIG00000011291
panthera_pardus ENSPPRG00000010650
panthera_tigris_altaica ENSPTIG00000007613
felis_catus ENSFCAG00000031942
vicugna_pacos ENSVPAG00000003463
pteropus_vampyrus ENSPVAG00000016041
myotis_lucifugus ENSMLUG00000024309
equus_asinus_asinus ENSEASG00005009589
equus_caballus ENSECAG00000020775
sorex_araneus ENSSARG00000004523
propithecus_coquereli ENSPCOG00000021450
propithecus_coquereli ENSPCOG00000028141
