anolis_carolinensis ENSACAG00000025870
pogona_vitticeps ENSPVIG00000003924
notechis_scutatus ENSNSUG00000017360
salvator_merianae ENSSMRG00000021212
sphenodon_punctatus ENSSPUG00000013411
anas_platyrhynchos_platyrhynchos ENSAPLG00000011924
anas_platyrhynchos_platyrhynchos ENSAPLG00000016582
anser_brachyrhynchus ENSABRG00000017343
coturnix_japonica ENSCJPG00005019648
gallus_gallus ENSGALG00000002679
meleagris_gallopavo ENSMGAG00000002453
numida_meleagris ENSNMEG00000014337
lepidothrix_coronata ENSLCOG00000009375
manacus_vitellinus ENSMVIG00005004694
taeniopygia_guttata ENSTGUG00000004830
lonchura_striata_domestica ENSLSDG00000008799
junco_hyemalis ENSJHYG00000014985
zonotrichia_albicollis ENSZALG00000013734
serinus_canaria ENSSCAG00000011167
ficedula_albicollis ENSFALG00000009466
cyanistes_caeruleus ENSCCEG00000023226
parus_major ENSPMJG00000001162
melopsittacus_undulatus ENSMUNG00000014974
calidris_pygmaea ENSCPGG00000003116
calidris_pugnax ENSCPUG00000007890
dromaius_novaehollandiae ENSDNVG00000016953
nothoprocta_perdicaria ENSNPEG00000011792
apteryx_rowi ENSARWG00000005276
apteryx_owenii ENSAOWG00000005093
apteryx_haastii ENSAHAG00000013972
crocodylus_porosus ENSCPRG00005018601
gopherus_agassizii ENSGAGG00000014322
chelonoidis_abingdonii ENSCABG00000021815
chrysemys_picta_bellii ENSCPBG00000024866
pelodiscus_sinensis ENSPSIG00000009914
phascolarctos_cinereus ENSPCIG00000003245
notamacropus_eugenii ENSMEUG00000007091
sarcophilus_harrisii ENSSHAG00000014114
monodelphis_domestica ENSMODG00000015634
spermophilus_dauricus ENSSDAG00000014154
urocitellus_parryii ENSUPAG00010011720
marmota_marmota_marmota ENSMMMG00000005495
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013515
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019444
chinchilla_lanigera ENSCLAG00000010056
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028771
mus_spicilegus ENSMSIG00000005663
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049971
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027772
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024352
rattus_norvegicus ENSRNOG00000000961
meriones_unguiculatus ENSMUGG00000008792
peromyscus_maniculatus_bairdii ENSPEMG00000014462
microtus_ochrogaster ENSMOCG00000012826
cricetulus_griseus_crigri-picr ENSCGRG00015020659
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020071
cricetulus_griseus_crigri_1.0 ENSCGRG00000009058
mesocricetus_auratus ENSMAUG00000022076
nannospalax_galili ENSNGAG00000020630
jaculus_jaculus ENSJJAG00000020231
castor_canadensis ENSCCNG00000001441
dipodomys_ordii ENSDORG00000016183
erinaceus_europaeus ENSEEUG00000003428
ovis_aries ENSOARG00000016604
capra_hircus ENSCHIG00000024370
bos_taurus ENSBTAG00000020430
bos_mutus ENSBMUG00000019093
bison_bison_bison ENSBBBG00000019868
tursiops_truncatus ENSTTRG00000005207
sus_scrofa ENSSSCG00000033067
vicugna_pacos ENSVPAG00000003318
ursus_maritimus ENSUMAG00000000105
ursus_americanus ENSUAMG00000007735
ailuropoda_melanoleuca ENSAMEG00000001910
neovison_vison ENSNVIG00000022850
mustela_putorius_furo ENSMPUG00000004445
canis_lupus_dingo ENSCAFG00020011654
canis_lupus_familiaris ENSCAFG00000028957
vulpes_vulpes ENSVVUG00000025741
panthera_pardus ENSPPRG00000000963
panthera_tigris_altaica ENSPTIG00000002167
felis_catus ENSFCAG00000028045
equus_caballus ENSECAG00000013228
equus_asinus_asinus ENSEASG00005013185
tupaia_belangeri ENSTBEG00000003953
choloepus_hoffmanni ENSCHOG00000007131
saimiri_boliviensis_boliviensis ENSSBOG00000020576
callithrix_jacchus ENSCJAG00000003602
cebus_capucinus_imitator ENSCCAG00000020488
aotus_nancymaae ENSANAG00000024054
pan_troglodytes ENSPTRG00000005629
homo_sapiens ENSG00000151948
pan_paniscus ENSPPAG00000029793
gorilla_gorilla ENSGGOG00000014853
pongo_abelii ENSPPYG00000005117
nomascus_leucogenys ENSNLEG00000008195
papio_anubis ENSPANG00000004044
theropithecus_gelada ENSTGEG00000027925
macaca_fascicularis ENSMFAG00000033456
macaca_mulatta ENSMMUG00000012564
macaca_nemestrina ENSMNEG00000039830
cercocebus_atys ENSCATG00000030373
mandrillus_leucophaeus ENSMLEG00000028060
chlorocebus_sabaeus ENSCSAG00000001950
colobus_angolensis_palliatus ENSCANG00000040903
piliocolobus_tephrosceles ENSPTEG00000001757
rhinopithecus_roxellana ENSRROG00000034105
rhinopithecus_bieti ENSRBIG00000042748
carlito_syrichta ENSTSYG00000009560
prolemur_simus ENSPSMG00000022831
propithecus_coquereli ENSPCOG00000020766
microcebus_murinus ENSMICG00000011508
otolemur_garnettii ENSOGAG00000016960
ochotona_princeps ENSOPRG00000015815
oryctolagus_cuniculus ENSOCUG00000017350
ictidomys_tridecemlineatus ENSSTOG00000015049
dasypus_novemcinctus ENSDNOG00000042132
loxodonta_africana ENSLAFG00000003604
echinops_telfairi ENSETEG00000000444
procavia_capensis ENSPCAG00000012803
ornithorhynchus_anatinus ENSOANG00000009949
xenopus_tropicalis ENSXETG00000023741
latimeria_chalumnae ENSLACG00000018942
seriola_dumerili ENSSDUG00000022623
seriola_lalandi_dorsalis ENSSLDG00000013699
scophthalmus_maximus ENSSMAG00000003358
xiphophorus_maculatus ENSXMAG00000000129
xiphophorus_couchianus ENSXCOG00000015419
gambusia_affinis ENSGAFG00000007975
poecilia_formosa ENSPFOG00000016851
poecilia_mexicana ENSPMEG00000010990
poecilia_latipinna ENSPLAG00000020395
poecilia_reticulata ENSPREG00000002080
fundulus_heteroclitus ENSFHEG00000001438
cyprinodon_variegatus ENSCVAG00000004148
kryptolebias_marmoratus ENSKMAG00000001133
oryzias_latipes_asm223467v1 ENSORLG00000013587
oryzias_latipes_asm223469v1 ENSORLG00015016060
oryzias_latipes_asm223471v1 ENSORLG00020002328
oryzias_melastigma ENSOMEG00000015174
astatotilapia_calliptera ENSACLG00000014419
maylandia_zebra ENSMZEG00005008715
pundamilia_nyererei ENSPNYG00000019642
haplochromis_burtoni ENSHBUG00000014347
oreochromis_niloticus ENSONIG00000010943
neolamprologus_brichardi ENSNBRG00000008752
amphilophus_citrinellus ENSACIG00000011327
amphiprion_percula ENSAPEG00000009336
amphiprion_ocellaris ENSAOCG00000013085
acanthochromis_polyacanthus ENSAPOG00000004384
stegastes_partitus ENSSPAG00000013306
monopterus_albus ENSMALG00000019510
mastacembelus_armatus ENSMAMG00000005320
anabas_testudineus ENSATEG00000019887
gasterosteus_aculeatus ENSGACG00000012194
labrus_bergylta ENSLBEG00000024109
takifugu_rubripes ENSTRUG00000010728
mola_mola ENSMMOG00000001862
periophthalmus_magnuspinnatus ENSPMGG00000009090
cynoglossus_semilaevis ENSCSEG00000015859
hippocampus_comes ENSHCOG00000014313
gadus_morhua ENSGMOG00000006678
esox_lucius ENSELUG00000019830
pygocentrus_nattereri ENSPNAG00000012561
astyanax_mexicanus ENSAMXG00000033403
ictalurus_punctatus ENSIPUG00000003253
danio_rerio ENSDARG00000091241
paramormyrops_kingsleyae ENSPKIG00000022406
scleropages_formosus ENSSFOG00015003005
lepisosteus_oculatus ENSLOCG00000006330
eptatretus_burgeri ENSEBUG00000005115
ciona_savignyi ENSCSAVG00000004062
