drosophila_melanogaster FBgn0051812
caenorhabditis_elegans_strain_n2 WBGene00013231
gopherus_agassizii ENSGAGG00000022560
chelonoidis_abingdonii ENSCABG00000022123
chrysemys_picta_bellii ENSCPBG00000026359
pelodiscus_sinensis ENSPSIG00000014363
pelodiscus_sinensis ENSPSIG00000010669
crocodylus_porosus ENSCPRG00005019173
anolis_carolinensis ENSACAG00000013345
pogona_vitticeps ENSPVIG00000008324
notechis_scutatus ENSNSUG00000020115
salvator_merianae ENSSMRG00000019579
sphenodon_punctatus ENSSPUG00000018099
anser_brachyrhynchus ENSABRG00000009724
anas_platyrhynchos_platyrhynchos ENSAPLG00000014992
gallus_gallus ENSGALG00000004981
coturnix_japonica ENSCJPG00005012869
meleagris_gallopavo ENSMGAG00000005015
numida_meleagris ENSNMEG00000013441
manacus_vitellinus ENSMVIG00005001498
lepidothrix_coronata ENSLCOG00000012191
taeniopygia_guttata ENSTGUG00000004044
lonchura_striata_domestica ENSLSDG00000009177
serinus_canaria ENSSCAG00000011099
zonotrichia_albicollis ENSZALG00000010624
junco_hyemalis ENSJHYG00000003895
ficedula_albicollis ENSFALG00000000012
cyanistes_caeruleus ENSCCEG00000024386
parus_major ENSPMJG00000005055
anas_platyrhynchos_platyrhynchos ENSAPLG00000021617
calidris_pygmaea ENSCPGG00000011858
calidris_pugnax ENSCPUG00000005458
melopsittacus_undulatus ENSMUNG00000011706
apteryx_haastii ENSAHAG00000016566
apteryx_owenii ENSAOWG00000015162
apteryx_rowi ENSARWG00000008263
dromaius_novaehollandiae ENSDNVG00000001713
nothoprocta_perdicaria ENSNPEG00000005615
phascolarctos_cinereus ENSPCIG00000002191
notamacropus_eugenii ENSMEUG00000014148
sarcophilus_harrisii ENSSHAG00000010530
monodelphis_domestica ENSMODG00000006249
homo_sapiens ENSG00000154743
gorilla_gorilla ENSGGOG00000012488
pan_paniscus ENSPPAG00000035317
pan_troglodytes ENSPTRG00000014633
pongo_abelii ENSPPYG00000013647
nomascus_leucogenys ENSNLEG00000004696
theropithecus_gelada ENSTGEG00000015815
cercocebus_atys ENSCATG00000031911
macaca_fascicularis ENSMFAG00000038583
macaca_mulatta ENSMMUG00000007195
macaca_nemestrina ENSMNEG00000025898
papio_anubis ENSPANG00000013415
