apteryx_rowi ENSARWG00000010121
apteryx_owenii ENSAOWG00000015223
apteryx_haastii ENSAHAG00000011822
dromaius_novaehollandiae ENSDNVG00000010203
nothoprocta_perdicaria ENSNPEG00000015411
anser_brachyrhynchus ENSABRG00000023048
anas_platyrhynchos_platyrhynchos ENSAPLG00000014453
meleagris_gallopavo ENSMGAG00000006268
coturnix_japonica ENSCJPG00005009388
numida_meleagris ENSNMEG00000017404
gallus_gallus ENSGALG00000012586
calidris_pygmaea ENSCPGG00000012981
calidris_pugnax ENSCPUG00000014846
melopsittacus_undulatus ENSMUNG00000012479
crocodylus_porosus ENSCPRG00005006877
gopherus_agassizii ENSGAGG00000023021
chelonoidis_abingdonii ENSCABG00000010938
chrysemys_picta_bellii ENSCPBG00000025497
pelodiscus_sinensis ENSPSIG00000003443
pogona_vitticeps ENSPVIG00000002712
anolis_carolinensis ENSACAG00000001835
notechis_scutatus ENSNSUG00000014462
salvator_merianae ENSSMRG00000019172
sphenodon_punctatus ENSSPUG00000003258
notamacropus_eugenii ENSMEUG00000016712
phascolarctos_cinereus ENSPCIG00000027662
sarcophilus_harrisii ENSSHAG00000017505
monodelphis_domestica ENSMODG00000008500
otolemur_garnettii ENSOGAG00000001555
tupaia_belangeri ENSTBEG00000003038
ictidomys_tridecemlineatus ENSSTOG00000013468
urocitellus_parryii ENSUPAG00010003842
spermophilus_dauricus ENSSDAG00000015592
marmota_marmota_marmota ENSMMMG00000020324
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006364
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002587
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014597
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002972
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001588
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000828
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008611
fukomys_damarensis ENSFDAG00000017369
cavia_porcellus ENSCPOG00000034577
cavia_aperea ENSCAPG00000015940
octodon_degus ENSODEG00000006292
chinchilla_lanigera ENSCLAG00000003414
nannospalax_galili ENSNGAG00000013934
nannospalax_galili ENSNGAG00000010683
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021552
mus_spicilegus ENSMSIG00000020227
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019476
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018596
