anolis_carolinensis ENSACAG00000012833
pogona_vitticeps ENSPVIG00000018306
notechis_scutatus ENSNSUG00000014893
salvator_merianae ENSSMRG00000015648
sphenodon_punctatus ENSSPUG00000012452
phascolarctos_cinereus ENSPCIG00000022856
notamacropus_eugenii ENSMEUG00000001678
sarcophilus_harrisii ENSSHAG00000001750
monodelphis_domestica ENSMODG00000016417
ornithorhynchus_anatinus ENSOANG00000011019
xenopus_tropicalis ENSXETG00000023942
latimeria_chalumnae ENSLACG00000011886
pygocentrus_nattereri ENSPNAG00000017838
astyanax_mexicanus ENSAMXG00000031562
ictalurus_punctatus ENSIPUG00000000667
danio_rerio ENSDARG00000059646
astyanax_mexicanus ENSAMXG00000043938
pygocentrus_nattereri ENSPNAG00000007753
paramormyrops_kingsleyae ENSPKIG00000011294
scleropages_formosus ENSSFOG00015001364
esox_lucius ENSELUG00000006687
scleropages_formosus ENSSFOG00015010429
cynoglossus_semilaevis ENSCSEG00000019886
scophthalmus_maximus ENSSMAG00000012680
amphiprion_percula ENSAPEG00000020735
amphiprion_ocellaris ENSAOCG00000021707
acanthochromis_polyacanthus ENSAPOG00000005921
stegastes_partitus ENSSPAG00000016374
pundamilia_nyererei ENSPNYG00000015781
haplochromis_burtoni ENSHBUG00000000893
maylandia_zebra ENSMZEG00005026319
neolamprologus_brichardi ENSNBRG00000010160
oreochromis_niloticus ENSONIG00000016884
amphilophus_citrinellus ENSACIG00000009937
cyprinodon_variegatus ENSCVAG00000021552
fundulus_heteroclitus ENSFHEG00000021339
xiphophorus_maculatus ENSXMAG00000016109
xiphophorus_couchianus ENSXCOG00000014276
gambusia_affinis ENSGAFG00000005767
poecilia_formosa ENSPFOG00000000278
poecilia_latipinna ENSPLAG00000023918
poecilia_mexicana ENSPMEG00000005365
poecilia_reticulata ENSPREG00000003225
kryptolebias_marmoratus ENSKMAG00000007050
oryzias_latipes_asm223469v1 ENSORLG00015007602
oryzias_latipes_asm223467v1 ENSORLG00000014013
oryzias_latipes_asm223471v1 ENSORLG00020013305
oryzias_melastigma ENSOMEG00000003737
mastacembelus_armatus ENSMAMG00000024218
monopterus_albus ENSMALG00000014090
anabas_testudineus ENSATEG00000023584
seriola_lalandi_dorsalis ENSSLDG00000024290
seriola_dumerili ENSSDUG00000022874
takifugu_rubripes ENSTRUG00000014116
tetraodon_nigroviridis ENSTNIG00000012540
mola_mola ENSMMOG00000009330
gasterosteus_aculeatus ENSGACG00000012314
labrus_bergylta ENSLBEG00000012012
hippocampus_comes ENSHCOG00000010126
periophthalmus_magnuspinnatus ENSPMGG00000009154
gadus_morhua ENSGMOG00000019683
esox_lucius ENSELUG00000021314
lepisosteus_oculatus ENSLOCG00000014477
eptatretus_burgeri ENSEBUG00000010210
