labrus_bergylta ENSLBEG00000009893
mola_mola ENSMMOG00000003810
gasterosteus_aculeatus ENSGACG00000005155
seriola_dumerili ENSSDUG00000008059
seriola_lalandi_dorsalis ENSSLDG00000021094
scophthalmus_maximus ENSSMAG00000006089
fundulus_heteroclitus ENSFHEG00000002652
cyprinodon_variegatus ENSCVAG00000016890
poecilia_latipinna ENSPLAG00000011863
poecilia_formosa ENSPFOG00000007720
poecilia_mexicana ENSPMEG00000019080
poecilia_reticulata ENSPREG00000000681
xiphophorus_maculatus ENSXMAG00000008275
kryptolebias_marmoratus ENSKMAG00000018687
oryzias_latipes_asm223469v1 ENSORLG00015000115
oryzias_latipes_asm223467v1 ENSORLG00000012985
oryzias_latipes_asm223471v1 ENSORLG00020003784
oryzias_melastigma ENSOMEG00000001129
pundamilia_nyererei ENSPNYG00000002637
maylandia_zebra ENSMZEG00005018898
haplochromis_burtoni ENSHBUG00000014652
astatotilapia_calliptera ENSACLG00000008399
neolamprologus_brichardi ENSNBRG00000005137
oreochromis_niloticus ENSONIG00000006426
amphilophus_citrinellus ENSACIG00000002361
amphiprion_ocellaris ENSAOCG00000021779
amphiprion_percula ENSAPEG00000009841
acanthochromis_polyacanthus ENSAPOG00000022741
stegastes_partitus ENSSPAG00000009974
monopterus_albus ENSMALG00000012226
mastacembelus_armatus ENSMAMG00000011459
anabas_testudineus ENSATEG00000023219
cynoglossus_semilaevis ENSCSEG00000019252
periophthalmus_magnuspinnatus ENSPMGG00000014173
tetraodon_nigroviridis ENSTNIG00000013640
hippocampus_comes ENSHCOG00000000855
gadus_morhua ENSGMOG00000015600
esox_lucius ENSELUG00000001665
pygocentrus_nattereri ENSPNAG00000029782
astyanax_mexicanus ENSAMXG00000030129
ictalurus_punctatus ENSIPUG00000002332
danio_rerio ENSDARG00000010186
scleropages_formosus ENSSFOG00015018308
paramormyrops_kingsleyae ENSPKIG00000010424
lepisosteus_oculatus ENSLOCG00000007720
latimeria_chalumnae ENSLACG00000002921
xenopus_tropicalis ENSXETG00000018713
monodelphis_domestica ENSMODG00000027922
monodelphis_domestica ENSMODG00000028716
monodelphis_domestica ENSMODG00000028877
phascolarctos_cinereus ENSPCIG00000029440
notamacropus_eugenii ENSMEUG00000005449
sarcophilus_harrisii ENSSHAG00000013946
