drosophila_melanogaster FBgn0037962
caenorhabditis_elegans_strain_n2 WBGene00018307
petromyzon_marinus ENSPMAG00000005775
eptatretus_burgeri ENSEBUG00000004621
gadus_morhua ENSGMOG00000004468
scophthalmus_maximus ENSSMAG00000003563
ictalurus_punctatus ENSIPUG00000010232
tupaia_belangeri ENSTBEG00000002663
nannospalax_galili ENSNGAG00000012187
echinops_telfairi ENSETEG00000019623
oryctolagus_cuniculus ENSOCUG00000010871
ochotona_princeps ENSOPRG00000002593
ictidomys_tridecemlineatus ENSSTOG00000005196
urocitellus_parryii ENSUPAG00010017332
marmota_marmota_marmota ENSMMMG00000006059
spermophilus_dauricus ENSSDAG00000014237
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026459
mus_spicilegus ENSMSIG00000015561
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042707
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027438
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028790
rattus_norvegicus ENSRNOG00000024957
meriones_unguiculatus ENSMUGG00000008163
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012511
cricetulus_griseus_crigri_1.0 ENSCGRG00000015299
cricetulus_griseus_crigri-picr ENSCGRG00015006489
mesocricetus_auratus ENSMAUG00000008689
peromyscus_maniculatus_bairdii ENSPEMG00000020987
microtus_ochrogaster ENSMOCG00000003328
jaculus_jaculus ENSJJAG00000002274
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002526
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012722
fukomys_damarensis ENSFDAG00000012040
octodon_degus ENSODEG00000006719
chinchilla_lanigera ENSCLAG00000014051
cavia_porcellus ENSCPOG00000011086
cavia_aperea ENSCAPG00000005643
castor_canadensis ENSCCNG00000004247
dipodomys_ordii ENSDORG00000028615
carlito_syrichta ENSTSYG00000004529
otolemur_garnettii ENSOGAG00000008639
equus_caballus ENSECAG00000018337
ailuropoda_melanoleuca ENSAMEG00000006280
pteropus_vampyrus ENSPVAG00000010126
myotis_lucifugus ENSMLUG00000017137
bos_mutus ENSBMUG00000005307
bos_taurus ENSBTAG00000002583
bison_bison_bison ENSBBBG00000006588
capra_hircus ENSCHIG00000007466
ovis_aries ENSOARG00000019773
tursiops_truncatus ENSTTRG00000008599
sus_scrofa ENSSSCG00000039034
erinaceus_europaeus ENSEEUG00000011255
ursus_maritimus ENSUMAG00000001085
ursus_americanus ENSUAMG00000014118
ailuropoda_melanoleuca ENSAMEG00000001019
mustela_putorius_furo ENSMPUG00000014714
neovison_vison ENSNVIG00000012831
canis_lupus_dingo ENSCAFG00020008587
canis_lupus_familiaris ENSCAFG00000003298
vulpes_vulpes ENSVVUG00000023159
panthera_tigris_altaica ENSPTIG00000014464
panthera_pardus ENSPPRG00000010993
felis_catus ENSFCAG00000008759
sorex_araneus ENSSARG00000011327
equus_asinus_asinus ENSEASG00005012224
loxodonta_africana ENSLAFG00000018722
procavia_capensis ENSPCAG00000015729
saimiri_boliviensis_boliviensis ENSSBOG00000018682
cebus_capucinus_imitator ENSCCAG00000027503
callithrix_jacchus ENSCJAG00000047675
aotus_nancymaae ENSANAG00000014001
pan_troglodytes ENSPTRG00000000548
pan_paniscus ENSPPAG00000032274
homo_sapiens ENSG00000163879
gorilla_gorilla ENSGGOG00000007698
pongo_abelii ENSPPYG00000001530
nomascus_leucogenys ENSNLEG00000011584
mandrillus_leucophaeus ENSMLEG00000029379
papio_anubis ENSPANG00000025521
theropithecus_gelada ENSTGEG00000020171
macaca_mulatta ENSMMUG00000008418
macaca_fascicularis ENSMFAG00000038046
macaca_nemestrina ENSMNEG00000035462
cercocebus_atys ENSCATG00000037101
chlorocebus_sabaeus ENSCSAG00000001109
rhinopithecus_bieti ENSRBIG00000037303
rhinopithecus_roxellana ENSRROG00000030462
piliocolobus_tephrosceles ENSPTEG00000025439
colobus_angolensis_palliatus ENSCANG00000033862
propithecus_coquereli ENSPCOG00000014282
prolemur_simus ENSPSMG00000014433
microcebus_murinus ENSMICG00000011878
choloepus_hoffmanni ENSCHOG00000009489
dasypus_novemcinctus ENSDNOG00000031070
ornithorhynchus_anatinus ENSOANG00000002058
phascolarctos_cinereus ENSPCIG00000000162
monodelphis_domestica ENSMODG00000017777
sarcophilus_harrisii ENSSHAG00000012158
notechis_scutatus ENSNSUG00000012051
anolis_carolinensis ENSACAG00000017260
salvator_merianae ENSSMRG00000020771
sphenodon_punctatus ENSSPUG00000003764
gopherus_agassizii ENSGAGG00000003897
chelonoidis_abingdonii ENSCABG00000013031
chrysemys_picta_bellii ENSCPBG00000018486
