apteryx_rowi ENSARWG00000004947
apteryx_haastii ENSAHAG00000003914
apteryx_owenii ENSAOWG00000009050
dromaius_novaehollandiae ENSDNVG00000003841
nothoprocta_perdicaria ENSNPEG00000012241
anser_brachyrhynchus ENSABRG00000013116
anas_platyrhynchos_platyrhynchos ENSAPLG00000015543
coturnix_japonica ENSCJPG00005018852
gallus_gallus ENSGALG00000005733
meleagris_gallopavo ENSMGAG00000007401
numida_meleagris ENSNMEG00000002694
junco_hyemalis ENSJHYG00000018006
zonotrichia_albicollis ENSZALG00000012914
serinus_canaria ENSSCAG00000017202
parus_major ENSPMJG00000016010
cyanistes_caeruleus ENSCCEG00000017292
lonchura_striata_domestica ENSLSDG00000003344
taeniopygia_guttata ENSTGUG00000007673
ficedula_albicollis ENSFALG00000007338
manacus_vitellinus ENSMVIG00005016867
lepidothrix_coronata ENSLCOG00000004970
melopsittacus_undulatus ENSMUNG00000013729
calidris_pygmaea ENSCPGG00000018272
calidris_pugnax ENSCPUG00000013642
crocodylus_porosus ENSCPRG00005000688
chelonoidis_abingdonii ENSCABG00000006757
gopherus_agassizii ENSGAGG00000000503
chrysemys_picta_bellii ENSCPBG00000020569
pogona_vitticeps ENSPVIG00000016818
anolis_carolinensis ENSACAG00000010872
notechis_scutatus ENSNSUG00000013344
salvator_merianae ENSSMRG00000001374
sphenodon_punctatus ENSSPUG00000008276
pteropus_vampyrus ENSPVAG00000008008
myotis_lucifugus ENSMLUG00000015072
ovis_aries ENSOARG00000014739
capra_hircus ENSCHIG00000022296
bos_taurus ENSBTAG00000012914
bos_mutus ENSBMUG00000003465
bison_bison_bison ENSBBBG00000021008
sus_scrofa ENSSSCG00000006164
tursiops_truncatus ENSTTRG00000004169
vicugna_pacos ENSVPAG00000010101
equus_asinus_asinus ENSEASG00005008988
equus_caballus ENSECAG00000009521
erinaceus_europaeus ENSEEUG00000000263
microcebus_murinus ENSMICG00000001314
prolemur_simus ENSPSMG00000008886
propithecus_coquereli ENSPCOG00000027043
otolemur_garnettii ENSOGAG00000029889
pan_paniscus ENSPPAG00000039871
pan_troglodytes ENSPTRG00000002849
homo_sapiens ENSG00000075290
gorilla_gorilla ENSGGOG00000014634
pongo_abelii ENSPPYG00000002568
nomascus_leucogenys ENSNLEG00000014764
rhinopithecus_bieti ENSRBIG00000035421
colobus_angolensis_palliatus ENSCANG00000032781
piliocolobus_tephrosceles ENSPTEG00000028100
mandrillus_leucophaeus ENSMLEG00000032662
chlorocebus_sabaeus ENSCSAG00000005607
papio_anubis ENSPANG00000021165
theropithecus_gelada ENSTGEG00000018135
macaca_nemestrina ENSMNEG00000026350
macaca_mulatta ENSMMUG00000006621
macaca_fascicularis ENSMFAG00000035598
cercocebus_atys ENSCATG00000037399
rhinopithecus_roxellana ENSRROG00000034714
callithrix_jacchus ENSCJAG00000046770
cebus_capucinus_imitator ENSCCAG00000027693
saimiri_boliviensis_boliviensis ENSSBOG00000022114
aotus_nancymaae ENSANAG00000029984
castor_canadensis ENSCCNG00000017459
dipodomys_ordii ENSDORG00000000610
mus_spicilegus ENSMSIG00000013462
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023920
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036961
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022999
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014489
rattus_norvegicus ENSRNOG00000013817
meriones_unguiculatus ENSMUGG00000013002
peromyscus_maniculatus_bairdii ENSPEMG00000015692
microtus_ochrogaster ENSMOCG00000017174
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020386
cricetulus_griseus_crigri-picr ENSCGRG00015023318
cricetulus_griseus_crigri_1.0 ENSCGRG00000001817
mesocricetus_auratus ENSMAUG00000017837
nannospalax_galili ENSNGAG00000011191
jaculus_jaculus ENSJJAG00000010131
ictidomys_tridecemlineatus ENSSTOG00000022425
marmota_marmota_marmota ENSMMMG00000023029
urocitellus_parryii ENSUPAG00010010727
loxodonta_africana ENSLAFG00000016592
echinops_telfairi ENSETEG00000003156
dasypus_novemcinctus ENSDNOG00000004552
ailuropoda_melanoleuca ENSAMEG00000006713
ursus_americanus ENSUAMG00000003247
mustela_putorius_furo ENSMPUG00000016961
neovison_vison ENSNVIG00000018933
canis_lupus_dingo ENSCAFG00020008351
canis_lupus_familiaris ENSCAFG00000009672
vulpes_vulpes ENSVVUG00000024928
panthera_pardus ENSPPRG00000001818
felis_catus ENSFCAG00000006451
sorex_araneus ENSSARG00000003635
oryctolagus_cuniculus ENSOCUG00000000986
ochotona_princeps ENSOPRG00000007662
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018130
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004923
fukomys_damarensis ENSFDAG00000008990
chinchilla_lanigera ENSCLAG00000008704
octodon_degus ENSODEG00000006011
cavia_porcellus ENSCPOG00000027283
tupaia_belangeri ENSTBEG00000015969
notamacropus_eugenii ENSMEUG00000000346
phascolarctos_cinereus ENSPCIG00000022682
sarcophilus_harrisii ENSSHAG00000005200
monodelphis_domestica ENSMODG00000010644
ornithorhynchus_anatinus ENSOANG00000011077
xenopus_tropicalis ENSXETG00000023760
latimeria_chalumnae ENSLACG00000018321
scophthalmus_maximus ENSSMAG00000000837
cynoglossus_semilaevis ENSCSEG00000004795
labrus_bergylta ENSLBEG00000000766
fundulus_heteroclitus ENSFHEG00000021984
cyprinodon_variegatus ENSCVAG00000000389
poecilia_latipinna ENSPLAG00000009159
poecilia_mexicana ENSPMEG00000005937
poecilia_formosa ENSPFOG00000013449
poecilia_reticulata ENSPREG00000017388
xiphophorus_maculatus ENSXMAG00000028481
xiphophorus_couchianus ENSXCOG00000013266
gambusia_affinis ENSGAFG00000009568
kryptolebias_marmoratus ENSKMAG00000017528
oryzias_latipes_asm223467v1 ENSORLG00000029853
oryzias_latipes_asm223471v1 ENSORLG00020005242
oryzias_latipes_asm223469v1 ENSORLG00015010463
oryzias_melastigma ENSOMEG00000004841
mola_mola ENSMMOG00000010371
gasterosteus_aculeatus ENSGACG00000008478
amphiprion_percula ENSAPEG00000011700
amphiprion_ocellaris ENSAOCG00000021892
acanthochromis_polyacanthus ENSAPOG00000017485
stegastes_partitus ENSSPAG00000009315
pundamilia_nyererei ENSPNYG00000011758
maylandia_zebra ENSMZEG00005027616
astatotilapia_calliptera ENSACLG00000012817
haplochromis_burtoni ENSHBUG00000021393
neolamprologus_brichardi ENSNBRG00000018989
oreochromis_niloticus ENSONIG00000018499
amphilophus_citrinellus ENSACIG00000020114
mastacembelus_armatus ENSMAMG00000021344
monopterus_albus ENSMALG00000005653
anabas_testudineus ENSATEG00000003364
seriola_dumerili ENSSDUG00000010672
seriola_lalandi_dorsalis ENSSLDG00000025565
tetraodon_nigroviridis ENSTNIG00000008641
takifugu_rubripes ENSTRUG00000008473
hippocampus_comes ENSHCOG00000003105
periophthalmus_magnuspinnatus ENSPMGG00000015574
gadus_morhua ENSGMOG00000012567
esox_lucius ENSELUG00000024097
astyanax_mexicanus ENSAMXG00000033606
pygocentrus_nattereri ENSPNAG00000000623
ictalurus_punctatus ENSIPUG00000024652
danio_rerio ENSDARG00000006911
paramormyrops_kingsleyae ENSPKIG00000007439
scleropages_formosus ENSSFOG00015013849
lepisosteus_oculatus ENSLOCG00000005351
