castor_canadensis ENSCCNG00000009527
dipodomys_ordii ENSDORG00000007762
ictidomys_tridecemlineatus ENSSTOG00000019620
spermophilus_dauricus ENSSDAG00000009986
urocitellus_parryii ENSUPAG00010019322
marmota_marmota_marmota ENSMMMG00000004527
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017642
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018280
fukomys_damarensis ENSFDAG00000004427
octodon_degus ENSODEG00000015074
chinchilla_lanigera ENSCLAG00000010507
cavia_porcellus ENSCPOG00000031450
cavia_aperea ENSCAPG00000014773
meriones_unguiculatus ENSMUGG00000012184
mus_spicilegus ENSMSIG00000004092
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022647
cricetulus_griseus_crigri_1.0 ENSCGRG00000005677
cricetulus_griseus_crigri-picr ENSCGRG00015009164
peromyscus_maniculatus_bairdii ENSPEMG00000009231
nannospalax_galili ENSNGAG00000014657
oryctolagus_cuniculus ENSOCUG00000000071
ochotona_princeps ENSOPRG00000000339
homo_sapiens ENSG00000189042
gorilla_gorilla ENSGGOG00000014951
pan_troglodytes ENSPTRG00000024260
pan_paniscus ENSPPAG00000038259
pongo_abelii ENSPPYG00000009905
nomascus_leucogenys ENSNLEG00000017009
theropithecus_gelada ENSTGEG00000007573
mandrillus_leucophaeus ENSMLEG00000042791
cercocebus_atys ENSCATG00000036283
papio_anubis ENSPANG00000005167
macaca_fascicularis ENSMFAG00000000930
macaca_mulatta ENSMMUG00000022794
macaca_nemestrina ENSMNEG00000039347
chlorocebus_sabaeus ENSCSAG00000004197
rhinopithecus_bieti ENSRBIG00000037788
rhinopithecus_roxellana ENSRROG00000043172
piliocolobus_tephrosceles ENSPTEG00000018202
colobus_angolensis_palliatus ENSCANG00000031288
cebus_capucinus_imitator ENSCCAG00000032357
saimiri_boliviensis_boliviensis ENSSBOG00000027554
callithrix_jacchus ENSCJAG00000009485
aotus_nancymaae ENSANAG00000025898
carlito_syrichta ENSTSYG00000031166
prolemur_simus ENSPSMG00000001829
microcebus_murinus ENSMICG00000048163
propithecus_coquereli ENSPCOG00000024956
otolemur_garnettii ENSOGAG00000033859
tupaia_belangeri ENSTBEG00000006641
equus_caballus ENSECAG00000017599
equus_asinus_asinus ENSEASG00005002277
sorex_araneus ENSSARG00000009346
ursus_maritimus ENSUMAG00000020860
ursus_americanus ENSUAMG00000020570
vulpes_vulpes ENSVVUG00000013567
canis_lupus_dingo ENSCAFG00020018095
mustela_putorius_furo ENSMPUG00000005611
neovison_vison ENSNVIG00000016017
panthera_pardus ENSPPRG00000000843
panthera_tigris_altaica ENSPTIG00000000030
felis_catus ENSFCAG00000036234
capra_hircus ENSCHIG00000015304
ovis_aries ENSOARG00000005303
bos_mutus ENSBMUG00000018971
bos_taurus ENSBTAG00000002398
bison_bison_bison ENSBBBG00000022158
tursiops_truncatus ENSTTRG00000005922
sus_scrofa ENSSSCG00000002932
vicugna_pacos ENSVPAG00000003256
pteropus_vampyrus ENSPVAG00000011731
myotis_lucifugus ENSMLUG00000000775
dasypus_novemcinctus ENSDNOG00000049070
choloepus_hoffmanni ENSCHOG00000008236
procavia_capensis ENSPCAG00000013366
echinops_telfairi ENSETEG00000007595
