notamacropus_eugenii ENSMEUG00000000510
phascolarctos_cinereus ENSPCIG00000007337
monodelphis_domestica ENSMODG00000013683
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030799
mus_spicilegus ENSMSIG00000020099
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003423
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029701
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012926
rattus_norvegicus ENSRNOG00000020634
meriones_unguiculatus ENSMUGG00000005546
meriones_unguiculatus ENSMUGG00000010873
cricetulus_griseus_crigri_1.0 ENSCGRG00000017999
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013397
cricetulus_griseus_crigri-picr ENSCGRG00015018198
mesocricetus_auratus ENSMAUG00000017490
peromyscus_maniculatus_bairdii ENSPEMG00000011439
microtus_ochrogaster ENSMOCG00000017144
nannospalax_galili ENSNGAG00000021616
jaculus_jaculus ENSJJAG00000024001
ochotona_princeps ENSOPRG00000007758
oryctolagus_cuniculus ENSOCUG00000003821
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012968
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011479
fukomys_damarensis ENSFDAG00000012678
cavia_porcellus ENSCPOG00000026119
cavia_aperea ENSCAPG00000016205
octodon_degus ENSODEG00000017073
chinchilla_lanigera ENSCLAG00000004603
ictidomys_tridecemlineatus ENSSTOG00000025836
spermophilus_dauricus ENSSDAG00000003341
urocitellus_parryii ENSUPAG00010013578
marmota_marmota_marmota ENSMMMG00000009345
castor_canadensis ENSCCNG00000029540
dipodomys_ordii ENSDORG00000013596
tupaia_belangeri ENSTBEG00000016665
gorilla_gorilla ENSGGOG00000016642
homo_sapiens ENSG00000104872
pan_paniscus ENSPPAG00000035526
pan_troglodytes ENSPTRG00000011295
pongo_abelii ENSPPYG00000010248
nomascus_leucogenys ENSNLEG00000033852
rhinopithecus_roxellana ENSRROG00000042187
rhinopithecus_bieti ENSRBIG00000035363
piliocolobus_tephrosceles ENSPTEG00000039599
colobus_angolensis_palliatus ENSCANG00000035420
macaca_mulatta ENSMMUG00000022116
macaca_nemestrina ENSMNEG00000035306
macaca_fascicularis ENSMFAG00000001928
theropithecus_gelada ENSTGEG00000026293
cercocebus_atys ENSCATG00000033857
mandrillus_leucophaeus ENSMLEG00000042489
papio_anubis ENSPANG00000017749
chlorocebus_sabaeus ENSCSAG00000002579
callithrix_jacchus ENSCJAG00000000084
cebus_capucinus_imitator ENSCCAG00000027317
saimiri_boliviensis_boliviensis ENSSBOG00000019965
aotus_nancymaae ENSANAG00000029718
carlito_syrichta ENSTSYG00000032630
propithecus_coquereli ENSPCOG00000021089
microcebus_murinus ENSMICG00000009307
prolemur_simus ENSPSMG00000022069
otolemur_garnettii ENSOGAG00000004612
pteropus_vampyrus ENSPVAG00000010953
myotis_lucifugus ENSMLUG00000004914
tursiops_truncatus ENSTTRG00000005448
sus_scrofa ENSSSCG00000003169
capra_hircus ENSCHIG00000025674
ovis_aries ENSOARG00000013058
bos_taurus ENSBTAG00000016526
bos_mutus ENSBMUG00000003075
equus_asinus_asinus ENSEASG00005004996
equus_caballus ENSECAG00000021267
ursus_americanus ENSUAMG00000007477
ursus_maritimus ENSUMAG00000001943
ailuropoda_melanoleuca ENSAMEG00000014098
mustela_putorius_furo ENSMPUG00000002657
neovison_vison ENSNVIG00000013493
canis_lupus_dingo ENSCAFG00020025087
canis_lupus_familiaris ENSCAFG00000003659
vulpes_vulpes ENSVVUG00000022633
panthera_tigris_altaica ENSPTIG00000019309
panthera_pardus ENSPPRG00000007680
felis_catus ENSFCAG00000009191
dasypus_novemcinctus ENSDNOG00000046437
procavia_capensis ENSPCAG00000003860
echinops_telfairi ENSETEG00000017070
loxodonta_africana ENSLAFG00000016200
parus_major ENSPMJG00000013417
chelonoidis_abingdonii ENSCABG00000000768
gopherus_agassizii ENSGAGG00000006644
chrysemys_picta_bellii ENSCPBG00000014963
pelodiscus_sinensis ENSPSIG00000018190
