caenorhabditis_elegans_strain_n2 WBGene00015940
drosophila_melanogaster FBgn0033096
fundulus_heteroclitus ENSFHEG00000021743
cyprinodon_variegatus ENSCVAG00000008231
oryzias_latipes_asm223467v1 ENSORLG00000002333
oryzias_latipes_asm223471v1 ENSORLG00020007521
oryzias_latipes_asm223469v1 ENSORLG00015003742
oryzias_melastigma ENSOMEG00000008835
haplochromis_burtoni ENSHBUG00000013051
pundamilia_nyererei ENSPNYG00000000660
astatotilapia_calliptera ENSACLG00000002335
maylandia_zebra ENSMZEG00005002970
neolamprologus_brichardi ENSNBRG00000017514
oreochromis_niloticus ENSONIG00000007317
amphilophus_citrinellus ENSACIG00000001847
xiphophorus_maculatus ENSXMAG00000025759
xiphophorus_maculatus ENSXMAG00000025892
poecilia_latipinna ENSPLAG00000020883
poecilia_formosa ENSPFOG00000003413
poecilia_mexicana ENSPMEG00000014038
poecilia_reticulata ENSPREG00000003326
xiphophorus_couchianus ENSXCOG00000007364
gambusia_affinis ENSGAFG00000021134
cynoglossus_semilaevis ENSCSEG00000007322
takifugu_rubripes ENSTRUG00000011464
tetraodon_nigroviridis ENSTNIG00000003002
gasterosteus_aculeatus ENSGACG00000003277
mola_mola ENSMMOG00000007663
labrus_bergylta ENSLBEG00000022437
seriola_dumerili ENSSDUG00000021015
seriola_lalandi_dorsalis ENSSLDG00000014074
scophthalmus_maximus ENSSMAG00000016983
mastacembelus_armatus ENSMAMG00000015606
monopterus_albus ENSMALG00000020374
amphiprion_ocellaris ENSAOCG00000020924
amphiprion_percula ENSAPEG00000001281
acanthochromis_polyacanthus ENSAPOG00000012426
stegastes_partitus ENSSPAG00000018064
periophthalmus_magnuspinnatus ENSPMGG00000001565
esox_lucius ENSELUG00000003927
pygocentrus_nattereri ENSPNAG00000024257
astyanax_mexicanus ENSAMXG00000037114
ictalurus_punctatus ENSIPUG00000007944
scleropages_formosus ENSSFOG00015021817
paramormyrops_kingsleyae ENSPKIG00000003862
lepisosteus_oculatus ENSLOCG00000000362
apteryx_haastii ENSAHAG00000007891
apteryx_owenii ENSAOWG00000014121
apteryx_rowi ENSARWG00000015816
dromaius_novaehollandiae ENSDNVG00000006361
nothoprocta_perdicaria ENSNPEG00000012623
calidris_pygmaea ENSCPGG00000017174
calidris_pugnax ENSCPUG00000016395
melopsittacus_undulatus ENSMUNG00000004020
meleagris_gallopavo ENSMGAG00000004341
gallus_gallus ENSGALG00000020582
numida_meleagris ENSNMEG00000003335
anser_brachyrhynchus ENSABRG00000004088
lonchura_striata_domestica ENSLSDG00000001499
taeniopygia_guttata ENSTGUG00000000828
serinus_canaria ENSSCAG00000007107
junco_hyemalis ENSJHYG00000001883
parus_major ENSPMJG00000011700
ficedula_albicollis ENSFALG00000009161
lepidothrix_coronata ENSLCOG00000013381
manacus_vitellinus ENSMVIG00005015371
crocodylus_porosus ENSCPRG00005015630
salvator_merianae ENSSMRG00000006964
notechis_scutatus ENSNSUG00000009097
chelonoidis_abingdonii ENSCABG00000004044
gopherus_agassizii ENSGAGG00000008972
chrysemys_picta_bellii ENSCPBG00000012362
pelodiscus_sinensis ENSPSIG00000002614
sphenodon_punctatus ENSSPUG00000006917
bos_mutus ENSBMUG00000013351
bos_taurus ENSBTAG00000017706
bison_bison_bison ENSBBBG00000000305
capra_hircus ENSCHIG00000019215
ovis_aries ENSOARG00000013629
sus_scrofa ENSSSCG00000033968
pteropus_vampyrus ENSPVAG00000002556
equus_asinus_asinus ENSEASG00005022025
equus_caballus ENSECAG00000010203
myotis_lucifugus ENSMLUG00000014303
ursus_maritimus ENSUMAG00000006848
ursus_americanus ENSUAMG00000013217
ailuropoda_melanoleuca ENSAMEG00000005632
canis_lupus_familiaris ENSCAFG00000031660
canis_lupus_dingo ENSCAFG00020018206
vulpes_vulpes ENSVVUG00000002808
neovison_vison ENSNVIG00000005457
mustela_putorius_furo ENSMPUG00000006633
panthera_pardus ENSPPRG00000004183
panthera_tigris_altaica ENSPTIG00000013803
felis_catus ENSFCAG00000033069
procavia_capensis ENSPCAG00000009975
echinops_telfairi ENSETEG00000003565
pan_troglodytes ENSPTRG00000010242
pan_paniscus ENSPPAG00000043276
gorilla_gorilla ENSGGOG00000039245
homo_sapiens ENSG00000141873
pongo_abelii ENSPPYG00000009357
nomascus_leucogenys ENSNLEG00000029054
papio_anubis ENSPANG00000012108
cercocebus_atys ENSCATG00000031717
mandrillus_leucophaeus ENSMLEG00000028738
chlorocebus_sabaeus ENSCSAG00000011496
macaca_mulatta ENSMMUG00000013210
macaca_fascicularis ENSMFAG00000039618
macaca_nemestrina ENSMNEG00000028479
rhinopithecus_bieti ENSRBIG00000038664
rhinopithecus_roxellana ENSRROG00000028677
colobus_angolensis_palliatus ENSCANG00000030841
theropithecus_gelada ENSTGEG00000010744
theropithecus_gelada ENSTGEG00000009426
piliocolobus_tephrosceles ENSPTEG00000010410
macaca_mulatta ENSMMUG00000049037
macaca_mulatta ENSMMUG00000042705
piliocolobus_tephrosceles ENSPTEG00000008631
theropithecus_gelada ENSTGEG00000029263
cebus_capucinus_imitator ENSCCAG00000022362
saimiri_boliviensis_boliviensis ENSSBOG00000019952
callithrix_jacchus ENSCJAG00000040287
aotus_nancymaae ENSANAG00000036219
microcebus_murinus ENSMICG00000031825
propithecus_coquereli ENSPCOG00000019953
prolemur_simus ENSPSMG00000009070
otolemur_garnettii ENSOGAG00000025858
loxodonta_africana ENSLAFG00000029066
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012874
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018001
fukomys_damarensis ENSFDAG00000007106
chinchilla_lanigera ENSCLAG00000000077
octodon_degus ENSODEG00000014274
cavia_porcellus ENSCPOG00000034643
urocitellus_parryii ENSUPAG00010013491
ictidomys_tridecemlineatus ENSSTOG00000008404
marmota_marmota_marmota ENSMMMG00000016507
castor_canadensis ENSCCNG00000008785
dipodomys_ordii ENSDORG00000029412
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046822
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016433
mus_spicilegus ENSMSIG00000024644
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015615
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031028
rattus_norvegicus ENSRNOG00000045524
meriones_unguiculatus ENSMUGG00000013792
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010295
cricetulus_griseus_crigri-picr ENSCGRG00015002489
cricetulus_griseus_crigri_1.0 ENSCGRG00000002434
mesocricetus_auratus ENSMAUG00000021542
peromyscus_maniculatus_bairdii ENSPEMG00000020829
microtus_ochrogaster ENSMOCG00000013732
nannospalax_galili ENSNGAG00000021304
jaculus_jaculus ENSJJAG00000014409
ochotona_princeps ENSOPRG00000015292
dasypus_novemcinctus ENSDNOG00000023707
sorex_araneus ENSSARG00000006769
notamacropus_eugenii ENSMEUG00000013898
phascolarctos_cinereus ENSPCIG00000011078
sarcophilus_harrisii ENSSHAG00000011669
monodelphis_domestica ENSMODG00000004878
ornithorhynchus_anatinus ENSOANG00000015273
pogona_vitticeps ENSPVIG00000014087
xenopus_tropicalis ENSXETG00000003715
latimeria_chalumnae ENSLACG00000002205
petromyzon_marinus ENSPMAG00000004874
