takifugu_rubripes ENSTRUG00000025488
tetraodon_nigroviridis ENSTNIG00000015809
cynoglossus_semilaevis ENSCSEG00000014289
xiphophorus_maculatus ENSXMAG00000017274
xiphophorus_couchianus ENSXCOG00000001343
gambusia_affinis ENSGAFG00000016619
poecilia_formosa ENSPFOG00000022247
poecilia_formosa ENSPFOG00000018412
poecilia_mexicana ENSPMEG00000022584
poecilia_latipinna ENSPLAG00000019550
poecilia_reticulata ENSPREG00000020077
fundulus_heteroclitus ENSFHEG00000013060
cyprinodon_variegatus ENSCVAG00000009769
kryptolebias_marmoratus ENSKMAG00000020049
oryzias_latipes_asm223467v1 ENSORLG00000005681
oryzias_latipes_asm223469v1 ENSORLG00015006871
oryzias_latipes_asm223471v1 ENSORLG00020018497
oryzias_melastigma ENSOMEG00000001391
labrus_bergylta ENSLBEG00000006678
labrus_bergylta ENSLBEG00000007617
gasterosteus_aculeatus ENSGACG00000007900
mola_mola ENSMMOG00000012930
amphiprion_percula ENSAPEG00000000874
amphiprion_ocellaris ENSAOCG00000022506
acanthochromis_polyacanthus ENSAPOG00000022114
stegastes_partitus ENSSPAG00000000344
astatotilapia_calliptera ENSACLG00000019914
maylandia_zebra ENSMZEG00005004299
haplochromis_burtoni ENSHBUG00000008725
neolamprologus_brichardi ENSNBRG00000010740
neolamprologus_brichardi ENSNBRG00000010750
pundamilia_nyererei ENSPNYG00000012201
astatotilapia_calliptera ENSACLG00000019930
maylandia_zebra ENSMZEG00005004271
amphilophus_citrinellus ENSACIG00000004108
mastacembelus_armatus ENSMAMG00000018474
monopterus_albus ENSMALG00000011505
anabas_testudineus ENSATEG00000013827
seriola_lalandi_dorsalis ENSSLDG00000019790
seriola_dumerili ENSSDUG00000021761
scophthalmus_maximus ENSSMAG00000018762
hippocampus_comes ENSHCOG00000017473
periophthalmus_magnuspinnatus ENSPMGG00000001178
gadus_morhua ENSGMOG00000005109
esox_lucius ENSELUG00000002701
esox_lucius ENSELUG00000002692
pygocentrus_nattereri ENSPNAG00000019726
astyanax_mexicanus ENSAMXG00000001059
ictalurus_punctatus ENSIPUG00000011128
danio_rerio ENSDARG00000025013
scleropages_formosus ENSSFOG00015008639
paramormyrops_kingsleyae ENSPKIG00000021089
scleropages_formosus ENSSFOG00015023725
paramormyrops_kingsleyae ENSPKIG00000010322
gasterosteus_aculeatus ENSGACG00000016180
mola_mola ENSMMOG00000004322
xiphophorus_maculatus ENSXMAG00000004944
xiphophorus_couchianus ENSXCOG00000001769
poecilia_mexicana ENSPMEG00000010248
poecilia_formosa ENSPFOG00000013809
poecilia_reticulata ENSPREG00000002787
poecilia_reticulata ENSPREG00000002778
acanthochromis_polyacanthus ENSAPOG00000006825
periophthalmus_magnuspinnatus ENSPMGG00000003542
lepisosteus_oculatus ENSLOCG00000009852
meleagris_gallopavo ENSMGAG00000017135
gallus_gallus ENSGALG00000015176
numida_meleagris ENSNMEG00000017356
anser_brachyrhynchus ENSABRG00000018151
anas_platyrhynchos_platyrhynchos ENSAPLG00000004760
calidris_pygmaea ENSCPGG00000013302
calidris_pugnax ENSCPUG00000010980
coturnix_japonica ENSCJPG00005009354
gallus_gallus ENSGALG00000047424
melopsittacus_undulatus ENSMUNG00000012516
apteryx_haastii ENSAHAG00000019341
apteryx_rowi ENSARWG00000008803
apteryx_owenii ENSAOWG00000017341
nothoprocta_perdicaria ENSNPEG00000014359
dromaius_novaehollandiae ENSDNVG00000012745
crocodylus_porosus ENSCPRG00005006556
chelonoidis_abingdonii ENSCABG00000010237
gopherus_agassizii ENSGAGG00000025078
chrysemys_picta_bellii ENSCPBG00000019112
pelodiscus_sinensis ENSPSIG00000010004
sphenodon_punctatus ENSSPUG00000015465
sphenodon_punctatus ENSSPUG00000015475
anolis_carolinensis ENSACAG00000028039
pogona_vitticeps ENSPVIG00000024668
notechis_scutatus ENSNSUG00000017696
salvator_merianae ENSSMRG00000018990
phascolarctos_cinereus ENSPCIG00000030641
notamacropus_eugenii ENSMEUG00000015944
sarcophilus_harrisii ENSSHAG00000006930
monodelphis_domestica ENSMODG00000012932
procavia_capensis ENSPCAG00000006731
loxodonta_africana ENSLAFG00000008566
echinops_telfairi ENSETEG00000000736
dasypus_novemcinctus ENSDNOG00000006349
choloepus_hoffmanni ENSCHOG00000006744
sus_scrofa ENSSSCG00000005284
tursiops_truncatus ENSTTRG00000011603
bos_mutus ENSBMUG00000016710
bos_taurus ENSBTAG00000021127
bison_bison_bison ENSBBBG00000014272
ovis_aries ENSOARG00000012406
capra_hircus ENSCHIG00000021016
equus_asinus_asinus ENSEASG00005004986
equus_caballus ENSECAG00000020518
ursus_americanus ENSUAMG00000020040
ursus_maritimus ENSUMAG00000023042
ailuropoda_melanoleuca ENSAMEG00000005279
mustela_putorius_furo ENSMPUG00000012547
neovison_vison ENSNVIG00000013931
canis_lupus_familiaris ENSCAFG00000031429
canis_lupus_dingo ENSCAFG00020024695
vulpes_vulpes ENSVVUG00000001563
panthera_pardus ENSPPRG00000023254
panthera_tigris_altaica ENSPTIG00000013203
felis_catus ENSFCAG00000008471
erinaceus_europaeus ENSEEUG00000004720
sorex_araneus ENSSARG00000011280
pteropus_vampyrus ENSPVAG00000012213
vicugna_pacos ENSVPAG00000002658
myotis_lucifugus ENSMLUG00000003737
cavia_porcellus ENSCPOG00000005387
cavia_aperea ENSCAPG00000008086
chinchilla_lanigera ENSCLAG00000001333
octodon_degus ENSODEG00000003528
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001656
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017638
ictidomys_tridecemlineatus ENSSTOG00000008680
urocitellus_parryii ENSUPAG00010021852
spermophilus_dauricus ENSSDAG00000019563
marmota_marmota_marmota ENSMMMG00000012248
peromyscus_maniculatus_bairdii ENSPEMG00000022983
microtus_ochrogaster ENSMOCG00000012393
cricetulus_griseus_crigri-picr ENSCGRG00015005266
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002239
mesocricetus_auratus ENSMAUG00000010242
mus_spicilegus ENSMSIG00000017683
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024697
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023715
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022796
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014291
rattus_norvegicus ENSRNOG00000014840
nannospalax_galili ENSNGAG00000022142
jaculus_jaculus ENSJJAG00000021762
castor_canadensis ENSCCNG00000027639
cricetulus_griseus_crigri_1.0 ENSCGRG00000013981
meriones_unguiculatus ENSMUGG00000018696
dipodomys_ordii ENSDORG00000028684
fukomys_damarensis ENSFDAG00000006039
oryctolagus_cuniculus ENSOCUG00000005507
ochotona_princeps ENSOPRG00000009880
tupaia_belangeri ENSTBEG00000009389
carlito_syrichta ENSTSYG00000000455
callithrix_jacchus ENSCJAG00000042095
propithecus_coquereli ENSPCOG00000024302
prolemur_simus ENSPSMG00000017748
microcebus_murinus ENSMICG00000003970
otolemur_garnettii ENSOGAG00000009228
pan_troglodytes ENSPTRG00000021042
pan_paniscus ENSPPAG00000040048
homo_sapiens ENSG00000156049
gorilla_gorilla ENSGGOG00000013561
pongo_abelii ENSPPYG00000019310
nomascus_leucogenys ENSNLEG00000002821
theropithecus_gelada ENSTGEG00000027379
papio_anubis ENSPANG00000024922
cercocebus_atys ENSCATG00000003306
mandrillus_leucophaeus ENSMLEG00000031725
macaca_mulatta ENSMMUG00000019761
macaca_fascicularis ENSMFAG00000043028
macaca_nemestrina ENSMNEG00000040924
chlorocebus_sabaeus ENSCSAG00000007735
rhinopithecus_roxellana ENSRROG00000037116
rhinopithecus_bieti ENSRBIG00000028274
piliocolobus_tephrosceles ENSPTEG00000037143
colobus_angolensis_palliatus ENSCANG00000019041
cebus_capucinus_imitator ENSCCAG00000022875
saimiri_boliviensis_boliviensis ENSSBOG00000027170
