notamacropus_eugenii ENSMEUG00000004665
phascolarctos_cinereus ENSPCIG00000026402
sarcophilus_harrisii ENSSHAG00000011506
dasypus_novemcinctus ENSDNOG00000001589
choloepus_hoffmanni ENSCHOG00000012988
homo_sapiens ENSG00000100147
gorilla_gorilla ENSGGOG00000012055
pan_troglodytes ENSPTRG00000014438
pan_paniscus ENSPPAG00000031113
pongo_abelii ENSPPYG00000011879
nomascus_leucogenys ENSNLEG00000015642
cercocebus_atys ENSCATG00000040974
papio_anubis ENSPANG00000013694
mandrillus_leucophaeus ENSMLEG00000029232
theropithecus_gelada ENSTGEG00000007178
macaca_fascicularis ENSMFAG00000031727
macaca_mulatta ENSMMUG00000011531
macaca_nemestrina ENSMNEG00000040902
chlorocebus_sabaeus ENSCSAG00000005737
colobus_angolensis_palliatus ENSCANG00000033187
piliocolobus_tephrosceles ENSPTEG00000025561
rhinopithecus_roxellana ENSRROG00000030513
rhinopithecus_bieti ENSRBIG00000043604
cebus_capucinus_imitator ENSCCAG00000019608
callithrix_jacchus ENSCJAG00000002415
saimiri_boliviensis_boliviensis ENSSBOG00000030156
aotus_nancymaae ENSANAG00000030858
microcebus_murinus ENSMICG00000000910
propithecus_coquereli ENSPCOG00000025774
prolemur_simus ENSPSMG00000000532
carlito_syrichta ENSTSYG00000001466
otolemur_garnettii ENSOGAG00000011990
chinchilla_lanigera ENSCLAG00000017160
octodon_degus ENSODEG00000013183
cavia_porcellus ENSCPOG00000000617
cavia_aperea ENSCAPG00000009495
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015870
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010309
fukomys_damarensis ENSFDAG00000015723
ictidomys_tridecemlineatus ENSSTOG00000012907
spermophilus_dauricus ENSSDAG00000010672
marmota_marmota_marmota ENSMMMG00000003517
urocitellus_parryii ENSUPAG00010005788
castor_canadensis ENSCCNG00000000203
dipodomys_ordii ENSDORG00000000689
cricetulus_griseus_crigri_1.0 ENSCGRG00000002587
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019080
cricetulus_griseus_crigri-picr ENSCGRG00015006163
mesocricetus_auratus ENSMAUG00000015349
microtus_ochrogaster ENSMOCG00000005926
peromyscus_maniculatus_bairdii ENSPEMG00000030390
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020972
mus_spicilegus ENSMSIG00000018262
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068114
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020072
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020074
rattus_norvegicus ENSRNOG00000007262
meriones_unguiculatus ENSMUGG00000017845
nannospalax_galili ENSNGAG00000016417
jaculus_jaculus ENSJJAG00000016451
bos_mutus ENSBMUG00000016817
bos_taurus ENSBTAG00000021173
bison_bison_bison ENSBBBG00000004265
ovis_aries ENSOARG00000018655
capra_hircus ENSCHIG00000008926
sus_scrofa ENSSSCG00000035565
vicugna_pacos ENSVPAG00000002622
tursiops_truncatus ENSTTRG00000014748
ursus_maritimus ENSUMAG00000020966
ursus_americanus ENSUAMG00000006493
ailuropoda_melanoleuca ENSAMEG00000015542
mustela_putorius_furo ENSMPUG00000016378
neovison_vison ENSNVIG00000022338
canis_lupus_dingo ENSCAFG00020001443
canis_lupus_familiaris ENSCAFG00000001018
vulpes_vulpes ENSVVUG00000003274
panthera_tigris_altaica ENSPTIG00000003009
panthera_pardus ENSPPRG00000003261
felis_catus ENSFCAG00000037479
pteropus_vampyrus ENSPVAG00000001176
myotis_lucifugus ENSMLUG00000002544
equus_asinus_asinus ENSEASG00005001482
equus_caballus ENSECAG00000020771
erinaceus_europaeus ENSEEUG00000004423
oryctolagus_cuniculus ENSOCUG00000013355
ochotona_princeps ENSOPRG00000008562
sorex_araneus ENSSARG00000001604
procavia_capensis ENSPCAG00000006467
echinops_telfairi ENSETEG00000016966
loxodonta_africana ENSLAFG00000021498
ornithorhynchus_anatinus ENSOANG00000004650
chelonoidis_abingdonii ENSCABG00000022880
gopherus_agassizii ENSGAGG00000017537
chrysemys_picta_bellii ENSCPBG00000020531
pelodiscus_sinensis ENSPSIG00000015552
anolis_carolinensis ENSACAG00000004397
pogona_vitticeps ENSPVIG00000024848
notechis_scutatus ENSNSUG00000003692
salvator_merianae ENSSMRG00000014772
