mola_mola ENSMMOG00000018176
takifugu_rubripes ENSTRUG00000017184
labrus_bergylta ENSLBEG00000000437
anabas_testudineus ENSATEG00000014919
cynoglossus_semilaevis ENSCSEG00000016470
poecilia_formosa ENSPFOG00000015673
poecilia_latipinna ENSPLAG00000014964
poecilia_mexicana ENSPMEG00000016668
poecilia_mexicana ENSPMEG00000016783
poecilia_reticulata ENSPREG00000020910
xiphophorus_couchianus ENSXCOG00000001801
xiphophorus_maculatus ENSXMAG00000001712
gambusia_affinis ENSGAFG00000011919
fundulus_heteroclitus ENSFHEG00000005209
cyprinodon_variegatus ENSCVAG00000015127
kryptolebias_marmoratus ENSKMAG00000021753
oryzias_latipes_asm223467v1 ENSORLG00000004351
oryzias_latipes_asm223469v1 ENSORLG00015015706
oryzias_latipes_asm223471v1 ENSORLG00020001042
oryzias_melastigma ENSOMEG00000015332
mastacembelus_armatus ENSMAMG00000004541
monopterus_albus ENSMALG00000014915
seriola_dumerili ENSSDUG00000021152
seriola_lalandi_dorsalis ENSSLDG00000008844
amphiprion_percula ENSAPEG00000023129
amphiprion_ocellaris ENSAOCG00000009467
acanthochromis_polyacanthus ENSAPOG00000014304
stegastes_partitus ENSSPAG00000004792
maylandia_zebra ENSMZEG00005004885
astatotilapia_calliptera ENSACLG00000022470
pundamilia_nyererei ENSPNYG00000001197
haplochromis_burtoni ENSHBUG00000003825
neolamprologus_brichardi ENSNBRG00000019102
oreochromis_niloticus ENSONIG00000003260
periophthalmus_magnuspinnatus ENSPMGG00000017887
hippocampus_comes ENSHCOG00000002000
esox_lucius ENSELUG00000003016
astyanax_mexicanus ENSAMXG00000035784
pygocentrus_nattereri ENSPNAG00000005994
ictalurus_punctatus ENSIPUG00000024248
danio_rerio ENSDARG00000058287
scleropages_formosus ENSSFOG00015022945
lepisosteus_oculatus ENSLOCG00000005528
chelonoidis_abingdonii ENSCABG00000019567
chrysemys_picta_bellii ENSCPBG00000008078
gallus_gallus ENSGALG00000031567
coturnix_japonica ENSCJPG00005019728
meleagris_gallopavo ENSMGAG00000014988
numida_meleagris ENSNMEG00000006912
anas_platyrhynchos_platyrhynchos ENSAPLG00000004496
serinus_canaria ENSSCAG00000013759
lonchura_striata_domestica ENSLSDG00000007739
junco_hyemalis ENSJHYG00000016483
ficedula_albicollis ENSFALG00000008159
cyanistes_caeruleus ENSCCEG00000009429
parus_major ENSPMJG00000014898
calidris_pygmaea ENSCPGG00000010741
calidris_pugnax ENSCPUG00000012868
pogona_vitticeps ENSPVIG00000008382
anolis_carolinensis ENSACAG00000006468
salvator_merianae ENSSMRG00000022799
dasypus_novemcinctus ENSDNOG00000032373
choloepus_hoffmanni ENSCHOG00000009831
loxodonta_africana ENSLAFG00000013763
homo_sapiens ENSG00000133114
pan_troglodytes ENSPTRG00000024388
gorilla_gorilla ENSGGOG00000027345
pongo_abelii ENSPPYG00000005332
nomascus_leucogenys ENSNLEG00000030453
colobus_angolensis_palliatus ENSCANG00000028047
piliocolobus_tephrosceles ENSPTEG00000027337
macaca_nemestrina ENSMNEG00000033610
macaca_fascicularis ENSMFAG00000033152
macaca_mulatta ENSMMUG00000016612
cebus_capucinus_imitator ENSCCAG00000035973
callithrix_jacchus ENSCJAG00000019204
carlito_syrichta ENSTSYG00000006358
propithecus_coquereli ENSPCOG00000019173
microcebus_murinus ENSMICG00000003425
vicugna_pacos ENSVPAG00000000743
bison_bison_bison ENSBBBG00000023609
panthera_tigris_altaica ENSPTIG00000020901
panthera_pardus ENSPPRG00000011209
felis_catus ENSFCAG00000027174
tupaia_belangeri ENSTBEG00000016518
otolemur_garnettii ENSOGAG00000012513
erinaceus_europaeus ENSEEUG00000009091
meriones_unguiculatus ENSMUGG00000026666
ornithorhynchus_anatinus ENSOANG00000015588
ciona_intestinalis ENSCING00000005326
drosophila_melanogaster FBgn0067629
