notamacropus_eugenii ENSMEUG00000009150
phascolarctos_cinereus ENSPCIG00000016077
sarcophilus_harrisii ENSSHAG00000008340
monodelphis_domestica ENSMODG00000001927
sorex_araneus ENSSARG00000007587
erinaceus_europaeus ENSEEUG00000000486
equus_asinus_asinus ENSEASG00005011192
equus_caballus ENSECAG00000024373
ursus_americanus ENSUAMG00000026855
ursus_maritimus ENSUMAG00000003270
ailuropoda_melanoleuca ENSAMEG00000003761
neovison_vison ENSNVIG00000017745
mustela_putorius_furo ENSMPUG00000011727
canis_lupus_familiaris ENSCAFG00000009599
canis_lupus_dingo ENSCAFG00020008835
vulpes_vulpes ENSVVUG00000021737
panthera_pardus ENSPPRG00000011422
panthera_tigris_altaica ENSPTIG00000006323
felis_catus ENSFCAG00000014254
pteropus_vampyrus ENSPVAG00000009887
myotis_lucifugus ENSMLUG00000004687
capra_hircus ENSCHIG00000025095
ovis_aries ENSOARG00000018474
bos_taurus ENSBTAG00000013460
bos_mutus ENSBMUG00000010346
bison_bison_bison ENSBBBG00000007677
tursiops_truncatus ENSTTRG00000002849
sus_scrofa ENSSSCG00000011953
vicugna_pacos ENSVPAG00000012242
octodon_degus ENSODEG00000006262
chinchilla_lanigera ENSCLAG00000009208
cavia_porcellus ENSCPOG00000000510
cavia_aperea ENSCAPG00000010938
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001683
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009142
fukomys_damarensis ENSFDAG00000006024
ictidomys_tridecemlineatus ENSSTOG00000012200
spermophilus_dauricus ENSSDAG00000016188
urocitellus_parryii ENSUPAG00010020492
marmota_marmota_marmota ENSMMMG00000012743
castor_canadensis ENSCCNG00000000559
dipodomys_ordii ENSDORG00000016640
mus_spicilegus ENSMSIG00000020610
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021710
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022601
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020810
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016510
rattus_norvegicus ENSRNOG00000001613
meriones_unguiculatus ENSMUGG00000026129
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022421
cricetulus_griseus_crigri_1.0 ENSCGRG00000015021
cricetulus_griseus_crigri-picr ENSCGRG00015012034
mesocricetus_auratus ENSMAUG00000017034
peromyscus_maniculatus_bairdii ENSPEMG00000013233
microtus_ochrogaster ENSMOCG00000020592
nannospalax_galili ENSNGAG00000022088
jaculus_jaculus ENSJJAG00000004464
oryctolagus_cuniculus ENSOCUG00000017649
ochotona_princeps ENSOPRG00000004224
pan_troglodytes ENSPTRG00000015174
pan_troglodytes ENSPTRG00000043270
pan_paniscus ENSPPAG00000033448
homo_sapiens ENSG00000066422
gorilla_gorilla ENSGGOG00000011023
pongo_abelii ENSPPYG00000013589
nomascus_leucogenys ENSNLEG00000003243
theropithecus_gelada ENSTGEG00000025616
papio_anubis ENSPANG00000021636
mandrillus_leucophaeus ENSMLEG00000036283
cercocebus_atys ENSCATG00000037658
macaca_nemestrina ENSMNEG00000040650
macaca_mulatta ENSMMUG00000015060
macaca_fascicularis ENSMFAG00000031897
chlorocebus_sabaeus ENSCSAG00000006253
colobus_angolensis_palliatus ENSCANG00000038816
piliocolobus_tephrosceles ENSPTEG00000027545
rhinopithecus_roxellana ENSRROG00000029953
rhinopithecus_bieti ENSRBIG00000023111
cebus_capucinus_imitator ENSCCAG00000021381
saimiri_boliviensis_boliviensis ENSSBOG00000021979
callithrix_jacchus ENSCJAG00000000499
aotus_nancymaae ENSANAG00000019774
carlito_syrichta ENSTSYG00000002309
prolemur_simus ENSPSMG00000006051
microcebus_murinus ENSMICG00000049238
propithecus_coquereli ENSPCOG00000027234
tupaia_belangeri ENSTBEG00000003678
loxodonta_africana ENSLAFG00000005523
procavia_capensis ENSPCAG00000005748
echinops_telfairi ENSETEG00000004057
choloepus_hoffmanni ENSCHOG00000010131
dasypus_novemcinctus ENSDNOG00000035669
ornithorhynchus_anatinus ENSOANG00000007506
