anolis_carolinensis ENSACAG00000017019
pogona_vitticeps ENSPVIG00000003085
notechis_scutatus ENSNSUG00000017759
salvator_merianae ENSSMRG00000019536
sphenodon_punctatus ENSSPUG00000018847
apteryx_haastii ENSAHAG00000012639
apteryx_owenii ENSAOWG00000002471
apteryx_rowi ENSARWG00000009786
dromaius_novaehollandiae ENSDNVG00000004188
nothoprocta_perdicaria ENSNPEG00000007672
anser_brachyrhynchus ENSABRG00000021001
anas_platyrhynchos_platyrhynchos ENSAPLG00000006364
gallus_gallus ENSGALG00000006460
meleagris_gallopavo ENSMGAG00000007298
coturnix_japonica ENSCJPG00005005803
numida_meleagris ENSNMEG00000016328
crocodylus_porosus ENSCPRG00005007733
gopherus_agassizii ENSGAGG00000020828
chelonoidis_abingdonii ENSCABG00000016848
chrysemys_picta_bellii ENSCPBG00000027505
pelodiscus_sinensis ENSPSIG00000003544
choloepus_hoffmanni ENSCHOG00000000369
echinops_telfairi ENSETEG00000004411
dasypus_novemcinctus ENSDNOG00000005664
procavia_capensis ENSPCAG00000012577
pan_paniscus ENSPPAG00000028770
pan_troglodytes ENSPTRG00000013367
homo_sapiens ENSG00000131044
gorilla_gorilla ENSGGOG00000011855
pongo_abelii ENSPPYG00000010896
nomascus_leucogenys ENSNLEG00000009707
macaca_fascicularis ENSMFAG00000038358
macaca_nemestrina ENSMNEG00000030059
macaca_mulatta ENSMMUG00000000971
chlorocebus_sabaeus ENSCSAG00000012721
papio_anubis ENSPANG00000031006
cercocebus_atys ENSCATG00000036993
theropithecus_gelada ENSTGEG00000008369
mandrillus_leucophaeus ENSMLEG00000042929
colobus_angolensis_palliatus ENSCANG00000038408
piliocolobus_tephrosceles ENSPTEG00000003137
rhinopithecus_bieti ENSRBIG00000028374
rhinopithecus_roxellana ENSRROG00000026275
saimiri_boliviensis_boliviensis ENSSBOG00000033665
cebus_capucinus_imitator ENSCCAG00000025444
callithrix_jacchus ENSCJAG00000020768
aotus_nancymaae ENSANAG00000033864
carlito_syrichta ENSTSYG00000028211
prolemur_simus ENSPSMG00000003694
propithecus_coquereli ENSPCOG00000000302
microcebus_murinus ENSMICG00000015874
otolemur_garnettii ENSOGAG00000012439
tupaia_belangeri ENSTBEG00000013425
oryctolagus_cuniculus ENSOCUG00000016696
ochotona_princeps ENSOPRG00000006392
bos_mutus ENSBMUG00000014834
bison_bison_bison ENSBBBG00000009990
bos_taurus ENSBTAG00000005937
ovis_aries ENSOARG00000002139
capra_hircus ENSCHIG00000016443
sus_scrofa ENSSSCG00000007236
ursus_maritimus ENSUMAG00000000716
ursus_americanus ENSUAMG00000023481
ailuropoda_melanoleuca ENSAMEG00000013619
mustela_putorius_furo ENSMPUG00000017891
neovison_vison ENSNVIG00000018959
canis_lupus_familiaris ENSCAFG00000007107
canis_lupus_dingo ENSCAFG00020004293
vulpes_vulpes ENSVVUG00000008516
panthera_pardus ENSPPRG00000002304
panthera_tigris_altaica ENSPTIG00000014524
felis_catus ENSFCAG00000001902
myotis_lucifugus ENSMLUG00000007352
pteropus_vampyrus ENSPVAG00000006122
erinaceus_europaeus ENSEEUG00000004440
tursiops_truncatus ENSTTRG00000007935
equus_asinus_asinus ENSEASG00005003690
urocitellus_parryii ENSUPAG00010019189
spermophilus_dauricus ENSSDAG00000010089
