notamacropus_eugenii ENSMEUG00000006701
phascolarctos_cinereus ENSPCIG00000034723
monodelphis_domestica ENSMODG00000001121
sarcophilus_harrisii ENSSHAG00000013925
equus_asinus_asinus ENSEASG00005008896
equus_caballus ENSECAG00000010406
erinaceus_europaeus ENSEEUG00000004055
pteropus_vampyrus ENSPVAG00000012534
myotis_lucifugus ENSMLUG00000006210
bos_mutus ENSBMUG00000025274
bos_taurus ENSBTAG00000006457
bison_bison_bison ENSBBBG00000003524
ovis_aries ENSOARG00000009793
capra_hircus ENSCHIG00000004186
sus_scrofa ENSSSCG00000037878
vicugna_pacos ENSVPAG00000004118
ursus_americanus ENSUAMG00000011981
ursus_maritimus ENSUMAG00000014880
ailuropoda_melanoleuca ENSAMEG00000016195
mustela_putorius_furo ENSMPUG00000011332
neovison_vison ENSNVIG00000024898
canis_lupus_dingo ENSCAFG00020020456
canis_lupus_familiaris ENSCAFG00000016939
vulpes_vulpes ENSVVUG00000028895
panthera_pardus ENSPPRG00000018581
panthera_tigris_altaica ENSPTIG00000007591
felis_catus ENSFCAG00000007857
tupaia_belangeri ENSTBEG00000014793
carlito_syrichta ENSTSYG00000001589
otolemur_garnettii ENSOGAG00000015264
urocitellus_parryii ENSUPAG00010019357
marmota_marmota_marmota ENSMMMG00000003681
spermophilus_dauricus ENSSDAG00000013337
peromyscus_maniculatus_bairdii ENSPEMG00000025167
cricetulus_griseus_crigri-picr ENSCGRG00015023171
rattus_norvegicus ENSRNOG00000020165
mus_spicilegus ENSMSIG00000024064
meriones_unguiculatus ENSMUGG00000013526
ochotona_princeps ENSOPRG00000001492
oryctolagus_cuniculus ENSOCUG00000025722
microcebus_murinus ENSMICG00000028059
propithecus_coquereli ENSPCOG00000027483
prolemur_simus ENSPSMG00000015180
pan_paniscus ENSPPAG00000035085
pan_troglodytes ENSPTRG00000008051
homo_sapiens ENSG00000169877
gorilla_gorilla ENSGGOG00000013769
pongo_abelii ENSPPYG00000007726
nomascus_leucogenys ENSNLEG00000028646
rhinopithecus_roxellana ENSRROG00000032250
rhinopithecus_bieti ENSRBIG00000034903
piliocolobus_tephrosceles ENSPTEG00000028523
papio_anubis ENSPANG00000000564
theropithecus_gelada ENSTGEG00000009453
cercocebus_atys ENSCATG00000043781
mandrillus_leucophaeus ENSMLEG00000042187
macaca_nemestrina ENSMNEG00000042151
macaca_mulatta ENSMMUG00000000901
macaca_fascicularis ENSMFAG00000044875
chlorocebus_sabaeus ENSCSAG00000005606
cebus_capucinus_imitator ENSCCAG00000019094
callithrix_jacchus ENSCJAG00000000814
saimiri_boliviensis_boliviensis ENSSBOG00000027785
aotus_nancymaae ENSANAG00000010533
castor_canadensis ENSCCNG00000021273
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018521
loxodonta_africana ENSLAFG00000009173
choloepus_hoffmanni ENSCHOG00000010136
dasypus_novemcinctus ENSDNOG00000008448
ornithorhynchus_anatinus ENSOANG00000020561
