drosophila_melanogaster FBgn0034897
caenorhabditis_elegans_strain_n2 WBGene00022279
ornithorhynchus_anatinus ENSOANG00000015313
latimeria_chalumnae ENSLACG00000017259
gopherus_agassizii ENSGAGG00000021563
chelonoidis_abingdonii ENSCABG00000009813
chrysemys_picta_bellii ENSCPBG00000011193
pelodiscus_sinensis ENSPSIG00000010507
crocodylus_porosus ENSCPRG00005003191
anolis_carolinensis ENSACAG00000010993
pogona_vitticeps ENSPVIG00000023138
notechis_scutatus ENSNSUG00000000760
salvator_merianae ENSSMRG00000002553
sphenodon_punctatus ENSSPUG00000017749
calidris_pygmaea ENSCPGG00000016400
calidris_pugnax ENSCPUG00000012787
anser_brachyrhynchus ENSABRG00000002796
anas_platyrhynchos_platyrhynchos ENSAPLG00000010959
gallus_gallus ENSGALG00000037603
coturnix_japonica ENSCJPG00005016100
manacus_vitellinus ENSMVIG00005005649
lepidothrix_coronata ENSLCOG00000001170
lonchura_striata_domestica ENSLSDG00000016472
taeniopygia_guttata ENSTGUG00000000945
serinus_canaria ENSSCAG00000007973
zonotrichia_albicollis ENSZALG00000004370
junco_hyemalis ENSJHYG00000004540
parus_major ENSPMJG00000018438
cyanistes_caeruleus ENSCCEG00000005040
ficedula_albicollis ENSFALG00000010708
apteryx_owenii ENSAOWG00000016861
apteryx_haastii ENSAHAG00000012592
apteryx_rowi ENSARWG00000000185
dromaius_novaehollandiae ENSDNVG00000018718
melopsittacus_undulatus ENSMUNG00000009344
taeniopygia_guttata ENSTGUG00000000950
calidris_pugnax ENSCPUG00000012786
nothoprocta_perdicaria ENSNPEG00000006787
chinchilla_lanigera ENSCLAG00000011979
dipodomys_ordii ENSDORG00000004491
propithecus_coquereli ENSPCOG00000023322
microcebus_murinus ENSMICG00000037742
prolemur_simus ENSPSMG00000010685
otolemur_garnettii ENSOGAG00000010330
neovison_vison ENSNVIG00000023817
mustela_putorius_furo ENSMPUG00000015535
ursus_maritimus ENSUMAG00000011123
ursus_americanus ENSUAMG00000024650
ailuropoda_melanoleuca ENSAMEG00000011266
canis_lupus_familiaris ENSCAFG00000011842
canis_lupus_dingo ENSCAFG00020023502
vulpes_vulpes ENSVVUG00000012387
equus_caballus ENSECAG00000001989
equus_asinus_asinus ENSEASG00005010029
pteropus_vampyrus ENSPVAG00000017603
myotis_lucifugus ENSMLUG00000000171
capra_hircus ENSCHIG00000023698
ovis_aries ENSOARG00000003008
bos_taurus ENSBTAG00000002363
bos_mutus ENSBMUG00000017686
bison_bison_bison ENSBBBG00000013292
vicugna_pacos ENSVPAG00000006769
sus_scrofa ENSSSCG00000029438
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013369
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011617
fukomys_damarensis ENSFDAG00000011493
cavia_porcellus ENSCPOG00000000236
octodon_degus ENSODEG00000003769
castor_canadensis ENSCCNG00000026532
ictidomys_tridecemlineatus ENSSTOG00000009293
urocitellus_parryii ENSUPAG00010020839
marmota_marmota_marmota ENSMMMG00000013099
jaculus_jaculus ENSJJAG00000011184
nannospalax_galili ENSNGAG00000019093
saimiri_boliviensis_boliviensis ENSSBOG00000025091
callithrix_jacchus ENSCJAG00000009602
cebus_capucinus_imitator ENSCCAG00000032713
aotus_nancymaae ENSANAG00000029947
pan_paniscus ENSPPAG00000036650
pan_troglodytes ENSPTRG00000000429
gorilla_gorilla ENSGGOG00000014485
homo_sapiens ENSG00000130766
pongo_abelii ENSPPYG00000001643
nomascus_leucogenys ENSNLEG00000009780
macaca_fascicularis ENSMFAG00000043063
macaca_mulatta ENSMMUG00000019993
macaca_nemestrina ENSMNEG00000040155
mandrillus_leucophaeus ENSMLEG00000036334
papio_anubis ENSPANG00000012598
theropithecus_gelada ENSTGEG00000009563
cercocebus_atys ENSCATG00000016723
chlorocebus_sabaeus ENSCSAG00000001009
piliocolobus_tephrosceles ENSPTEG00000030550
colobus_angolensis_palliatus ENSCANG00000037630
rhinopithecus_roxellana ENSRROG00000045413
rhinopithecus_bieti ENSRBIG00000028417
carlito_syrichta ENSTSYG00000007558
sorex_araneus ENSSARG00000000111
erinaceus_europaeus ENSEEUG00000003595
panthera_pardus ENSPPRG00000000089
panthera_tigris_altaica ENSPTIG00000004487
felis_catus ENSFCAG00000013396
dasypus_novemcinctus ENSDNOG00000017933
procavia_capensis ENSPCAG00000005588
mus_spicilegus ENSMSIG00000009040
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027548
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028893
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026567
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028900
rattus_norvegicus ENSRNOG00000042785
meriones_unguiculatus ENSMUGG00000015829
cricetulus_griseus_crigri-picr ENSCGRG00015015598
cricetulus_griseus_crigri_1.0 ENSCGRG00000014569
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020650
mesocricetus_auratus ENSMAUG00000000726
microtus_ochrogaster ENSMOCG00000012718
peromyscus_maniculatus_bairdii ENSPEMG00000001779
cavia_aperea ENSCAPG00000010460
oryctolagus_cuniculus ENSOCUG00000014896
ochotona_princeps ENSOPRG00000012678
choloepus_hoffmanni ENSCHOG00000004692
loxodonta_africana ENSLAFG00000013698
tursiops_truncatus ENSTTRG00000001847
spermophilus_dauricus ENSSDAG00000020175
phascolarctos_cinereus ENSPCIG00000022378
notamacropus_eugenii ENSMEUG00000004500
sarcophilus_harrisii ENSSHAG00000004785
monodelphis_domestica ENSMODG00000010846
ornithorhynchus_anatinus ENSOANG00000000634
xenopus_tropicalis ENSXETG00000020657
scleropages_formosus ENSSFOG00015021495
paramormyrops_kingsleyae ENSPKIG00000010367
fundulus_heteroclitus ENSFHEG00000007656
cyprinodon_variegatus ENSCVAG00000006945
xiphophorus_couchianus ENSXCOG00000020155
xiphophorus_maculatus ENSXMAG00000002916
gambusia_affinis ENSGAFG00000015660
poecilia_formosa ENSPFOG00000007014
poecilia_latipinna ENSPLAG00000020673
poecilia_mexicana ENSPMEG00000015538
poecilia_reticulata ENSPREG00000005042
kryptolebias_marmoratus ENSKMAG00000003324
oryzias_latipes_asm223471v1 ENSORLG00020019299
oryzias_latipes_asm223469v1 ENSORLG00015011230
oryzias_latipes_asm223467v1 ENSORLG00000011116
oryzias_melastigma ENSOMEG00000009161
astatotilapia_calliptera ENSACLG00000019538
haplochromis_burtoni ENSHBUG00000018793
maylandia_zebra ENSMZEG00005005978
pundamilia_nyererei ENSPNYG00000009443
neolamprologus_brichardi ENSNBRG00000010615
oreochromis_niloticus ENSONIG00000002274
amphilophus_citrinellus ENSACIG00000021080
amphiprion_ocellaris ENSAOCG00000008672
amphiprion_percula ENSAPEG00000014729
acanthochromis_polyacanthus ENSAPOG00000021467
stegastes_partitus ENSSPAG00000016579
labrus_bergylta ENSLBEG00000002464
gasterosteus_aculeatus ENSGACG00000005748
seriola_dumerili ENSSDUG00000008919
seriola_lalandi_dorsalis ENSSLDG00000009540
scophthalmus_maximus ENSSMAG00000011123
monopterus_albus ENSMALG00000016478
mastacembelus_armatus ENSMAMG00000011556
anabas_testudineus ENSATEG00000016139
mola_mola ENSMMOG00000019822
takifugu_rubripes ENSTRUG00000012703
periophthalmus_magnuspinnatus ENSPMGG00000005847
cynoglossus_semilaevis ENSCSEG00000015952
monopterus_albus ENSMALG00000005371
hippocampus_comes ENSHCOG00000018142
gadus_morhua ENSGMOG00000015579
esox_lucius ENSELUG00000002374
astyanax_mexicanus ENSAMXG00000020616
pygocentrus_nattereri ENSPNAG00000006738
ictalurus_punctatus ENSIPUG00000020323
danio_rerio ENSDARG00000070012
lepisosteus_oculatus ENSLOCG00000005106
scleropages_formosus ENSSFOG00015014948
paramormyrops_kingsleyae ENSPKIG00000012973
takifugu_rubripes ENSTRUG00000001205
tetraodon_nigroviridis ENSTNIG00000012277
mola_mola ENSMMOG00000015093
labrus_bergylta ENSLBEG00000014585
seriola_dumerili ENSSDUG00000019665
seriola_lalandi_dorsalis ENSSLDG00000019836
scophthalmus_maximus ENSSMAG00000016729
mastacembelus_armatus ENSMAMG00000007399
monopterus_albus ENSMALG00000001494
anabas_testudineus ENSATEG00000013150
gasterosteus_aculeatus ENSGACG00000008895
poecilia_mexicana ENSPMEG00000009001
poecilia_latipinna ENSPLAG00000023206
poecilia_formosa ENSPFOG00000019540
poecilia_reticulata ENSPREG00000004835
xiphophorus_couchianus ENSXCOG00000004367
xiphophorus_maculatus ENSXMAG00000028518
gambusia_affinis ENSGAFG00000012482
fundulus_heteroclitus ENSFHEG00000023330
cyprinodon_variegatus ENSCVAG00000001679
kryptolebias_marmoratus ENSKMAG00000008545
oryzias_latipes_asm223467v1 ENSORLG00000013484
oryzias_latipes_asm223469v1 ENSORLG00015007301
oryzias_latipes_asm223471v1 ENSORLG00020012525
oryzias_melastigma ENSOMEG00000007536
haplochromis_burtoni ENSHBUG00000013443
pundamilia_nyererei ENSPNYG00000022168
maylandia_zebra ENSMZEG00005018077
astatotilapia_calliptera ENSACLG00000020406
neolamprologus_brichardi ENSNBRG00000019292
oreochromis_niloticus ENSONIG00000013301
amphilophus_citrinellus ENSACIG00000008468
