calidris_pygmaea ENSCPGG00000018666
calidris_pugnax ENSCPUG00000006873
coturnix_japonica ENSCJPG00005000165
manacus_vitellinus ENSMVIG00005017347
cyanistes_caeruleus ENSCCEG00000005066
apteryx_haastii ENSAHAG00000018195
apteryx_rowi ENSARWG00000014001
apteryx_owenii ENSAOWG00000016977
nothoprocta_perdicaria ENSNPEG00000005237
anas_platyrhynchos_platyrhynchos ENSAPLG00000021182
anser_brachyrhynchus ENSABRG00000017577
numida_meleagris ENSNMEG00000019920
gallus_gallus ENSGALG00000041153
lonchura_striata_domestica ENSLSDG00000004908
taeniopygia_guttata ENSTGUG00000006490
serinus_canaria ENSSCAG00000008753
junco_hyemalis ENSJHYG00000010545
ficedula_albicollis ENSFALG00000009017
parus_major ENSPMJG00000004586
lepidothrix_coronata ENSLCOG00000010626
melopsittacus_undulatus ENSMUNG00000015872
salvator_merianae ENSSMRG00000009151
crocodylus_porosus ENSCPRG00005013202
sphenodon_punctatus ENSSPUG00000010468
chrysemys_picta_bellii ENSCPBG00000003447
gopherus_agassizii ENSGAGG00000023445
anolis_carolinensis ENSACAG00000025118
pogona_vitticeps ENSPVIG00000010722
notechis_scutatus ENSNSUG00000005213
sarcophilus_harrisii ENSSHAG00000009299
phascolarctos_cinereus ENSPCIG00000035961
capra_hircus ENSCHIG00000009507
sus_scrofa ENSSSCG00000009832
myotis_lucifugus ENSMLUG00000003375
felis_catus ENSFCAG00000041440
panthera_pardus ENSPPRG00000017948
pan_paniscus ENSPPAG00000034625
pan_troglodytes ENSPTRG00000050600
homo_sapiens ENSG00000198324
gorilla_gorilla ENSGGOG00000009277
pongo_abelii ENSPPYG00000004960
piliocolobus_tephrosceles ENSPTEG00000015005
colobus_angolensis_palliatus ENSCANG00000033456
rhinopithecus_roxellana ENSRROG00000033911
rhinopithecus_bieti ENSRBIG00000042583
cercocebus_atys ENSCATG00000030652
papio_anubis ENSPANG00000008709
theropithecus_gelada ENSTGEG00000017507
mandrillus_leucophaeus ENSMLEG00000043565
chlorocebus_sabaeus ENSCSAG00000018944
macaca_mulatta ENSMMUG00000042305
macaca_fascicularis ENSMFAG00000001748
macaca_nemestrina ENSMNEG00000032747
cebus_capucinus_imitator ENSCCAG00000024913
saimiri_boliviensis_boliviensis ENSSBOG00000027929
callithrix_jacchus ENSCJAG00000039342
otolemur_garnettii ENSOGAG00000015215
urocitellus_parryii ENSUPAG00010006559
canis_lupus_dingo ENSCAFG00020017036
canis_lupus_familiaris ENSCAFG00000023696
vulpes_vulpes ENSVVUG00000016133
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011610
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019120
cavia_porcellus ENSCPOG00000012505
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028692
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044134
mus_spicilegus ENSMSIG00000012584
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027694
rattus_norvegicus ENSRNOG00000028206
meriones_unguiculatus ENSMUGG00000013975
cricetulus_griseus_crigri_1.0 ENSCGRG00000015766
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023667
cricetulus_griseus_crigri-picr ENSCGRG00015026346
mesocricetus_auratus ENSMAUG00000020624
microtus_ochrogaster ENSMOCG00000004810
peromyscus_maniculatus_bairdii ENSPEMG00000017553
nannospalax_galili ENSNGAG00000013725
jaculus_jaculus ENSJJAG00000022209
castor_canadensis ENSCCNG00000028343
equus_asinus_asinus ENSEASG00005012164
equus_caballus ENSECAG00000030416
loxodonta_africana ENSLAFG00000028165
propithecus_coquereli ENSPCOG00000017564
prolemur_simus ENSPSMG00000025732
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024274
ursus_americanus ENSUAMG00000025293
ailuropoda_melanoleuca ENSAMEG00000013795
xenopus_tropicalis ENSXETG00000000260
xenopus_tropicalis ENSXETG00000018463
xenopus_tropicalis ENSXETG00000026242
pogona_vitticeps ENSPVIG00000000386
petromyzon_marinus ENSPMAG00000007156
eptatretus_burgeri ENSEBUG00000003352
