notamacropus_eugenii ENSMEUG00000007814
phascolarctos_cinereus ENSPCIG00000025203
sarcophilus_harrisii ENSSHAG00000011618
monodelphis_domestica ENSMODG00000015627
castor_canadensis ENSCCNG00000000409
dipodomys_ordii ENSDORG00000028915
mus_spicilegus ENSMSIG00000015814
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044701
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031568
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030454
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013664
rattus_norvegicus ENSRNOG00000019170
meriones_unguiculatus ENSMUGG00000011947
cricetulus_griseus_crigri_1.0 ENSCGRG00000005754
cricetulus_griseus_crigri-picr ENSCGRG00015025700
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010064
microtus_ochrogaster ENSMOCG00000005822
peromyscus_maniculatus_bairdii ENSPEMG00000007065
nannospalax_galili ENSNGAG00000014030
jaculus_jaculus ENSJJAG00000009902
marmota_marmota_marmota ENSMMMG00000023634
spermophilus_dauricus ENSSDAG00000007968
ictidomys_tridecemlineatus ENSSTOG00000023320
urocitellus_parryii ENSUPAG00010011902
cavia_aperea ENSCAPG00000015707
cavia_porcellus ENSCPOG00000002462
octodon_degus ENSODEG00000013758
chinchilla_lanigera ENSCLAG00000013615
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000250
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016817
oryctolagus_cuniculus ENSOCUG00000013092
pan_paniscus ENSPPAG00000033047
pan_troglodytes ENSPTRG00000007927
homo_sapiens ENSG00000197272
gorilla_gorilla ENSGGOG00000027232
pongo_abelii ENSPPYG00000007231
nomascus_leucogenys ENSNLEG00000001576
macaca_nemestrina ENSMNEG00000041723
macaca_mulatta ENSMMUG00000045351
papio_anubis ENSPANG00000019065
macaca_fascicularis ENSMFAG00000033566
mandrillus_leucophaeus ENSMLEG00000025395
cercocebus_atys ENSCATG00000020274
theropithecus_gelada ENSTGEG00000014805
chlorocebus_sabaeus ENSCSAG00000006276
piliocolobus_tephrosceles ENSPTEG00000023533
colobus_angolensis_palliatus ENSCANG00000031793
rhinopithecus_bieti ENSRBIG00000044965
rhinopithecus_roxellana ENSRROG00000044912
cebus_capucinus_imitator ENSCCAG00000032230
callithrix_jacchus ENSCJAG00000006568
saimiri_boliviensis_boliviensis ENSSBOG00000035606
aotus_nancymaae ENSANAG00000034309
carlito_syrichta ENSTSYG00000031835
propithecus_coquereli ENSPCOG00000027046
prolemur_simus ENSPSMG00000000115
microcebus_murinus ENSMICG00000047582
otolemur_garnettii ENSOGAG00000001121
tupaia_belangeri ENSTBEG00000006389
pteropus_vampyrus ENSPVAG00000001206
myotis_lucifugus ENSMLUG00000026432
ursus_maritimus ENSUMAG00000010951
ursus_americanus ENSUAMG00000010149
ailuropoda_melanoleuca ENSAMEG00000015411
mustela_putorius_furo ENSMPUG00000012719
neovison_vison ENSNVIG00000001395
canis_lupus_dingo ENSCAFG00020017594
canis_lupus_familiaris ENSCAFG00000017132
vulpes_vulpes ENSVVUG00000025986
panthera_pardus ENSPPRG00000006885
panthera_tigris_altaica ENSPTIG00000015053
felis_catus ENSFCAG00000012295
ovis_aries ENSOARG00000003180
capra_hircus ENSCHIG00000010751
bos_mutus ENSBMUG00000000176
bos_taurus ENSBTAG00000018015
bison_bison_bison ENSBBBG00000017809
sus_scrofa ENSSSCG00000039300
equus_asinus_asinus ENSEASG00005014757
equus_caballus ENSECAG00000014957
loxodonta_africana ENSLAFG00000009155
procavia_capensis ENSPCAG00000007145
dasypus_novemcinctus ENSDNOG00000018495
ornithorhynchus_anatinus ENSOANG00000030402
