anser_brachyrhynchus ENSABRG00000012915
anas_platyrhynchos_platyrhynchos ENSAPLG00000008497
meleagris_gallopavo ENSMGAG00000004333
coturnix_japonica ENSCJPG00005004214
gallus_gallus ENSGALG00000006833
numida_meleagris ENSNMEG00000001620
taeniopygia_guttata ENSTGUG00000002088
lonchura_striata_domestica ENSLSDG00000003574
junco_hyemalis ENSJHYG00000017531
zonotrichia_albicollis ENSZALG00000007023
serinus_canaria ENSSCAG00000009756
ficedula_albicollis ENSFALG00000001817
cyanistes_caeruleus ENSCCEG00000001987
parus_major ENSPMJG00000000968
manacus_vitellinus ENSMVIG00005019833
manacus_vitellinus ENSMVIG00005001782
lepidothrix_coronata ENSLCOG00000009868
melopsittacus_undulatus ENSMUNG00000011467
calidris_pygmaea ENSCPGG00000001195
calidris_pugnax ENSCPUG00000013553
apteryx_owenii ENSAOWG00000003577
apteryx_rowi ENSARWG00000001145
apteryx_haastii ENSAHAG00000011497
dromaius_novaehollandiae ENSDNVG00000010895
nothoprocta_perdicaria ENSNPEG00000001971
crocodylus_porosus ENSCPRG00005001158
chelonoidis_abingdonii ENSCABG00000013464
gopherus_agassizii ENSGAGG00000015009
chrysemys_picta_bellii ENSCPBG00000019809
pelodiscus_sinensis ENSPSIG00000012106
anolis_carolinensis ENSACAG00000004306
pogona_vitticeps ENSPVIG00000016043
notechis_scutatus ENSNSUG00000018977
salvator_merianae ENSSMRG00000007181
sphenodon_punctatus ENSSPUG00000001323
phascolarctos_cinereus ENSPCIG00000017340
notamacropus_eugenii ENSMEUG00000003658
sarcophilus_harrisii ENSSHAG00000017960
monodelphis_domestica ENSMODG00000016710
castor_canadensis ENSCCNG00000019360
dipodomys_ordii ENSDORG00000013923
mus_spicilegus ENSMSIG00000027531
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024086
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037254
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023168
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019228
rattus_norvegicus ENSRNOG00000001066
meriones_unguiculatus ENSMUGG00000002141
peromyscus_maniculatus_bairdii ENSPEMG00000007752
microtus_ochrogaster ENSMOCG00000018830
cricetulus_griseus_crigri_1.0 ENSCGRG00000007252
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023637
cricetulus_griseus_crigri-picr ENSCGRG00015019169
mesocricetus_auratus ENSMAUG00000012495
nannospalax_galili ENSNGAG00000016119
jaculus_jaculus ENSJJAG00000019741
chinchilla_lanigera ENSCLAG00000014958
octodon_degus ENSODEG00000004111
cavia_porcellus ENSCPOG00000010507
cavia_aperea ENSCAPG00000014900
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018567
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003160
fukomys_damarensis ENSFDAG00000008071
spermophilus_dauricus ENSSDAG00000017193
ictidomys_tridecemlineatus ENSSTOG00000015821
urocitellus_parryii ENSUPAG00010001791
marmota_marmota_marmota ENSMMMG00000016325
oryctolagus_cuniculus ENSOCUG00000004620
ochotona_princeps ENSOPRG00000001892
tupaia_belangeri ENSTBEG00000011153
pan_troglodytes ENSPTRG00000002275
pan_paniscus ENSPPAG00000000244
homo_sapiens ENSG00000151655
gorilla_gorilla ENSGGOG00000011977
pongo_abelii ENSPPYG00000002074
nomascus_leucogenys ENSNLEG00000011845
pongo_abelii ENSPPYG00000002812
piliocolobus_tephrosceles ENSPTEG00000025211
colobus_angolensis_palliatus ENSCANG00000035264
rhinopithecus_roxellana ENSRROG00000035124
rhinopithecus_bieti ENSRBIG00000043247
cercocebus_atys ENSCATG00000034804
mandrillus_leucophaeus ENSMLEG00000039643
theropithecus_gelada ENSTGEG00000024971
papio_anubis ENSPANG00000023413
macaca_mulatta ENSMMUG00000015954
macaca_fascicularis ENSMFAG00000045946
macaca_nemestrina ENSMNEG00000041573
chlorocebus_sabaeus ENSCSAG00000013467
cebus_capucinus_imitator ENSCCAG00000035568
saimiri_boliviensis_boliviensis ENSSBOG00000032711
callithrix_jacchus ENSCJAG00000020625
aotus_nancymaae ENSANAG00000025871
carlito_syrichta ENSTSYG00000013957
propithecus_coquereli ENSPCOG00000027531
prolemur_simus ENSPSMG00000008495
microcebus_murinus ENSMICG00000008230
otolemur_garnettii ENSOGAG00000015221
bos_mutus ENSBMUG00000000657
bos_taurus ENSBTAG00000014075
bison_bison_bison ENSBBBG00000021006
capra_hircus ENSCHIG00000023762
ovis_aries ENSOARG00000013662
tursiops_truncatus ENSTTRG00000005047
sus_scrofa ENSSSCG00000011128
erinaceus_europaeus ENSEEUG00000010902
ursus_americanus ENSUAMG00000011273
ursus_maritimus ENSUMAG00000012632
ailuropoda_melanoleuca ENSAMEG00000009962
neovison_vison ENSNVIG00000015211
mustela_putorius_furo ENSMPUG00000016370
canis_lupus_familiaris ENSCAFG00000005057
canis_lupus_dingo ENSCAFG00020005557
vulpes_vulpes ENSVVUG00000006602
panthera_pardus ENSPPRG00000004089
panthera_tigris_altaica ENSPTIG00000010177
felis_catus ENSFCAG00000000194
myotis_lucifugus ENSMLUG00000002243
pteropus_vampyrus ENSPVAG00000006510
equus_caballus ENSECAG00000017637
equus_asinus_asinus ENSEASG00005019240
dasypus_novemcinctus ENSDNOG00000009017
choloepus_hoffmanni ENSCHOG00000005301
