notamacropus_eugenii ENSMEUG00000014327
phascolarctos_cinereus ENSPCIG00000014648
sarcophilus_harrisii ENSSHAG00000004702
monodelphis_domestica ENSMODG00000005077
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013429
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011571
fukomys_damarensis ENSFDAG00000010629
cavia_porcellus ENSCPOG00000011297
cavia_aperea ENSCAPG00000004257
chinchilla_lanigera ENSCLAG00000013143
octodon_degus ENSODEG00000015017
ictidomys_tridecemlineatus ENSSTOG00000013697
spermophilus_dauricus ENSSDAG00000018533
urocitellus_parryii ENSUPAG00010023715
marmota_marmota_marmota ENSMMMG00000014479
castor_canadensis ENSCCNG00000008915
dipodomys_ordii ENSDORG00000011819
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032632
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031904
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031514
mus_spicilegus ENSMSIG00000005546
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023114
rattus_norvegicus ENSRNOG00000019943
meriones_unguiculatus ENSMUGG00000017213
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012160
cricetulus_griseus_crigri-picr ENSCGRG00015008783
cricetulus_griseus_crigri_1.0 ENSCGRG00000007639
mesocricetus_auratus ENSMAUG00000012105
microtus_ochrogaster ENSMOCG00000015967
peromyscus_maniculatus_bairdii ENSPEMG00000017014
nannospalax_galili ENSNGAG00000023866
jaculus_jaculus ENSJJAG00000023433
ochotona_princeps ENSOPRG00000013434
propithecus_coquereli ENSPCOG00000019347
propithecus_coquereli ENSPCOG00000018005
prolemur_simus ENSPSMG00000014286
microcebus_murinus ENSMICG00000011413
otolemur_garnettii ENSOGAG00000012343
homo_sapiens ENSG00000103064
gorilla_gorilla ENSGGOG00000036988
pan_troglodytes ENSPTRG00000008263
pan_paniscus ENSPPAG00000040364
pongo_abelii ENSPPYG00000007486
nomascus_leucogenys ENSNLEG00000028930
macaca_nemestrina ENSMNEG00000029935
macaca_fascicularis ENSMFAG00000038675
mandrillus_leucophaeus ENSMLEG00000028002
cercocebus_atys ENSCATG00000038327
theropithecus_gelada ENSTGEG00000008488
papio_anubis ENSPANG00000009389
chlorocebus_sabaeus ENSCSAG00000004074
piliocolobus_tephrosceles ENSPTEG00000012106
colobus_angolensis_palliatus ENSCANG00000011852
rhinopithecus_roxellana ENSRROG00000029461
rhinopithecus_bieti ENSRBIG00000035206
cebus_capucinus_imitator ENSCCAG00000023764
saimiri_boliviensis_boliviensis ENSSBOG00000031038
callithrix_jacchus ENSCJAG00000015675
aotus_nancymaae ENSANAG00000032644
carlito_syrichta ENSTSYG00000035971
tupaia_belangeri ENSTBEG00000015050
ailuropoda_melanoleuca ENSAMEG00000007972
ursus_maritimus ENSUMAG00000018975
neovison_vison ENSNVIG00000008839
mustela_putorius_furo ENSMPUG00000006998
canis_lupus_familiaris ENSCAFG00000020316
vulpes_vulpes ENSVVUG00000013050
ursus_americanus ENSUAMG00000016000
panthera_tigris_altaica ENSPTIG00000006060
panthera_pardus ENSPPRG00000010352
felis_catus ENSFCAG00000013734
equus_asinus_asinus ENSEASG00005020698
equus_caballus ENSECAG00000023260
erinaceus_europaeus ENSEEUG00000008783
capra_hircus ENSCHIG00000010253
ovis_aries ENSOARG00000003389
bos_mutus ENSBMUG00000002196
bos_taurus ENSBTAG00000012112
bison_bison_bison ENSBBBG00000016098
sus_scrofa ENSSSCG00000034835
pteropus_vampyrus ENSPVAG00000016628
canis_lupus_dingo ENSCAFG00020019800
canis_lupus_dingo ENSCAFG00020019801
ursus_americanus ENSUAMG00000016003
myotis_lucifugus ENSMLUG00000005944
vicugna_pacos ENSVPAG00000001301
tursiops_truncatus ENSTTRG00000011547
oryctolagus_cuniculus ENSOCUG00000008520
macaca_mulatta ENSMMUG00000037975
sorex_araneus ENSSARG00000013310
choloepus_hoffmanni ENSCHOG00000007250
dasypus_novemcinctus ENSDNOG00000018596
loxodonta_africana ENSLAFG00000002859
procavia_capensis ENSPCAG00000002793
echinops_telfairi ENSETEG00000001014
ornithorhynchus_anatinus ENSOANG00000010975
pogona_vitticeps ENSPVIG00000013269
anolis_carolinensis ENSACAG00000010249
notechis_scutatus ENSNSUG00000007113
salvator_merianae ENSSMRG00000000545
sphenodon_punctatus ENSSPUG00000004396
nothoprocta_perdicaria ENSNPEG00000001458
nothoprocta_perdicaria ENSNPEG00000001425
apteryx_rowi ENSARWG00000005473
apteryx_haastii ENSAHAG00000000187
apteryx_owenii ENSAOWG00000015100
dromaius_novaehollandiae ENSDNVG00000016256
cyanistes_caeruleus ENSCCEG00000015139
parus_major ENSPMJG00000001173
ficedula_albicollis ENSFALG00000007692
lonchura_striata_domestica ENSLSDG00000001157
taeniopygia_guttata ENSTGUG00000006874
serinus_canaria ENSSCAG00000005090
junco_hyemalis ENSJHYG00000015404
junco_hyemalis ENSJHYG00000015399
zonotrichia_albicollis ENSZALG00000011945
lepidothrix_coronata ENSLCOG00000015192
manacus_vitellinus ENSMVIG00005008992
melopsittacus_undulatus ENSMUNG00000014880
calidris_pygmaea ENSCPGG00000017119
calidris_pugnax ENSCPUG00000002320
anas_platyrhynchos_platyrhynchos ENSAPLG00000004959
anser_brachyrhynchus ENSABRG00000022778
coturnix_japonica ENSCJPG00005012378
coturnix_japonica ENSCJPG00005012379
gallus_gallus ENSGALG00000050882
gallus_gallus ENSGALG00000029324
meleagris_gallopavo ENSMGAG00000003764
numida_meleagris ENSNMEG00000012611
crocodylus_porosus ENSCPRG00005015121
gopherus_agassizii ENSGAGG00000016841
chelonoidis_abingdonii ENSCABG00000004847
chrysemys_picta_bellii ENSCPBG00000012054
pelodiscus_sinensis ENSPSIG00000012732
ornithorhynchus_anatinus ENSOANG00000010722
xenopus_tropicalis ENSXETG00000006680
latimeria_chalumnae ENSLACG00000005147
cynoglossus_semilaevis ENSCSEG00000007431
hippocampus_comes ENSHCOG00000001686
takifugu_rubripes ENSTRUG00000003083
tetraodon_nigroviridis ENSTNIG00000010131
gasterosteus_aculeatus ENSGACG00000014291
scophthalmus_maximus ENSSMAG00000012657
mastacembelus_armatus ENSMAMG00000009158
monopterus_albus ENSMALG00000020398
anabas_testudineus ENSATEG00000007474
seriola_lalandi_dorsalis ENSSLDG00000013752
seriola_dumerili ENSSDUG00000010948
amphiprion_ocellaris ENSAOCG00000000173
amphiprion_percula ENSAPEG00000005294
acanthochromis_polyacanthus ENSAPOG00000010366
stegastes_partitus ENSSPAG00000020329
maylandia_zebra ENSMZEG00005003935
haplochromis_burtoni ENSHBUG00000019380
astatotilapia_calliptera ENSACLG00000022078
pundamilia_nyererei ENSPNYG00000016689
neolamprologus_brichardi ENSNBRG00000004543
oreochromis_niloticus ENSONIG00000003175
amphilophus_citrinellus ENSACIG00000008346
mola_mola ENSMMOG00000015561
labrus_bergylta ENSLBEG00000020916
fundulus_heteroclitus ENSFHEG00000010901
cyprinodon_variegatus ENSCVAG00000013195
xiphophorus_couchianus ENSXCOG00000017841
xiphophorus_maculatus ENSXMAG00000023691
gambusia_affinis ENSGAFG00000016624
poecilia_formosa ENSPFOG00000007603
poecilia_latipinna ENSPLAG00000014926
poecilia_mexicana ENSPMEG00000016834
poecilia_reticulata ENSPREG00000003275
kryptolebias_marmoratus ENSKMAG00000002466
oryzias_latipes_asm223469v1 ENSORLG00015014798
oryzias_latipes_asm223467v1 ENSORLG00000015343
oryzias_latipes_asm223471v1 ENSORLG00020016796
oryzias_melastigma ENSOMEG00000020483
periophthalmus_magnuspinnatus ENSPMGG00000012198
gadus_morhua ENSGMOG00000001339
esox_lucius ENSELUG00000020394
pygocentrus_nattereri ENSPNAG00000015694
astyanax_mexicanus ENSAMXG00000033368
ictalurus_punctatus ENSIPUG00000005481
danio_rerio ENSDARG00000054423
scleropages_formosus ENSSFOG00015018261
paramormyrops_kingsleyae ENSPKIG00000023084
lepisosteus_oculatus ENSLOCG00000005997
ciona_savignyi ENSCSAVG00000010355
ciona_intestinalis ENSCING00000021546
