calidris_pygmaea ENSCPGG00000001303
calidris_pugnax ENSCPUG00000011081
melopsittacus_undulatus ENSMUNG00000009957
lonchura_striata_domestica ENSLSDG00000003843
taeniopygia_guttata ENSTGUG00000002017
junco_hyemalis ENSJHYG00000007630
zonotrichia_albicollis ENSZALG00000017305
serinus_canaria ENSSCAG00000008652
cyanistes_caeruleus ENSCCEG00000022085
parus_major ENSPMJG00000002978
ficedula_albicollis ENSFALG00000007599
manacus_vitellinus ENSMVIG00005004438
lepidothrix_coronata ENSLCOG00000002390
anser_brachyrhynchus ENSABRG00000013434
anas_platyrhynchos_platyrhynchos ENSAPLG00000004493
gallus_gallus ENSGALG00000001097
coturnix_japonica ENSCJPG00005019000
meleagris_gallopavo ENSMGAG00000000735
numida_meleagris ENSNMEG00000004257
apteryx_owenii ENSAOWG00000009878
apteryx_haastii ENSAHAG00000016182
apteryx_rowi ENSARWG00000017542
dromaius_novaehollandiae ENSDNVG00000004503
nothoprocta_perdicaria ENSNPEG00000013962
crocodylus_porosus ENSCPRG00005001132
gopherus_agassizii ENSGAGG00000021418
chelonoidis_abingdonii ENSCABG00000002510
chrysemys_picta_bellii ENSCPBG00000018555
pelodiscus_sinensis ENSPSIG00000003425
anolis_carolinensis ENSACAG00000016690
pogona_vitticeps ENSPVIG00000018769
notechis_scutatus ENSNSUG00000010198
salvator_merianae ENSSMRG00000007354
sphenodon_punctatus ENSSPUG00000010932
phascolarctos_cinereus ENSPCIG00000019629
notamacropus_eugenii ENSMEUG00000001772
monodelphis_domestica ENSMODG00000011069
sarcophilus_harrisii ENSSHAG00000014371
ochotona_princeps ENSOPRG00000004670
jaculus_jaculus ENSJJAG00000021195
carlito_syrichta ENSTSYG00000029242
microcebus_murinus ENSMICG00000045914
microcebus_murinus ENSMICG00000045768
prolemur_simus ENSPSMG00000007811
propithecus_coquereli ENSPCOG00000023383
otolemur_garnettii ENSOGAG00000006121
macaca_fascicularis ENSMFAG00000040531
theropithecus_gelada ENSTGEG00000018802
cercocebus_atys ENSCATG00000045103
papio_anubis ENSPANG00000021203
macaca_nemestrina ENSMNEG00000035937
mandrillus_leucophaeus ENSMLEG00000013018
chlorocebus_sabaeus ENSCSAG00000003743
rhinopithecus_bieti ENSRBIG00000037410
rhinopithecus_roxellana ENSRROG00000033002
piliocolobus_tephrosceles ENSPTEG00000022768
colobus_angolensis_palliatus ENSCANG00000006747
pan_troglodytes ENSPTRG00000009322
pan_troglodytes ENSPTRG00000050478
pan_paniscus ENSPPAG00000033174
gorilla_gorilla ENSGGOG00000017083
