phascolarctos_cinereus ENSPCIG00000021884
notamacropus_eugenii ENSMEUG00000008321
monodelphis_domestica ENSMODG00000005067
choloepus_hoffmanni ENSCHOG00000011636
dasypus_novemcinctus ENSDNOG00000043381
dasypus_novemcinctus ENSDNOG00000007575
loxodonta_africana ENSLAFG00000012566
echinops_telfairi ENSETEG00000018342
castor_canadensis ENSCCNG00000021922
dipodomys_ordii ENSDORG00000006790
jaculus_jaculus ENSJJAG00000011061
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031919
mus_spicilegus ENSMSIG00000010107
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030811
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031497
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021272
rattus_norvegicus ENSRNOG00000014464
meriones_unguiculatus ENSMUGG00000016840
microtus_ochrogaster ENSMOCG00000006941
peromyscus_maniculatus_bairdii ENSPEMG00000017940
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020485
cricetulus_griseus_crigri_1.0 ENSCGRG00000014489
cricetulus_griseus_crigri-picr ENSCGRG00015024920
mesocricetus_auratus ENSMAUG00000014538
nannospalax_galili ENSNGAG00000020658
chinchilla_lanigera ENSCLAG00000002786
octodon_degus ENSODEG00000010925
cavia_porcellus ENSCPOG00000032575
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003375
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002703
urocitellus_parryii ENSUPAG00010011297
ictidomys_tridecemlineatus ENSSTOG00000027182
marmota_marmota_marmota ENSMMMG00000020182
spermophilus_dauricus ENSSDAG00000023984
oryctolagus_cuniculus ENSOCUG00000012271
ochotona_princeps ENSOPRG00000005782
tupaia_belangeri ENSTBEG00000017760
pan_troglodytes ENSPTRG00000006027
pan_paniscus ENSPPAG00000024627
homo_sapiens ENSG00000102524
gorilla_gorilla ENSGGOG00000021978
pongo_abelii ENSPPYG00000005494
nomascus_leucogenys ENSNLEG00000007892
piliocolobus_tephrosceles ENSPTEG00000034231
colobus_angolensis_palliatus ENSCANG00000043218
rhinopithecus_roxellana ENSRROG00000039813
rhinopithecus_bieti ENSRBIG00000034662
macaca_fascicularis ENSMFAG00000032565
macaca_nemestrina ENSMNEG00000032020
macaca_mulatta ENSMMUG00000008040
chlorocebus_sabaeus ENSCSAG00000017473
papio_anubis ENSPANG00000006692
mandrillus_leucophaeus ENSMLEG00000023359
cercocebus_atys ENSCATG00000032764
theropithecus_gelada ENSTGEG00000013401
cebus_capucinus_imitator ENSCCAG00000021250
callithrix_jacchus ENSCJAG00000014666
saimiri_boliviensis_boliviensis ENSSBOG00000033235
aotus_nancymaae ENSANAG00000031847
carlito_syrichta ENSTSYG00000009651
propithecus_coquereli ENSPCOG00000014052
prolemur_simus ENSPSMG00000016438
microcebus_murinus ENSMICG00000000219
otolemur_garnettii ENSOGAG00000000120
pteropus_vampyrus ENSPVAG00000016405
myotis_lucifugus ENSMLUG00000005338
ursus_americanus ENSUAMG00000001037
ursus_maritimus ENSUMAG00000022570
ailuropoda_melanoleuca ENSAMEG00000004227
neovison_vison ENSNVIG00000002707
mustela_putorius_furo ENSMPUG00000011167
canis_lupus_familiaris ENSCAFG00000031735
canis_lupus_dingo ENSCAFG00020021217
vulpes_vulpes ENSVVUG00000020819
panthera_pardus ENSPPRG00000009175
panthera_tigris_altaica ENSPTIG00000003363
felis_catus ENSFCAG00000031317
equus_caballus ENSECAG00000019758
equus_asinus_asinus ENSEASG00005022069
bos_mutus ENSBMUG00000020717
bos_taurus ENSBTAG00000011563
capra_hircus ENSCHIG00000004013
bison_bison_bison ENSBBBG00000004963
ovis_aries ENSOARG00000005617
vicugna_pacos ENSVPAG00000002274
tursiops_truncatus ENSTTRG00000012667
sus_scrofa ENSSSCG00000009542
ornithorhynchus_anatinus ENSOANG00000015596
meleagris_gallopavo ENSMGAG00000014871
coturnix_japonica ENSCJPG00005015962
gallus_gallus ENSGALG00000016852
numida_meleagris ENSNMEG00000018626
anas_platyrhynchos_platyrhynchos ENSAPLG00000008693
anser_brachyrhynchus ENSABRG00000006512
manacus_vitellinus ENSMVIG00005014851
lepidothrix_coronata ENSLCOG00000015162
cyanistes_caeruleus ENSCCEG00000018532
parus_major ENSPMJG00000000703
zonotrichia_albicollis ENSZALG00000017281
junco_hyemalis ENSJHYG00000018013
lonchura_striata_domestica ENSLSDG00000015649
taeniopygia_guttata ENSTGUG00000010782
serinus_canaria ENSSCAG00000016259
ficedula_albicollis ENSFALG00000004211
melopsittacus_undulatus ENSMUNG00000004066
calidris_pugnax ENSCPUG00000007028
calidris_pygmaea ENSCPGG00000002722
gallus_gallus ENSGALG00000052140
gallus_gallus ENSGALG00000049342
taeniopygia_guttata ENSTGUG00000007592
apteryx_haastii ENSAHAG00000000173
apteryx_owenii ENSAOWG00000008187
apteryx_rowi ENSARWG00000005336
dromaius_novaehollandiae ENSDNVG00000005508
nothoprocta_perdicaria ENSNPEG00000011319
crocodylus_porosus ENSCPRG00005016663
gopherus_agassizii ENSGAGG00000016732
chrysemys_picta_bellii ENSCPBG00000023290
chelonoidis_abingdonii ENSCABG00000011982
pelodiscus_sinensis ENSPSIG00000015389
pogona_vitticeps ENSPVIG00000012449
anolis_carolinensis ENSACAG00000014510
notechis_scutatus ENSNSUG00000000328
salvator_merianae ENSSMRG00000002003
sphenodon_punctatus ENSSPUG00000002453
latimeria_chalumnae ENSLACG00000005464
scleropages_formosus ENSSFOG00015012797
paramormyrops_kingsleyae ENSPKIG00000011622
scleropages_formosus ENSSFOG00015023062
paramormyrops_kingsleyae ENSPKIG00000010183
astyanax_mexicanus ENSAMXG00000034202
pygocentrus_nattereri ENSPNAG00000009105
ictalurus_punctatus ENSIPUG00000000324
danio_rerio ENSDARG00000012945
tetraodon_nigroviridis ENSTNIG00000013926
takifugu_rubripes ENSTRUG00000020634
mola_mola ENSMMOG00000019997
gasterosteus_aculeatus ENSGACG00000003582
seriola_lalandi_dorsalis ENSSLDG00000019843
seriola_dumerili ENSSDUG00000004862
amphiprion_ocellaris ENSAOCG00000009311
amphiprion_percula ENSAPEG00000000809
acanthochromis_polyacanthus ENSAPOG00000005695
stegastes_partitus ENSSPAG00000004744
mastacembelus_armatus ENSMAMG00000015026
monopterus_albus ENSMALG00000007676
scophthalmus_maximus ENSSMAG00000018540
cynoglossus_semilaevis ENSCSEG00000011260
anabas_testudineus ENSATEG00000011501
hippocampus_comes ENSHCOG00000013176
xiphophorus_maculatus ENSXMAG00000012582
xiphophorus_couchianus ENSXCOG00000018945
gambusia_affinis ENSGAFG00000021300
poecilia_mexicana ENSPMEG00000011864
poecilia_formosa ENSPFOG00000010914
poecilia_latipinna ENSPLAG00000004251
poecilia_reticulata ENSPREG00000022876
cyprinodon_variegatus ENSCVAG00000016611
fundulus_heteroclitus ENSFHEG00000017080
kryptolebias_marmoratus ENSKMAG00000021949
oryzias_latipes_asm223471v1 ENSORLG00020015364
oryzias_latipes_asm223469v1 ENSORLG00015010054
oryzias_latipes_asm223467v1 ENSORLG00000017970
oryzias_melastigma ENSOMEG00000008807
astatotilapia_calliptera ENSACLG00000004130
maylandia_zebra ENSMZEG00005000374
