takifugu_rubripes ENSTRUG00000022471
tetraodon_nigroviridis ENSTNIG00000017900
mola_mola ENSMMOG00000020562
cynoglossus_semilaevis ENSCSEG00000021300
oryzias_latipes_asm223471v1 ENSORLG00020021276
oryzias_latipes_asm223469v1 ENSORLG00015017102
oryzias_latipes_asm223467v1 ENSORLG00000029105
oryzias_melastigma ENSOMEG00000010855
poecilia_formosa ENSPFOG00000013475
poecilia_latipinna ENSPLAG00000023618
poecilia_mexicana ENSPMEG00000009134
poecilia_reticulata ENSPREG00000015801
xiphophorus_maculatus ENSXMAG00000025640
xiphophorus_couchianus ENSXCOG00000011081
gambusia_affinis ENSGAFG00000016151
cyprinodon_variegatus ENSCVAG00000014917
fundulus_heteroclitus ENSFHEG00000003324
kryptolebias_marmoratus ENSKMAG00000016932
maylandia_zebra ENSMZEG00005023707
haplochromis_burtoni ENSHBUG00000006019
astatotilapia_calliptera ENSACLG00000024840
pundamilia_nyererei ENSPNYG00000003973
neolamprologus_brichardi ENSNBRG00000016454
oreochromis_niloticus ENSONIG00000017322
amphilophus_citrinellus ENSACIG00000020900
mastacembelus_armatus ENSMAMG00000011809
scophthalmus_maximus ENSSMAG00000010455
amphiprion_percula ENSAPEG00000010468
amphiprion_ocellaris ENSAOCG00000006085
acanthochromis_polyacanthus ENSAPOG00000010726
stegastes_partitus ENSSPAG00000002426
stegastes_partitus ENSSPAG00000017089
seriola_dumerili ENSSDUG00000014957
seriola_dumerili ENSSDUG00000014858
seriola_lalandi_dorsalis ENSSLDG00000007176
seriola_lalandi_dorsalis ENSSLDG00000003585
monopterus_albus ENSMALG00000021675
anabas_testudineus ENSATEG00000007279
labrus_bergylta ENSLBEG00000010311
gasterosteus_aculeatus ENSGACG00000002781
hippocampus_comes ENSHCOG00000009336
gadus_morhua ENSGMOG00000004254
esox_lucius ENSELUG00000001817
pygocentrus_nattereri ENSPNAG00000014210
astyanax_mexicanus ENSAMXG00000013565
ictalurus_punctatus ENSIPUG00000014176
danio_rerio ENSDARG00000023703
scleropages_formosus ENSSFOG00015013395
paramormyrops_kingsleyae ENSPKIG00000005875
scleropages_formosus ENSSFOG00015002751
paramormyrops_kingsleyae ENSPKIG00000025245
mola_mola ENSMMOG00000013585
labrus_bergylta ENSLBEG00000026619
gasterosteus_aculeatus ENSGACG00000003980
anabas_testudineus ENSATEG00000002795
mastacembelus_armatus ENSMAMG00000000391
monopterus_albus ENSMALG00000022655
seriola_lalandi_dorsalis ENSSLDG00000019447
seriola_dumerili ENSSDUG00000019841
scophthalmus_maximus ENSSMAG00000003523
astatotilapia_calliptera ENSACLG00000005454
maylandia_zebra ENSMZEG00005016941
pundamilia_nyererei ENSPNYG00000022412
haplochromis_burtoni ENSHBUG00000014330
neolamprologus_brichardi ENSNBRG00000013434
oreochromis_niloticus ENSONIG00000000422
amphilophus_citrinellus ENSACIG00000010285
poecilia_latipinna ENSPLAG00000005937
poecilia_formosa ENSPFOG00000006294
poecilia_mexicana ENSPMEG00000020545
poecilia_reticulata ENSPREG00000009642
gambusia_affinis ENSGAFG00000003122
xiphophorus_maculatus ENSXMAG00000025314
xiphophorus_couchianus ENSXCOG00000017466
fundulus_heteroclitus ENSFHEG00000007801
cyprinodon_variegatus ENSCVAG00000022594
periophthalmus_magnuspinnatus ENSPMGG00000003176
hippocampus_comes ENSHCOG00000013667
esox_lucius ENSELUG00000015083
pygocentrus_nattereri ENSPNAG00000029932
astyanax_mexicanus ENSAMXG00000033161
ictalurus_punctatus ENSIPUG00000010343
