anolis_carolinensis ENSACAG00000004110
pogona_vitticeps ENSPVIG00000002801
notechis_scutatus ENSNSUG00000020090
salvator_merianae ENSSMRG00000014543
sphenodon_punctatus ENSSPUG00000004387
apteryx_haastii ENSAHAG00000000242
apteryx_owenii ENSAOWG00000009365
apteryx_rowi ENSARWG00000006522
dromaius_novaehollandiae ENSDNVG00000007259
nothoprocta_perdicaria ENSNPEG00000006357
calidris_pygmaea ENSCPGG00000019191
calidris_pugnax ENSCPUG00000012942
serinus_canaria ENSSCAG00000004250
lonchura_striata_domestica ENSLSDG00000003429
junco_hyemalis ENSJHYG00000013738
zonotrichia_albicollis ENSZALG00000013651
ficedula_albicollis ENSFALG00000007694
taeniopygia_guttata ENSTGUG00000009236
cyanistes_caeruleus ENSCCEG00000021287
parus_major ENSPMJG00000017343
manacus_vitellinus ENSMVIG00005006008
lepidothrix_coronata ENSLCOG00000015366
melopsittacus_undulatus ENSMUNG00000014431
anser_brachyrhynchus ENSABRG00000018319
anas_platyrhynchos_platyrhynchos ENSAPLG00000029486
gallus_gallus ENSGALG00000007383
meleagris_gallopavo ENSMGAG00000009076
coturnix_japonica ENSCJPG00005014548
numida_meleagris ENSNMEG00000022620
crocodylus_porosus ENSCPRG00005006391
gopherus_agassizii ENSGAGG00000017217
chelonoidis_abingdonii ENSCABG00000021410
chrysemys_picta_bellii ENSCPBG00000012306
pelodiscus_sinensis ENSPSIG00000013376
notamacropus_eugenii ENSMEUG00000006344
phascolarctos_cinereus ENSPCIG00000029648
sarcophilus_harrisii ENSSHAG00000017479
monodelphis_domestica ENSMODG00000015279
spermophilus_dauricus ENSSDAG00000021996
urocitellus_parryii ENSUPAG00010017480
marmota_marmota_marmota ENSMMMG00000021377
ictidomys_tridecemlineatus ENSSTOG00000025916
dipodomys_ordii ENSDORG00000013686
ochotona_princeps ENSOPRG00000016994
oryctolagus_cuniculus ENSOCUG00000004511
cricetulus_griseus_crigri-picr ENSCGRG00015002937
cricetulus_griseus_crigri_1.0 ENSCGRG00000015905
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015702
mesocricetus_auratus ENSMAUG00000006639
microtus_ochrogaster ENSMOCG00000009705
peromyscus_maniculatus_bairdii ENSPEMG00000030787
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041548
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028636
mus_spicilegus ENSMSIG00000012263
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027637
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024218
rattus_norvegicus ENSRNOG00000022392
meriones_unguiculatus ENSMUGG00000024518
nannospalax_galili ENSNGAG00000017479
jaculus_jaculus ENSJJAG00000024220
chinchilla_lanigera ENSCLAG00000011079
octodon_degus ENSODEG00000006631
cavia_porcellus ENSCPOG00000024598
cavia_aperea ENSCAPG00000004104
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011316
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009309
fukomys_damarensis ENSFDAG00000007322
pan_paniscus ENSPPAG00000032859
pan_troglodytes ENSPTRG00000005518
homo_sapiens ENSG00000152137
gorilla_gorilla ENSGGOG00000013385
nomascus_leucogenys ENSNLEG00000000220
rhinopithecus_roxellana ENSRROG00000027750
rhinopithecus_bieti ENSRBIG00000028032
colobus_angolensis_palliatus ENSCANG00000030648
piliocolobus_tephrosceles ENSPTEG00000003280
macaca_mulatta ENSMMUG00000021232
macaca_fascicularis ENSMFAG00000007246
macaca_nemestrina ENSMNEG00000043286
mandrillus_leucophaeus ENSMLEG00000029274
papio_anubis ENSPANG00000007906
theropithecus_gelada ENSTGEG00000022218
cercocebus_atys ENSCATG00000036733
chlorocebus_sabaeus ENSCSAG00000002297
cebus_capucinus_imitator ENSCCAG00000032434
saimiri_boliviensis_boliviensis ENSSBOG00000022568
callithrix_jacchus ENSCJAG00000043331
aotus_nancymaae ENSANAG00000028473
carlito_syrichta ENSTSYG00000027534
