drosophila_melanogaster FBgn0034380
caenorhabditis_elegans_strain_n2 WBGene00015176
petromyzon_marinus ENSPMAG00000004510
eptatretus_burgeri ENSEBUG00000002849
notechis_scutatus ENSNSUG00000016841
pogona_vitticeps ENSPVIG00000010615
salvator_merianae ENSSMRG00000010601
sphenodon_punctatus ENSSPUG00000009639
gopherus_agassizii ENSGAGG00000025867
chelonoidis_abingdonii ENSCABG00000021400
chrysemys_picta_bellii ENSCPBG00000023645
pelodiscus_sinensis ENSPSIG00000005609
oryctolagus_cuniculus ENSOCUG00000000816
ochotona_princeps ENSOPRG00000009776
carlito_syrichta ENSTSYG00000029760
pteropus_vampyrus ENSPVAG00000007911
myotis_lucifugus ENSMLUG00000015351
ursus_americanus ENSUAMG00000012267
ursus_maritimus ENSUMAG00000008087
ailuropoda_melanoleuca ENSAMEG00000017690
neovison_vison ENSNVIG00000017740
mustela_putorius_furo ENSMPUG00000012292
canis_lupus_dingo ENSCAFG00020014931
canis_lupus_familiaris ENSCAFG00000013964
vulpes_vulpes ENSVVUG00000027476
panthera_pardus ENSPPRG00000024595
panthera_tigris_altaica ENSPTIG00000006215
felis_catus ENSFCAG00000006253
capra_hircus ENSCHIG00000024782
ovis_aries ENSOARG00000012332
bos_taurus ENSBTAG00000015499
bos_mutus ENSBMUG00000003376
bison_bison_bison ENSBBBG00000019341
tursiops_truncatus ENSTTRG00000017243
sus_scrofa ENSSSCG00000013005
equus_asinus_asinus ENSEASG00005018219
equus_caballus ENSECAG00000020469
castor_canadensis ENSCCNG00000024932
dipodomys_ordii ENSDORG00000003621
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023500
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024797
mus_spicilegus ENSMSIG00000030243
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022589
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014083
rattus_norvegicus ENSRNOG00000020996
meriones_unguiculatus ENSMUGG00000020290
cricetulus_griseus_crigri_1.0 ENSCGRG00000001842
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009738
cricetulus_griseus_crigri-picr ENSCGRG00015014203
mesocricetus_auratus ENSMAUG00000015421
microtus_ochrogaster ENSMOCG00000005156
peromyscus_maniculatus_bairdii ENSPEMG00000006246
nannospalax_galili ENSNGAG00000018291
jaculus_jaculus ENSJJAG00000009246
chinchilla_lanigera ENSCLAG00000017150
octodon_degus ENSODEG00000017932
cavia_porcellus ENSCPOG00000021654
cavia_aperea ENSCAPG00000003580
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013468
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011455
fukomys_damarensis ENSFDAG00000008133
ictidomys_tridecemlineatus ENSSTOG00000003294
urocitellus_parryii ENSUPAG00010010277
spermophilus_dauricus ENSSDAG00000007275
marmota_marmota_marmota ENSMMMG00000009613
tupaia_belangeri ENSTBEG00000005181
propithecus_coquereli ENSPCOG00000027816
microcebus_murinus ENSMICG00000016561
prolemur_simus ENSPSMG00000000781
otolemur_garnettii ENSOGAG00000015001
pan_troglodytes ENSPTRG00000003863
pan_paniscus ENSPPAG00000026847
homo_sapiens ENSG00000149823
gorilla_gorilla ENSGGOG00000002704
pongo_abelii ENSPPYG00000003080
pan_troglodytes ENSPTRG00000047907
gorilla_gorilla ENSGGOG00000040349
nomascus_leucogenys ENSNLEG00000005491
colobus_angolensis_palliatus ENSCANG00000040948
piliocolobus_tephrosceles ENSPTEG00000023310
rhinopithecus_roxellana ENSRROG00000033411
rhinopithecus_bieti ENSRBIG00000031742
papio_anubis ENSPANG00000004241
theropithecus_gelada ENSTGEG00000009942
mandrillus_leucophaeus ENSMLEG00000034430
cercocebus_atys ENSCATG00000023105
macaca_fascicularis ENSMFAG00000037911
macaca_mulatta ENSMMUG00000018772
macaca_nemestrina ENSMNEG00000044670
chlorocebus_sabaeus ENSCSAG00000007618
saimiri_boliviensis_boliviensis ENSSBOG00000028442
cebus_capucinus_imitator ENSCCAG00000033059
callithrix_jacchus ENSCJAG00000002459
aotus_nancymaae ENSANAG00000021326
dasypus_novemcinctus ENSDNOG00000036405
choloepus_hoffmanni ENSCHOG00000008342
loxodonta_africana ENSLAFG00000001683
procavia_capensis ENSPCAG00000015146
echinops_telfairi ENSETEG00000010561
phascolarctos_cinereus ENSPCIG00000007719
notamacropus_eugenii ENSMEUG00000009374
monodelphis_domestica ENSMODG00000010119
sarcophilus_harrisii ENSSHAG00000001543
calidris_pugnax ENSCPUG00000015226
calidris_pygmaea ENSCPGG00000003204
anser_brachyrhynchus ENSABRG00000002028
anas_platyrhynchos_platyrhynchos ENSAPLG00000023418
gallus_gallus ENSGALG00000004166
meleagris_gallopavo ENSMGAG00000002643
coturnix_japonica ENSCJPG00005013779
numida_meleagris ENSNMEG00000005290
serinus_canaria ENSSCAG00000008482
taeniopygia_guttata ENSTGUG00000006901
ficedula_albicollis ENSFALG00000011442
lonchura_striata_domestica ENSLSDG00000004249
parus_major ENSPMJG00000006544
junco_hyemalis ENSJHYG00000006664
lepidothrix_coronata ENSLCOG00000002901
anolis_carolinensis ENSACAG00000010936
latimeria_chalumnae ENSLACG00000006788
paramormyrops_kingsleyae ENSPKIG00000023002
scleropages_formosus ENSSFOG00015019769
xiphophorus_maculatus ENSXMAG00000005163
xiphophorus_couchianus ENSXCOG00000005820
gambusia_affinis ENSGAFG00000013437
