chrysemys_picta_bellii ENSCPBG00000009604
gopherus_agassizii ENSGAGG00000010965
pelodiscus_sinensis ENSPSIG00000016022
anas_platyrhynchos_platyrhynchos ENSAPLG00000021542
calidris_pugnax ENSCPUG00000005101
anser_brachyrhynchus ENSABRG00000021988
lonchura_striata_domestica ENSLSDG00000004014
serinus_canaria ENSSCAG00000009732
zonotrichia_albicollis ENSZALG00000003809
junco_hyemalis ENSJHYG00000005680
lepidothrix_coronata ENSLCOG00000007534
meleagris_gallopavo ENSMGAG00000003304
dromaius_novaehollandiae ENSDNVG00000017415
pogona_vitticeps ENSPVIG00000023003
salvator_merianae ENSSMRG00000001457
notechis_scutatus ENSNSUG00000016775
dasypus_novemcinctus ENSDNOG00000014087
dasypus_novemcinctus ENSDNOG00000045215
choloepus_hoffmanni ENSCHOG00000006532
loxodonta_africana ENSLAFG00000015526
procavia_capensis ENSPCAG00000000087
echinops_telfairi ENSETEG00000005522
tursiops_truncatus ENSTTRG00000011269
sus_scrofa ENSSSCG00000027387
vicugna_pacos ENSVPAG00000001690
erinaceus_europaeus ENSEEUG00000002696
erinaceus_europaeus ENSEEUG00000014720
sorex_araneus ENSSARG00000010039
neovison_vison ENSNVIG00000022179
mustela_putorius_furo ENSMPUG00000014503
ailuropoda_melanoleuca ENSAMEG00000000392
panthera_tigris_altaica ENSPTIG00000012281
felis_catus ENSFCAG00000045612
castor_canadensis ENSCCNG00000029908
dipodomys_ordii ENSDORG00000006287
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023629
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000101031
mus_spicilegus ENSMSIG00000030590
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022715
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014209
rattus_norvegicus ENSRNOG00000026387
meriones_unguiculatus ENSMUGG00000014096
cricetulus_griseus_crigri-picr ENSCGRG00015007275
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017578
cricetulus_griseus_crigri_1.0 ENSCGRG00000007370
mesocricetus_auratus ENSMAUG00000011846
microtus_ochrogaster ENSMOCG00000007768
peromyscus_maniculatus_bairdii ENSPEMG00000016846
nannospalax_galili ENSNGAG00000003385
jaculus_jaculus ENSJJAG00000015714
ictidomys_tridecemlineatus ENSSTOG00000006277
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009913
oryctolagus_cuniculus ENSOCUG00000007947
ochotona_princeps ENSOPRG00000011629
pan_troglodytes ENSPTRG00000003716
pan_paniscus ENSPPAG00000042836
gorilla_gorilla ENSGGOG00000004899
homo_sapiens ENSG00000071203
pongo_abelii ENSPPYG00000003211
nomascus_leucogenys ENSNLEG00000013492
macaca_mulatta ENSMMUG00000011163
macaca_nemestrina ENSMNEG00000005263
macaca_fascicularis ENSMFAG00000002706
mandrillus_leucophaeus ENSMLEG00000003654
cercocebus_atys ENSCATG00000029568
papio_anubis ENSPANG00000016979
theropithecus_gelada ENSTGEG00000019393
chlorocebus_sabaeus ENSCSAG00000006215
piliocolobus_tephrosceles ENSPTEG00000028137
colobus_angolensis_palliatus ENSCANG00000027974
rhinopithecus_roxellana ENSRROG00000041426
rhinopithecus_bieti ENSRBIG00000029746
saimiri_boliviensis_boliviensis ENSSBOG00000019083
cebus_capucinus_imitator ENSCCAG00000023165
callithrix_jacchus ENSCJAG00000037098
carlito_syrichta ENSTSYG00000035232
microcebus_murinus ENSMICG00000015089
prolemur_simus ENSPSMG00000020730
propithecus_coquereli ENSPCOG00000026146
otolemur_garnettii ENSOGAG00000027606
tupaia_belangeri ENSTBEG00000002674
tupaia_belangeri ENSTBEG00000003061
monodelphis_domestica ENSMODG00000025545
sarcophilus_harrisii ENSSHAG00000007570
