chelonoidis_abingdonii ENSCABG00000012613
gopherus_agassizii ENSGAGG00000002062
chrysemys_picta_bellii ENSCPBG00000016226
taeniopygia_guttata ENSTGUG00000009922
lonchura_striata_domestica ENSLSDG00000001312
serinus_canaria ENSSCAG00000014359
junco_hyemalis ENSJHYG00000011532
parus_major ENSPMJG00000000547
ficedula_albicollis ENSFALG00000007735
manacus_vitellinus ENSMVIG00005002712
calidris_pygmaea ENSCPGG00000005761
calidris_pugnax ENSCPUG00000017080
melopsittacus_undulatus ENSMUNG00000008357
gallus_gallus ENSGALG00000045413
coturnix_japonica ENSCJPG00005013726
meleagris_gallopavo ENSMGAG00000008343
numida_meleagris ENSNMEG00000002717
apteryx_haastii ENSAHAG00000003477
apteryx_owenii ENSAOWG00000017958
apteryx_rowi ENSARWG00000006138
dromaius_novaehollandiae ENSDNVG00000002224
nothoprocta_perdicaria ENSNPEG00000007337
anser_brachyrhynchus ENSABRG00000006886
crocodylus_porosus ENSCPRG00005011918
notechis_scutatus ENSNSUG00000006862
anolis_carolinensis ENSACAG00000011112
pogona_vitticeps ENSPVIG00000011855
homo_sapiens ENSG00000237412
gorilla_gorilla ENSGGOG00000041070
pan_troglodytes ENSPTRG00000044956
pan_paniscus ENSPPAG00000030404
nomascus_leucogenys ENSNLEG00000014297
rhinopithecus_bieti ENSRBIG00000041026
rhinopithecus_roxellana ENSRROG00000043993
piliocolobus_tephrosceles ENSPTEG00000033506
colobus_angolensis_palliatus ENSCANG00000037046
macaca_fascicularis ENSMFAG00000032418
macaca_nemestrina ENSMNEG00000032780
macaca_mulatta ENSMMUG00000041594
theropithecus_gelada ENSTGEG00000019444
papio_anubis ENSPANG00000019008
mandrillus_leucophaeus ENSMLEG00000040333
cercocebus_atys ENSCATG00000026127
chlorocebus_sabaeus ENSCSAG00000006532
cebus_capucinus_imitator ENSCCAG00000030024
saimiri_boliviensis_boliviensis ENSSBOG00000030959
callithrix_jacchus ENSCJAG00000047887
aotus_nancymaae ENSANAG00000029530
carlito_syrichta ENSTSYG00000026605
prolemur_simus ENSPSMG00000025938
propithecus_coquereli ENSPCOG00000007542
microcebus_murinus ENSMICG00000034370
otolemur_garnettii ENSOGAG00000034567
urocitellus_parryii ENSUPAG00010010200
ictidomys_tridecemlineatus ENSSTOG00000021941
marmota_marmota_marmota ENSMMMG00000002024
castor_canadensis ENSCCNG00000020086
mus_spicilegus ENSMSIG00000001460
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036480
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015176
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014374
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027611
rattus_norvegicus ENSRNOG00000029865
meriones_unguiculatus ENSMUGG00000022097
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023503
cricetulus_griseus_crigri_1.0 ENSCGRG00000018314
cricetulus_griseus_crigri-picr ENSCGRG00015010764
mesocricetus_auratus ENSMAUG00000000775
peromyscus_maniculatus_bairdii ENSPEMG00000011880
microtus_ochrogaster ENSMOCG00000011758
nannospalax_galili ENSNGAG00000013299
chinchilla_lanigera ENSCLAG00000007988
octodon_degus ENSODEG00000007807
cavia_porcellus ENSCPOG00000038726
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004901
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016292
fukomys_damarensis ENSFDAG00000007583
dipodomys_ordii ENSDORG00000026129
oryctolagus_cuniculus ENSOCUG00000027718
ursus_americanus ENSUAMG00000020519
ursus_maritimus ENSUMAG00000015673
ailuropoda_melanoleuca ENSAMEG00000016534
neovison_vison ENSNVIG00000003514
mustela_putorius_furo ENSMPUG00000005064
canis_lupus_familiaris ENSCAFG00000011227
canis_lupus_dingo ENSCAFG00020023181
vulpes_vulpes ENSVVUG00000025524
panthera_pardus ENSPPRG00000023088
panthera_tigris_altaica ENSPTIG00000021502
felis_catus ENSFCAG00000040787
equus_asinus_asinus ENSEASG00005019610
equus_caballus ENSECAG00000035068
bos_taurus ENSBTAG00000048397
bos_mutus ENSBMUG00000005902
bison_bison_bison ENSBBBG00000011960
capra_hircus ENSCHIG00000006707
ovis_aries ENSOARG00000020804
sus_scrofa ENSSSCG00000016286
loxodonta_africana ENSLAFG00000031017
dasypus_novemcinctus ENSDNOG00000043498
ornithorhynchus_anatinus ENSOANG00000005505
sphenodon_punctatus ENSSPUG00000012296
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000094113
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000095577
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029995
mus_spicilegus ENSMSIG00000009690
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028948
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028949
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022711
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022710
rattus_norvegicus ENSRNOG00000024508
latimeria_chalumnae ENSLACG00000015605
astyanax_mexicanus ENSAMXG00000016660
pygocentrus_nattereri ENSPNAG00000021687
ictalurus_punctatus ENSIPUG00000009310
danio_rerio ENSDARG00000053158
stegastes_partitus ENSSPAG00000015592
acanthochromis_polyacanthus ENSAPOG00000000927
astatotilapia_calliptera ENSACLG00000000886
haplochromis_burtoni ENSHBUG00000023069
maylandia_zebra ENSMZEG00005019242
pundamilia_nyererei ENSPNYG00000008398
neolamprologus_brichardi ENSNBRG00000018026
oreochromis_niloticus ENSONIG00000010078
amphilophus_citrinellus ENSACIG00000008688
gambusia_affinis ENSGAFG00000009158
xiphophorus_maculatus ENSXMAG00000029658
poecilia_mexicana ENSPMEG00000004234
poecilia_formosa ENSPFOG00000005526
poecilia_latipinna ENSPLAG00000002197
poecilia_reticulata ENSPREG00000016176
cyprinodon_variegatus ENSCVAG00000005810
fundulus_heteroclitus ENSFHEG00000020533
kryptolebias_marmoratus ENSKMAG00000005044
oryzias_latipes_asm223467v1 ENSORLG00000015737
oryzias_latipes_asm223469v1 ENSORLG00015015856
oryzias_latipes_asm223471v1 ENSORLG00020015797
oryzias_melastigma ENSOMEG00000022578
seriola_lalandi_dorsalis ENSSLDG00000023230
seriola_dumerili ENSSDUG00000017122
scophthalmus_maximus ENSSMAG00000001435
cynoglossus_semilaevis ENSCSEG00000014742
gasterosteus_aculeatus ENSGACG00000015080
tetraodon_nigroviridis ENSTNIG00000015291
mola_mola ENSMMOG00000011663
labrus_bergylta ENSLBEG00000023710
amphiprion_percula ENSAPEG00000010142
amphiprion_ocellaris ENSAOCG00000012121
acanthochromis_polyacanthus ENSAPOG00000024133
xiphophorus_couchianus ENSXCOG00000008289
fundulus_heteroclitus ENSFHEG00000020555
periophthalmus_magnuspinnatus ENSPMGG00000014703
anabas_testudineus ENSATEG00000013945
mastacembelus_armatus ENSMAMG00000010985
hippocampus_comes ENSHCOG00000000957
monopterus_albus ENSMALG00000014016
takifugu_rubripes ENSTRUG00000025481
gadus_morhua ENSGMOG00000012007
esox_lucius ENSELUG00000010905
paramormyrops_kingsleyae ENSPKIG00000014480
scleropages_formosus ENSSFOG00015005004
lepisosteus_oculatus ENSLOCG00000005875
danio_rerio ENSDARG00000093458
papio_anubis ENSPANG00000033663
macaca_fascicularis ENSMFAG00000029659
rhinopithecus_bieti ENSRBIG00000033957
cercocebus_atys ENSCATG00000036874
macaca_nemestrina ENSMNEG00000034918
mandrillus_leucophaeus ENSMLEG00000029985
papio_anubis ENSPANG00000034165
mandrillus_leucophaeus ENSMLEG00000028757
homo_sapiens ENSG00000198670
gorilla_gorilla ENSGGOG00000016065
pan_paniscus ENSPPAG00000034032
pan_troglodytes ENSPTRG00000018770
macaca_mulatta ENSMMUG00000016201
chlorocebus_sabaeus ENSCSAG00000012297
colobus_angolensis_palliatus ENSCANG00000040788
pongo_abelii ENSPPYG00000029841
theropithecus_gelada ENSTGEG00000029015
rhinopithecus_roxellana ENSRROG00000038989
kryptolebias_marmoratus ENSKMAG00000019368
drosophila_melanogaster FBgn0053459
drosophila_melanogaster FBgn0053458
drosophila_melanogaster FBgn0034807
