calidris_pygmaea ENSCPGG00000003843
anser_brachyrhynchus ENSABRG00000019584
serinus_canaria ENSSCAG00000015813
sphenodon_punctatus ENSSPUG00000013506
ochotona_princeps ENSOPRG00000001938
oryctolagus_cuniculus ENSOCUG00000002181
tupaia_belangeri ENSTBEG00000016214
pan_troglodytes ENSPTRG00000017938
pan_paniscus ENSPPAG00000039387
homo_sapiens ENSG00000137337
gorilla_gorilla ENSGGOG00000000729
pongo_abelii ENSPPYG00000016418
nomascus_leucogenys ENSNLEG00000005339
macaca_fascicularis ENSMFAG00000034367
macaca_mulatta ENSMMUG00000023685
macaca_nemestrina ENSMNEG00000044964
theropithecus_gelada ENSTGEG00000009351
theropithecus_gelada ENSTGEG00000012108
papio_anubis ENSPANG00000015953
mandrillus_leucophaeus ENSMLEG00000023736
chlorocebus_sabaeus ENSCSAG00000008273
rhinopithecus_bieti ENSRBIG00000031951
rhinopithecus_roxellana ENSRROG00000006372
colobus_angolensis_palliatus ENSCANG00000043495
piliocolobus_tephrosceles ENSPTEG00000030195
cebus_capucinus_imitator ENSCCAG00000023691
saimiri_boliviensis_boliviensis ENSSBOG00000032852
callithrix_jacchus ENSCJAG00000019900
aotus_nancymaae ENSANAG00000025163
otolemur_garnettii ENSOGAG00000026246
castor_canadensis ENSCCNG00000028824
dipodomys_ordii ENSDORG00000003207
peromyscus_maniculatus_bairdii ENSPEMG00000001006
microtus_ochrogaster ENSMOCG00000021668
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000352
cricetulus_griseus_crigri-picr ENSCGRG00015028240
cricetulus_griseus_crigri_1.0 ENSCGRG00000016135
mus_spicilegus ENSMSIG00000015149
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022442
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000061607
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021535
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020529
rattus_norvegicus ENSRNOG00000032813
meriones_unguiculatus ENSMUGG00000014097
nannospalax_galili ENSNGAG00000005054
fukomys_damarensis ENSFDAG00000016655
ictidomys_tridecemlineatus ENSSTOG00000021788
spermophilus_dauricus ENSSDAG00000016129
urocitellus_parryii ENSUPAG00010003950
carlito_syrichta ENSTSYG00000035147
cercocebus_atys ENSCATG00000001220
prolemur_simus ENSPSMG00000000457
microcebus_murinus ENSMICG00000036702
propithecus_coquereli ENSPCOG00000027754
marmota_marmota_marmota ENSMMMG00000020210
panthera_pardus ENSPPRG00000023524
panthera_tigris_altaica ENSPTIG00000008865
bison_bison_bison ENSBBBG00000011214
bos_mutus ENSBMUG00000007732
bos_taurus ENSBTAG00000025526
bos_mutus ENSBMUG00000007726
ovis_aries ENSOARG00000011746
capra_hircus ENSCHIG00000014815
tursiops_truncatus ENSTTRG00000008332
sus_scrofa ENSSSCG00000001362
ursus_americanus ENSUAMG00000026280
ursus_maritimus ENSUMAG00000019676
ailuropoda_melanoleuca ENSAMEG00000013188
neovison_vison ENSNVIG00000018466
mustela_putorius_furo ENSMPUG00000011708
canis_lupus_dingo ENSCAFG00020018325
canis_lupus_familiaris ENSCAFG00000000442
vulpes_vulpes ENSVVUG00000009869
felis_catus ENSFCAG00000007696
panthera_tigris_altaica ENSPTIG00000007263
pteropus_vampyrus ENSPVAG00000003988
myotis_lucifugus ENSMLUG00000006271
erinaceus_europaeus ENSEEUG00000003914
sorex_araneus ENSSARG00000010269
equus_caballus ENSECAG00000011057
equus_asinus_asinus ENSEASG00005019676
procavia_capensis ENSPCAG00000017043
loxodonta_africana ENSLAFG00000017310
choloepus_hoffmanni ENSCHOG00000012211
dasypus_novemcinctus ENSDNOG00000042851
monodelphis_domestica ENSMODG00000015873
sarcophilus_harrisii ENSSHAG00000007650
phascolarctos_cinereus ENSPCIG00000030775
ornithorhynchus_anatinus ENSOANG00000009014
notechis_scutatus ENSNSUG00000019570
pogona_vitticeps ENSPVIG00000012291
salvator_merianae ENSSMRG00000004385
anolis_carolinensis ENSACAG00000029581
sphenodon_punctatus ENSSPUG00000013515
gopherus_agassizii ENSGAGG00000007166
pygocentrus_nattereri ENSPNAG00000021066
astyanax_mexicanus ENSAMXG00000035242
ictalurus_punctatus ENSIPUG00000005078
danio_rerio ENSDARG00000086764
esox_lucius ENSELUG00000006427
scleropages_formosus ENSSFOG00015014159
mola_mola ENSMMOG00000015818
labrus_bergylta ENSLBEG00000010688
amphiprion_ocellaris ENSAOCG00000008160
amphiprion_percula ENSAPEG00000010889
acanthochromis_polyacanthus ENSAPOG00000006573
stegastes_partitus ENSSPAG00000017304
maylandia_zebra ENSMZEG00005018267
haplochromis_burtoni ENSHBUG00000016971
astatotilapia_calliptera ENSACLG00000025581
pundamilia_nyererei ENSPNYG00000022570
neolamprologus_brichardi ENSNBRG00000020676
amphilophus_citrinellus ENSACIG00000013656
xiphophorus_maculatus ENSXMAG00000010974
gambusia_affinis ENSGAFG00000014683
poecilia_mexicana ENSPMEG00000004837
poecilia_formosa ENSPFOG00000024661
poecilia_reticulata ENSPREG00000013086
poecilia_latipinna ENSPLAG00000009745
cyprinodon_variegatus ENSCVAG00000022491
fundulus_heteroclitus ENSFHEG00000010824
kryptolebias_marmoratus ENSKMAG00000009351
oryzias_latipes_asm223469v1 ENSORLG00015009272
oryzias_latipes_asm223471v1 ENSORLG00020003679
oryzias_latipes_asm223467v1 ENSORLG00000023985
oryzias_melastigma ENSOMEG00000014732
monopterus_albus ENSMALG00000022527
mastacembelus_armatus ENSMAMG00000003802
anabas_testudineus ENSATEG00000020402
seriola_lalandi_dorsalis ENSSLDG00000024759
scophthalmus_maximus ENSSMAG00000009914
cynoglossus_semilaevis ENSCSEG00000019684
hippocampus_comes ENSHCOG00000012355
periophthalmus_magnuspinnatus ENSPMGG00000023905
eptatretus_burgeri ENSEBUG00000008299
ciona_savignyi ENSCSAVG00000007427
ciona_intestinalis ENSCING00000018049
caenorhabditis_elegans_strain_n2 WBGene00018975
