chelonoidis_abingdonii ENSCABG00000021822
gopherus_agassizii ENSGAGG00000007912
chrysemys_picta_bellii ENSCPBG00000017909
pelodiscus_sinensis ENSPSIG00000004972
apteryx_rowi ENSARWG00000006309
dromaius_novaehollandiae ENSDNVG00000015064
anser_brachyrhynchus ENSABRG00000021330
anas_platyrhynchos_platyrhynchos ENSAPLG00000021726
melopsittacus_undulatus ENSMUNG00000002926
pogona_vitticeps ENSPVIG00000017537
anolis_carolinensis ENSACAG00000000829
notechis_scutatus ENSNSUG00000012974
salvator_merianae ENSSMRG00000010391
sphenodon_punctatus ENSSPUG00000008143
coturnix_japonica ENSCJPG00005001583
numida_meleagris ENSNMEG00000001845
phascolarctos_cinereus ENSPCIG00000017805
notamacropus_eugenii ENSMEUG00000012756
sarcophilus_harrisii ENSSHAG00000003368
monodelphis_domestica ENSMODG00000007710
pan_paniscus ENSPPAG00000037200
pan_troglodytes ENSPTRG00000003770
homo_sapiens ENSG00000149016
homo_sapiens ENSG00000255508
gorilla_gorilla ENSGGOG00000013564
pongo_abelii ENSPPYG00000003162
nomascus_leucogenys ENSNLEG00000003780
colobus_angolensis_palliatus ENSCANG00000043244
piliocolobus_tephrosceles ENSPTEG00000013010
rhinopithecus_roxellana ENSRROG00000043315
rhinopithecus_bieti ENSRBIG00000021240
cercocebus_atys ENSCATG00000036770
papio_anubis ENSPANG00000010908
mandrillus_leucophaeus ENSMLEG00000040498
macaca_mulatta ENSMMUG00000006595
macaca_fascicularis ENSMFAG00000000912
macaca_nemestrina ENSMNEG00000029841
theropithecus_gelada ENSTGEG00000016223
chlorocebus_sabaeus ENSCSAG00000006566
saimiri_boliviensis_boliviensis ENSSBOG00000003827
cebus_capucinus_imitator ENSCCAG00000018819
callithrix_jacchus ENSCJAG00000033294
aotus_nancymaae ENSANAG00000029063
chinchilla_lanigera ENSCLAG00000000215
octodon_degus ENSODEG00000002204
cavia_porcellus ENSCPOG00000014281
cavia_aperea ENSCAPG00000013001
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017588
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002742
fukomys_damarensis ENSFDAG00000021131
