phascolarctos_cinereus ENSPCIG00000016900
notamacropus_eugenii ENSMEUG00000007282
sarcophilus_harrisii ENSSHAG00000010677
monodelphis_domestica ENSMODG00000004563
nomascus_leucogenys ENSNLEG00000035597
pan_troglodytes ENSPTRG00000050538
propithecus_coquereli ENSPCOG00000015585
ursus_americanus ENSUAMG00000003486
cavia_aperea ENSCAPG00000013131
echinops_telfairi ENSETEG00000014051
microcebus_murinus ENSMICG00000014962
propithecus_coquereli ENSPCOG00000014747
prolemur_simus ENSPSMG00000005466
otolemur_garnettii ENSOGAG00000002533
homo_sapiens ENSG00000179889
gorilla_gorilla ENSGGOG00000005508
pan_troglodytes ENSPTRG00000007799
pan_troglodytes ENSPTRG00000051138
pongo_abelii ENSPPYG00000007127
nomascus_leucogenys ENSNLEG00000010269
rhinopithecus_bieti ENSRBIG00000021128
rhinopithecus_roxellana ENSRROG00000026011
colobus_angolensis_palliatus ENSCANG00000014995
piliocolobus_tephrosceles ENSPTEG00000028014
papio_anubis ENSPANG00000017863
theropithecus_gelada ENSTGEG00000024702
mandrillus_leucophaeus ENSMLEG00000031146
macaca_fascicularis ENSMFAG00000037365
macaca_mulatta ENSMMUG00000002984
macaca_nemestrina ENSMNEG00000044575
cercocebus_atys ENSCATG00000031700
chlorocebus_sabaeus ENSCSAG00000008091
cebus_capucinus_imitator ENSCCAG00000036937
saimiri_boliviensis_boliviensis ENSSBOG00000017681
callithrix_jacchus ENSCJAG00000005346
aotus_nancymaae ENSANAG00000020566
carlito_syrichta ENSTSYG00000004920
nannospalax_galili ENSNGAG00000024264
tupaia_belangeri ENSTBEG00000013632
erinaceus_europaeus ENSEEUG00000013892
sorex_araneus ENSSARG00000007596
ursus_maritimus ENSUMAG00000004589
ailuropoda_melanoleuca ENSAMEG00000011037
neovison_vison ENSNVIG00000019254
mustela_putorius_furo ENSMPUG00000014319
canis_lupus_familiaris ENSCAFG00000018760
canis_lupus_dingo ENSCAFG00020023970
vulpes_vulpes ENSVVUG00000019544
panthera_pardus ENSPPRG00000010715
panthera_tigris_altaica ENSPTIG00000014661
felis_catus ENSFCAG00000024953
myotis_lucifugus ENSMLUG00000003440
pteropus_vampyrus ENSPVAG00000002980
equus_asinus_asinus ENSEASG00005011358
equus_caballus ENSECAG00000019385
sus_scrofa ENSSSCG00000039119
vicugna_pacos ENSVPAG00000010141
capra_hircus ENSCHIG00000009960
ovis_aries ENSOARG00000008275
bos_taurus ENSBTAG00000004801
bos_mutus ENSBMUG00000021350
bison_bison_bison ENSBBBG00000016102
tursiops_truncatus ENSTTRG00000010220
choloepus_hoffmanni ENSCHOG00000011794
dasypus_novemcinctus ENSDNOG00000016009
mus_spicilegus ENSMSIG00000021508
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021367
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022680
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020472
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016178
rattus_norvegicus ENSRNOG00000002407
meriones_unguiculatus ENSMUGG00000017047
peromyscus_maniculatus_bairdii ENSPEMG00000018521
microtus_ochrogaster ENSMOCG00000016638
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024495
cricetulus_griseus_crigri-picr ENSCGRG00015026364
cricetulus_griseus_crigri_1.0 ENSCGRG00000004666
mesocricetus_auratus ENSMAUG00000010809
jaculus_jaculus ENSJJAG00000010124
urocitellus_parryii ENSUPAG00010022655
ictidomys_tridecemlineatus ENSSTOG00000009235
spermophilus_dauricus ENSSDAG00000003792
spermophilus_dauricus ENSSDAG00000015578
marmota_marmota_marmota ENSMMMG00000019819
cavia_porcellus ENSCPOG00000003698
chinchilla_lanigera ENSCLAG00000013191
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007098
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002951
fukomys_damarensis ENSFDAG00000006593
fukomys_damarensis ENSFDAG00000019005
octodon_degus ENSODEG00000002216
castor_canadensis ENSCCNG00000013921
oryctolagus_cuniculus ENSOCUG00000006688
ochotona_princeps ENSOPRG00000006385
pan_troglodytes ENSPTRG00000046216
gorilla_gorilla ENSGGOG00000022908
rattus_norvegicus ENSRNOG00000050441
canis_lupus_dingo ENSCAFG00020015324
dipodomys_ordii ENSDORG00000009185
fukomys_damarensis ENSFDAG00000002677
loxodonta_africana ENSLAFG00000007554
procavia_capensis ENSPCAG00000016130
ornithorhynchus_anatinus ENSOANG00000005143
anolis_carolinensis ENSACAG00000003758
pogona_vitticeps ENSPVIG00000000128
notechis_scutatus ENSNSUG00000003320
salvator_merianae ENSSMRG00000004512
sphenodon_punctatus ENSSPUG00000007472
gopherus_agassizii ENSGAGG00000013627
chelonoidis_abingdonii ENSCABG00000022481
chrysemys_picta_bellii ENSCPBG00000020326
pelodiscus_sinensis ENSPSIG00000008056
gallus_gallus ENSGALG00000034829
coturnix_japonica ENSCJPG00005013477
meleagris_gallopavo ENSMGAG00000000807
numida_meleagris ENSNMEG00000001285
anser_brachyrhynchus ENSABRG00000022472
anas_platyrhynchos_platyrhynchos ENSAPLG00000005252
calidris_pygmaea ENSCPGG00000018525
calidris_pugnax ENSCPUG00000016828
taeniopygia_guttata ENSTGUG00000005278
lonchura_striata_domestica ENSLSDG00000013852
serinus_canaria ENSSCAG00000011428
ficedula_albicollis ENSFALG00000003845
parus_major ENSPMJG00000010473
cyanistes_caeruleus ENSCCEG00000009046
zonotrichia_albicollis ENSZALG00000015971
junco_hyemalis ENSJHYG00000017214
manacus_vitellinus ENSMVIG00005004480
lepidothrix_coronata ENSLCOG00000005898
melopsittacus_undulatus ENSMUNG00000001749
apteryx_owenii ENSAOWG00000003310
apteryx_haastii ENSAHAG00000006905
apteryx_rowi ENSARWG00000004526
nothoprocta_perdicaria ENSNPEG00000006067
dromaius_novaehollandiae ENSDNVG00000017017
xenopus_tropicalis ENSXETG00000005533
latimeria_chalumnae ENSLACG00000012587
scleropages_formosus ENSSFOG00015014819
paramormyrops_kingsleyae ENSPKIG00000020446
scleropages_formosus ENSSFOG00015011196
