gallus_gallus ENSGALG00000042733
coturnix_japonica ENSCJPG00005013916
numida_meleagris ENSNMEG00000012554
nothoprocta_perdicaria ENSNPEG00000008469
sphenodon_punctatus ENSSPUG00000014769
xiphophorus_couchianus ENSXCOG00000013136
cyprinodon_variegatus ENSCVAG00000013494
kryptolebias_marmoratus ENSKMAG00000003522
tetraodon_nigroviridis ENSTNIG00000002715
xiphophorus_maculatus ENSXMAG00000001968
gambusia_affinis ENSGAFG00000020415
poecilia_latipinna ENSPLAG00000004481
poecilia_formosa ENSPFOG00000016377
poecilia_reticulata ENSPREG00000014174
poecilia_mexicana ENSPMEG00000001550
fundulus_heteroclitus ENSFHEG00000019792
oryzias_latipes_asm223469v1 ENSORLG00015001857
oryzias_latipes_asm223467v1 ENSORLG00000021794
oryzias_melastigma ENSOMEG00000006850
takifugu_rubripes ENSTRUG00000000817
tetraodon_nigroviridis ENSTNIG00000000191
hippocampus_comes ENSHCOG00000008981
mola_mola ENSMMOG00000011125
hippocampus_comes ENSHCOG00000000708
amphiprion_ocellaris ENSAOCG00000000556
amphiprion_percula ENSAPEG00000020190
acanthochromis_polyacanthus ENSAPOG00000013586
stegastes_partitus ENSSPAG00000001482
cyprinodon_variegatus ENSCVAG00000015226
anabas_testudineus ENSATEG00000003446
anabas_testudineus ENSATEG00000016733
scophthalmus_maximus ENSSMAG00000018260
periophthalmus_magnuspinnatus ENSPMGG00000007197
seriola_dumerili ENSSDUG00000002182
seriola_lalandi_dorsalis ENSSLDG00000006970
cynoglossus_semilaevis ENSCSEG00000005212
monopterus_albus ENSMALG00000005438
mastacembelus_armatus ENSMAMG00000010727
labrus_bergylta ENSLBEG00000013420
gasterosteus_aculeatus ENSGACG00000001135
maylandia_zebra ENSMZEG00005027983
astatotilapia_calliptera ENSACLG00000008984
haplochromis_burtoni ENSHBUG00000012575
pundamilia_nyererei ENSPNYG00000002083
neolamprologus_brichardi ENSNBRG00000003118
oreochromis_niloticus ENSONIG00000014910
amphilophus_citrinellus ENSACIG00000009225
chelonoidis_abingdonii ENSCABG00000010395
gopherus_agassizii ENSGAGG00000007123
chrysemys_picta_bellii ENSCPBG00000012642
pelodiscus_sinensis ENSPSIG00000010499
salvator_merianae ENSSMRG00000003395
notechis_scutatus ENSNSUG00000012882
anolis_carolinensis ENSACAG00000004459
pogona_vitticeps ENSPVIG00000013327
phascolarctos_cinereus ENSPCIG00000004490
notamacropus_eugenii ENSMEUG00000015545
sarcophilus_harrisii ENSSHAG00000014659
monodelphis_domestica ENSMODG00000007440
castor_canadensis ENSCCNG00000001753
dipodomys_ordii ENSDORG00000023948
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044795
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032889
mus_spicilegus ENSMSIG00000026258
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017403
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017402
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016566
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016567
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017697
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017698
rattus_norvegicus ENSRNOG00000045742
meriones_unguiculatus ENSMUGG00000014643
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015505
cricetulus_griseus_crigri-picr ENSCGRG00015010452
cricetulus_griseus_crigri_1.0 ENSCGRG00000008377
mesocricetus_auratus ENSMAUG00000020638
peromyscus_maniculatus_bairdii ENSPEMG00000027957
microtus_ochrogaster ENSMOCG00000016201
nannospalax_galili ENSNGAG00000017998
jaculus_jaculus ENSJJAG00000012580
ictidomys_tridecemlineatus ENSSTOG00000001060
urocitellus_parryii ENSUPAG00010015824
marmota_marmota_marmota ENSMMMG00000019930
spermophilus_dauricus ENSSDAG00000002226
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015947
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010161
fukomys_damarensis ENSFDAG00000000780
