pteropus_vampyrus ENSPVAG00000008145
myotis_lucifugus ENSMLUG00000000923
erinaceus_europaeus ENSEEUG00000010265
sorex_araneus ENSSARG00000014108
ursus_americanus ENSUAMG00000003884
ursus_maritimus ENSUMAG00000017565
ailuropoda_melanoleuca ENSAMEG00000005757
neovison_vison ENSNVIG00000022815
canis_lupus_dingo ENSCAFG00020023451
panthera_pardus ENSPPRG00000022621
panthera_tigris_altaica ENSPTIG00000009861
felis_catus ENSFCAG00000024753
equus_caballus ENSECAG00000024017
equus_asinus_asinus ENSEASG00005014789
ovis_aries ENSOARG00000005863
capra_hircus ENSCHIG00000022234
bos_taurus ENSBTAG00000020183
bos_mutus ENSBMUG00000000318
bison_bison_bison ENSBBBG00000000982
tursiops_truncatus ENSTTRG00000013443
sus_scrofa ENSSSCG00000016551
vicugna_pacos ENSVPAG00000011476
castor_canadensis ENSCCNG00000019191
dipodomys_ordii ENSDORG00000009589
mus_spicilegus ENSMSIG00000028995
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029194
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039032
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028194
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021952
rattus_norvegicus ENSRNOG00000011108
meriones_unguiculatus ENSMUGG00000020297
cricetulus_griseus_crigri-picr ENSCGRG00015026845
cricetulus_griseus_crigri_1.0 ENSCGRG00000011608
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014622
mesocricetus_auratus ENSMAUG00000014198
peromyscus_maniculatus_bairdii ENSPEMG00000021368
microtus_ochrogaster ENSMOCG00000004959
nannospalax_galili ENSNGAG00000014982
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018744
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006896
fukomys_damarensis ENSFDAG00000016531
cavia_porcellus ENSCPOG00000021765
chinchilla_lanigera ENSCLAG00000011601
octodon_degus ENSODEG00000005295
urocitellus_parryii ENSUPAG00010002834
spermophilus_dauricus ENSSDAG00000014411
marmota_marmota_marmota ENSMMMG00000013202
oryctolagus_cuniculus ENSOCUG00000025738
ochotona_princeps ENSOPRG00000006493
tupaia_belangeri ENSTBEG00000017434
propithecus_coquereli ENSPCOG00000016161
microcebus_murinus ENSMICG00000006604
prolemur_simus ENSPSMG00000002311
otolemur_garnettii ENSOGAG00000001670
piliocolobus_tephrosceles ENSPTEG00000032868
colobus_angolensis_palliatus ENSCANG00000031472
rhinopithecus_bieti ENSRBIG00000038927
rhinopithecus_roxellana ENSRROG00000034684
papio_anubis ENSPANG00000015020
theropithecus_gelada ENSTGEG00000023448
mandrillus_leucophaeus ENSMLEG00000022254
cercocebus_atys ENSCATG00000004098
macaca_nemestrina ENSMNEG00000044290
macaca_fascicularis ENSMFAG00000043607
macaca_mulatta ENSMMUG00000004803
chlorocebus_sabaeus ENSCSAG00000009670
pan_troglodytes ENSPTRG00000033729
pan_troglodytes ENSPTRG00000050466
pan_paniscus ENSPPAG00000032619
homo_sapiens ENSG00000213265
gorilla_gorilla ENSGGOG00000008987
nomascus_leucogenys ENSNLEG00000012893
cebus_capucinus_imitator ENSCCAG00000026053
saimiri_boliviensis_boliviensis ENSSBOG00000026243
callithrix_jacchus ENSCJAG00000036931
aotus_nancymaae ENSANAG00000023273
carlito_syrichta ENSTSYG00000013954
choloepus_hoffmanni ENSCHOG00000002303
dasypus_novemcinctus ENSDNOG00000004461
loxodonta_africana ENSLAFG00000018030
procavia_capensis ENSPCAG00000009108
echinops_telfairi ENSETEG00000006574
notamacropus_eugenii ENSMEUG00000000705
sarcophilus_harrisii ENSSHAG00000008278
sphenodon_punctatus ENSSPUG00000001324
