anser_brachyrhynchus ENSABRG00000005238
anas_platyrhynchos_platyrhynchos ENSAPLG00000012963
gallus_gallus ENSGALG00000005404
coturnix_japonica ENSCJPG00005012942
meleagris_gallopavo ENSMGAG00000006088
numida_meleagris ENSNMEG00000017339
calidris_pygmaea ENSCPGG00000019290
calidris_pugnax ENSCPUG00000016485
lepidothrix_coronata ENSLCOG00000008711
manacus_vitellinus ENSMVIG00005002213
cyanistes_caeruleus ENSCCEG00000024195
parus_major ENSPMJG00000012571
lonchura_striata_domestica ENSLSDG00000010280
taeniopygia_guttata ENSTGUG00000007012
zonotrichia_albicollis ENSZALG00000017066
junco_hyemalis ENSJHYG00000012732
serinus_canaria ENSSCAG00000002437
ficedula_albicollis ENSFALG00000008568
melopsittacus_undulatus ENSMUNG00000014088
dromaius_novaehollandiae ENSDNVG00000012547
nothoprocta_perdicaria ENSNPEG00000008548
apteryx_owenii ENSAOWG00000007534
apteryx_haastii ENSAHAG00000009925
apteryx_rowi ENSARWG00000008396
crocodylus_porosus ENSCPRG00005018985
chelonoidis_abingdonii ENSCABG00000011801
gopherus_agassizii ENSGAGG00000003293
chrysemys_picta_bellii ENSCPBG00000021415
pelodiscus_sinensis ENSPSIG00000003394
pogona_vitticeps ENSPVIG00000006580
anolis_carolinensis ENSACAG00000017464
notechis_scutatus ENSNSUG00000020209
salvator_merianae ENSSMRG00000020917
sphenodon_punctatus ENSSPUG00000007344
castor_canadensis ENSCCNG00000000740
dipodomys_ordii ENSDORG00000012295
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000045776
mus_spicilegus ENSMSIG00000028356
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019929
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019044
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030061
rattus_norvegicus ENSRNOG00000047131
rattus_norvegicus ENSRNOG00000049723
meriones_unguiculatus ENSMUGG00000013963
cricetulus_griseus_crigri-picr ENSCGRG00015028204
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001726
cricetulus_griseus_crigri_1.0 ENSCGRG00000014946
mesocricetus_auratus ENSMAUG00000014066
microtus_ochrogaster ENSMOCG00000004779
peromyscus_maniculatus_bairdii ENSPEMG00000004799
nannospalax_galili ENSNGAG00000015028
jaculus_jaculus ENSJJAG00000014952
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000808
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012405
fukomys_damarensis ENSFDAG00000018707
