anser_brachyrhynchus ENSABRG00000015251
anolis_carolinensis ENSACAG00000027273
astatotilapia_calliptera ENSACLG00000013524
astatotilapia_calliptera ENSACLG00000015765
maylandia_zebra ENSMZEG00005002765
haplochromis_burtoni ENSHBUG00000010379
pundamilia_nyererei ENSPNYG00000017324
neolamprologus_brichardi ENSNBRG00000005269
oreochromis_niloticus ENSONIG00000005087
amphilophus_citrinellus ENSACIG00000006287
oryzias_latipes_asm223467v1 ENSORLG00000003650
oryzias_latipes_asm223469v1 ENSORLG00015019518
oryzias_latipes_asm223471v1 ENSORLG00020016633
oryzias_melastigma ENSOMEG00000000568
amphiprion_percula ENSAPEG00000012196
amphiprion_ocellaris ENSAOCG00000010601
acanthochromis_polyacanthus ENSAPOG00000008270
stegastes_partitus ENSSPAG00000016090
takifugu_rubripes ENSTRUG00000012555
tetraodon_nigroviridis ENSTNIG00000013124
gasterosteus_aculeatus ENSGACG00000017836
seriola_dumerili ENSSDUG00000014449
seriola_lalandi_dorsalis ENSSLDG00000000881
scophthalmus_maximus ENSSMAG00000019405
monopterus_albus ENSMALG00000014268
mastacembelus_armatus ENSMAMG00000002221
anabas_testudineus ENSATEG00000012316
labrus_bergylta ENSLBEG00000010268
cynoglossus_semilaevis ENSCSEG00000006516
hippocampus_comes ENSHCOG00000010131
mola_mola ENSMMOG00000003236
periophthalmus_magnuspinnatus ENSPMGG00000012167
xiphophorus_couchianus ENSXCOG00000002280
xiphophorus_maculatus ENSXMAG00000009781
poecilia_formosa ENSPFOG00000008136
poecilia_mexicana ENSPMEG00000024353
poecilia_latipinna ENSPLAG00000022433
poecilia_reticulata ENSPREG00000017820
gambusia_affinis ENSGAFG00000003076
cyprinodon_variegatus ENSCVAG00000021367
fundulus_heteroclitus ENSFHEG00000014721
kryptolebias_marmoratus ENSKMAG00000012040
gadus_morhua ENSGMOG00000001116
esox_lucius ENSELUG00000024026
pygocentrus_nattereri ENSPNAG00000023259
astyanax_mexicanus ENSAMXG00000036104
ictalurus_punctatus ENSIPUG00000009468
danio_rerio ENSDARG00000037495
scleropages_formosus ENSSFOG00015000618
paramormyrops_kingsleyae ENSPKIG00000007749
tetraodon_nigroviridis ENSTNIG00000012351
takifugu_rubripes ENSTRUG00000014703
mola_mola ENSMMOG00000006506
gasterosteus_aculeatus ENSGACG00000018434
hippocampus_comes ENSHCOG00000014252
labrus_bergylta ENSLBEG00000026211
poecilia_formosa ENSPFOG00000015294
poecilia_latipinna ENSPLAG00000016419
poecilia_mexicana ENSPMEG00000004071
poecilia_reticulata ENSPREG00000001243
xiphophorus_couchianus ENSXCOG00000012060
xiphophorus_maculatus ENSXMAG00000017718
gambusia_affinis ENSGAFG00000015162
fundulus_heteroclitus ENSFHEG00000013848
cyprinodon_variegatus ENSCVAG00000002962
kryptolebias_marmoratus ENSKMAG00000019785
oryzias_latipes_asm223469v1 ENSORLG00015005947
oryzias_latipes_asm223471v1 ENSORLG00020006938
oryzias_latipes_asm223467v1 ENSORLG00000024828
oryzias_melastigma ENSOMEG00000015468
cynoglossus_semilaevis ENSCSEG00000015068
astatotilapia_calliptera ENSACLG00000013388
haplochromis_burtoni ENSHBUG00000012401
pundamilia_nyererei ENSPNYG00000004843
maylandia_zebra ENSMZEG00005010974
neolamprologus_brichardi ENSNBRG00000018300
oreochromis_niloticus ENSONIG00000003457
amphilophus_citrinellus ENSACIG00000024146
amphiprion_ocellaris ENSAOCG00000018335
amphiprion_percula ENSAPEG00000015814
acanthochromis_polyacanthus ENSAPOG00000005744
stegastes_partitus ENSSPAG00000002351
mastacembelus_armatus ENSMAMG00000006909
monopterus_albus ENSMALG00000000642
anabas_testudineus ENSATEG00000022813
seriola_dumerili ENSSDUG00000019470
seriola_lalandi_dorsalis ENSSLDG00000007718
scophthalmus_maximus ENSSMAG00000015571
periophthalmus_magnuspinnatus ENSPMGG00000006807
gadus_morhua ENSGMOG00000019528
esox_lucius ENSELUG00000012063
pygocentrus_nattereri ENSPNAG00000014915
astyanax_mexicanus ENSAMXG00000042941
ictalurus_punctatus ENSIPUG00000014355
danio_rerio ENSDARG00000052012
paramormyrops_kingsleyae ENSPKIG00000015719
scleropages_formosus ENSSFOG00015006830
lepisosteus_oculatus ENSLOCG00000008003
gopherus_agassizii ENSGAGG00000016366
chelonoidis_abingdonii ENSCABG00000020500
chrysemys_picta_bellii ENSCPBG00000016829
crocodylus_porosus ENSCPRG00005008920
anolis_carolinensis ENSACAG00000007277
pogona_vitticeps ENSPVIG00000022942
notechis_scutatus ENSNSUG00000017020
salvator_merianae ENSSMRG00000000329
urocitellus_parryii ENSUPAG00010020147
dipodomys_ordii ENSDORG00000023395
ochotona_princeps ENSOPRG00000016820
otolemur_garnettii ENSOGAG00000015828
canis_lupus_dingo ENSCAFG00020000714
ailuropoda_melanoleuca ENSAMEG00000014481
mustela_putorius_furo ENSMPUG00000000248
neovison_vison ENSNVIG00000015654
capra_hircus ENSCHIG00000024464
ovis_aries ENSOARG00000009516
bos_taurus ENSBTAG00000012621
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018163
cavia_porcellus ENSCPOG00000022760
octodon_degus ENSODEG00000011666
panthera_tigris_altaica ENSPTIG00000013030
myotis_lucifugus ENSMLUG00000030642
carlito_syrichta ENSTSYG00000028046
marmota_marmota_marmota ENSMMMG00000017589
chinchilla_lanigera ENSCLAG00000003529
cricetulus_griseus_crigri_1.0 ENSCGRG00000015520
piliocolobus_tephrosceles ENSPTEG00000028681
colobus_angolensis_palliatus ENSCANG00000043163
cercocebus_atys ENSCATG00000034522
saimiri_boliviensis_boliviensis ENSSBOG00000031706
vulpes_vulpes ENSVVUG00000017206
panthera_pardus ENSPPRG00000010859
bos_mutus ENSBMUG00000019780
pan_troglodytes ENSPTRG00000003657
gorilla_gorilla ENSGGOG00000009525
homo_sapiens ENSG00000186907
macaca_fascicularis ENSMFAG00000038644
macaca_nemestrina ENSMNEG00000029243
macaca_mulatta ENSMMUG00000010982
papio_anubis ENSPANG00000007188
mandrillus_leucophaeus ENSMLEG00000042469
theropithecus_gelada ENSTGEG00000022730
cercocebus_atys ENSCATG00000029746
chlorocebus_sabaeus ENSCSAG00000005968
rhinopithecus_bieti ENSRBIG00000029726
rhinopithecus_roxellana ENSRROG00000038840
propithecus_coquereli ENSPCOG00000015209
microcebus_murinus ENSMICG00000030732
prolemur_simus ENSPSMG00000006409
nomascus_leucogenys ENSNLEG00000012766
pan_paniscus ENSPPAG00000036416
ictidomys_tridecemlineatus ENSSTOG00000020266
canis_lupus_familiaris ENSCAFG00000030969
pteropus_vampyrus ENSPVAG00000016257
oryctolagus_cuniculus ENSOCUG00000025809
procavia_capensis ENSPCAG00000004101
aotus_nancymaae ENSANAG00000037630
cebus_capucinus_imitator ENSCCAG00000026479
callithrix_jacchus ENSCJAG00000008890
jaculus_jaculus ENSJJAG00000021002
nannospalax_galili ENSNGAG00000013130
sus_scrofa ENSSSCG00000040919
tursiops_truncatus ENSTTRG00000002084
equus_asinus_asinus ENSEASG00005002122
felis_catus ENSFCAG00000014493
ursus_americanus ENSUAMG00000011450
peromyscus_maniculatus_bairdii ENSPEMG00000016619
microtus_ochrogaster ENSMOCG00000014112
cricetulus_griseus_crigri-picr ENSCGRG00015000697
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023996
mesocricetus_auratus ENSMAUG00000014709
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024654
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050896
mus_spicilegus ENSMSIG00000002161
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023734
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025185
rattus_norvegicus ENSRNOG00000021513
meriones_unguiculatus ENSMUGG00000019101
castor_canadensis ENSCCNG00000012174
equus_caballus ENSECAG00000028321
dasypus_novemcinctus ENSDNOG00000031133
echinops_telfairi ENSETEG00000001158
notamacropus_eugenii ENSMEUG00000006271
phascolarctos_cinereus ENSPCIG00000015343
sarcophilus_harrisii ENSSHAG00000015163
ornithorhynchus_anatinus ENSOANG00000029328
numida_meleagris ENSNMEG00000003447
coturnix_japonica ENSCJPG00005017588
