anser_brachyrhynchus ENSABRG00000017650
anas_platyrhynchos_platyrhynchos ENSAPLG00000006046
gallus_gallus ENSGALG00000008055
coturnix_japonica ENSCJPG00005010831
meleagris_gallopavo ENSMGAG00000010571
numida_meleagris ENSNMEG00000009493
calidris_pygmaea ENSCPGG00000015778
calidris_pugnax ENSCPUG00000012601
melopsittacus_undulatus ENSMUNG00000014944
lepidothrix_coronata ENSLCOG00000012912
manacus_vitellinus ENSMVIG00005008491
zonotrichia_albicollis ENSZALG00000013569
junco_hyemalis ENSJHYG00000010789
serinus_canaria ENSSCAG00000003465
lonchura_striata_domestica ENSLSDG00000014664
taeniopygia_guttata ENSTGUG00000010295
ficedula_albicollis ENSFALG00000012266
parus_major ENSPMJG00000000628
cyanistes_caeruleus ENSCCEG00000002364
apteryx_owenii ENSAOWG00000005047
apteryx_rowi ENSARWG00000016672
apteryx_haastii ENSAHAG00000017814
dromaius_novaehollandiae ENSDNVG00000004023
nothoprocta_perdicaria ENSNPEG00000009676
crocodylus_porosus ENSCPRG00005011716
chrysemys_picta_bellii ENSCPBG00000012602
gopherus_agassizii ENSGAGG00000010895
pelodiscus_sinensis ENSPSIG00000012824
anolis_carolinensis ENSACAG00000014581
pogona_vitticeps ENSPVIG00000013628
notechis_scutatus ENSNSUG00000018415
salvator_merianae ENSSMRG00000005208
sphenodon_punctatus ENSSPUG00000002034
phascolarctos_cinereus ENSPCIG00000020143
notamacropus_eugenii ENSMEUG00000015470
sarcophilus_harrisii ENSSHAG00000010487
monodelphis_domestica ENSMODG00000019875
loxodonta_africana ENSLAFG00000017702
procavia_capensis ENSPCAG00000013645
echinops_telfairi ENSETEG00000016056
sus_scrofa ENSSSCG00000031590
tursiops_truncatus ENSTTRG00000012857
vicugna_pacos ENSVPAG00000004923
capra_hircus ENSCHIG00000027048
ovis_aries ENSOARG00000002243
bos_taurus ENSBTAG00000001703
bos_mutus ENSBMUG00000013020
bison_bison_bison ENSBBBG00000014325
