chelonoidis_abingdonii ENSCABG00000001791
gopherus_agassizii ENSGAGG00000024005
chrysemys_picta_bellii ENSCPBG00000011410
calidris_pygmaea ENSCPGG00000001618
calidris_pugnax ENSCPUG00000015994
parus_major ENSPMJG00000008793
junco_hyemalis ENSJHYG00000013700
anser_brachyrhynchus ENSABRG00000018949
anas_platyrhynchos_platyrhynchos ENSAPLG00000031233
anolis_carolinensis ENSACAG00000028790
pogona_vitticeps ENSPVIG00000017950
salvator_merianae ENSSMRG00000004502
sphenodon_punctatus ENSSPUG00000013986
phascolarctos_cinereus ENSPCIG00000019985
phascolarctos_cinereus ENSPCIG00000001194
notamacropus_eugenii ENSMEUG00000001564
notamacropus_eugenii ENSMEUG00000015581
sarcophilus_harrisii ENSSHAG00000017511
monodelphis_domestica ENSMODG00000003987
castor_canadensis ENSCCNG00000015793
dipodomys_ordii ENSDORG00000028050
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032121
mus_spicilegus ENSMSIG00000001527
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033103
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031977
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014841
rattus_norvegicus ENSRNOG00000008757
meriones_unguiculatus ENSMUGG00000006227
cricetulus_griseus_crigri-picr ENSCGRG00015008923
cricetulus_griseus_crigri_1.0 ENSCGRG00000001049
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020871
mesocricetus_auratus ENSMAUG00000015185
microtus_ochrogaster ENSMOCG00000021261
peromyscus_maniculatus_bairdii ENSPEMG00000031095
nannospalax_galili ENSNGAG00000005428
jaculus_jaculus ENSJJAG00000018579
chinchilla_lanigera ENSCLAG00000015737
octodon_degus ENSODEG00000003550
cavia_aperea ENSCAPG00000005983
cavia_porcellus ENSCPOG00000040775
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007394
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001893
fukomys_damarensis ENSFDAG00000014822
marmota_marmota_marmota ENSMMMG00000000921
urocitellus_parryii ENSUPAG00010023820
ictidomys_tridecemlineatus ENSSTOG00000016309
spermophilus_dauricus ENSSDAG00000003916
oryctolagus_cuniculus ENSOCUG00000014753
ochotona_princeps ENSOPRG00000008424
prolemur_simus ENSPSMG00000002050
propithecus_coquereli ENSPCOG00000014369
microcebus_murinus ENSMICG00000028529
microcebus_murinus ENSMICG00000002989
pan_troglodytes ENSPTRG00000004438
pan_paniscus ENSPPAG00000039276
homo_sapiens ENSG00000150433
gorilla_gorilla ENSGGOG00000015561
pongo_abelii ENSPPYG00000004028
nomascus_leucogenys ENSNLEG00000033002
macaca_nemestrina ENSMNEG00000028980
macaca_mulatta ENSMMUG00000040202
macaca_fascicularis ENSMFAG00000035993
mandrillus_leucophaeus ENSMLEG00000044202
papio_anubis ENSPANG00000017161
cercocebus_atys ENSCATG00000007615
theropithecus_gelada ENSTGEG00000027772
chlorocebus_sabaeus ENSCSAG00000002313
rhinopithecus_roxellana ENSRROG00000045471
rhinopithecus_bieti ENSRBIG00000031861
colobus_angolensis_palliatus ENSCANG00000038409
piliocolobus_tephrosceles ENSPTEG00000005592
callithrix_jacchus ENSCJAG00000044833
saimiri_boliviensis_boliviensis ENSSBOG00000025760
cebus_capucinus_imitator ENSCCAG00000000043
aotus_nancymaae ENSANAG00000031476
ursus_maritimus ENSUMAG00000001613
ursus_americanus ENSUAMG00000018003
ailuropoda_melanoleuca ENSAMEG00000000926
mustela_putorius_furo ENSMPUG00000006437
neovison_vison ENSNVIG00000020431
canis_lupus_dingo ENSCAFG00020010768
canis_lupus_familiaris ENSCAFG00000030932
vulpes_vulpes ENSVVUG00000020511
panthera_tigris_altaica ENSPTIG00000007316
panthera_pardus ENSPPRG00000012158
felis_catus ENSFCAG00000015332
pteropus_vampyrus ENSPVAG00000000429
myotis_lucifugus ENSMLUG00000008641
erinaceus_europaeus ENSEEUG00000012620
equus_caballus ENSECAG00000018738
equus_asinus_asinus ENSEASG00005002135
bos_mutus ENSBMUG00000023321
bos_taurus ENSBTAG00000022382
bison_bison_bison ENSBBBG00000011319
ovis_aries ENSOARG00000011312
capra_hircus ENSCHIG00000025499
tursiops_truncatus ENSTTRG00000013266
sus_scrofa ENSSSCG00000029492
choloepus_hoffmanni ENSCHOG00000013471
dasypus_novemcinctus ENSDNOG00000011351
carlito_syrichta ENSTSYG00000005138
procavia_capensis ENSPCAG00000009641
echinops_telfairi ENSETEG00000012586
loxodonta_africana ENSLAFG00000017335
xenopus_tropicalis ENSXETG00000027473
latimeria_chalumnae ENSLACG00000014982
monopterus_albus ENSMALG00000005568
mastacembelus_armatus ENSMAMG00000000920
anabas_testudineus ENSATEG00000016868
seriola_dumerili ENSSDUG00000021064
seriola_lalandi_dorsalis ENSSLDG00000000704
labrus_bergylta ENSLBEG00000000231
kryptolebias_marmoratus ENSKMAG00000000523
scophthalmus_maximus ENSSMAG00000005688
cynoglossus_semilaevis ENSCSEG00000017315
takifugu_rubripes ENSTRUG00000025422
tetraodon_nigroviridis ENSTNIG00000000479
mola_mola ENSMMOG00000006104
amphiprion_ocellaris ENSAOCG00000013627
amphiprion_percula ENSAPEG00000013816
acanthochromis_polyacanthus ENSAPOG00000000079
stegastes_partitus ENSSPAG00000010889
haplochromis_burtoni ENSHBUG00000022057
maylandia_zebra ENSMZEG00005023743
astatotilapia_calliptera ENSACLG00000002173
pundamilia_nyererei ENSPNYG00000014907
neolamprologus_brichardi ENSNBRG00000004777
amphilophus_citrinellus ENSACIG00000017293
poecilia_formosa ENSPFOG00000018589
poecilia_mexicana ENSPMEG00000003776
poecilia_reticulata ENSPREG00000012567
xiphophorus_maculatus ENSXMAG00000024362
gambusia_affinis ENSGAFG00000022014
fundulus_heteroclitus ENSFHEG00000004217
cyprinodon_variegatus ENSCVAG00000018219
oryzias_latipes_asm223467v1 ENSORLG00000025587
oryzias_latipes_asm223469v1 ENSORLG00015010210
oryzias_melastigma ENSOMEG00000011322
periophthalmus_magnuspinnatus ENSPMGG00000006766
hippocampus_comes ENSHCOG00000007652
gadus_morhua ENSGMOG00000001458
esox_lucius ENSELUG00000015890
astyanax_mexicanus ENSAMXG00000043002
pygocentrus_nattereri ENSPNAG00000019189
ictalurus_punctatus ENSIPUG00000006807
danio_rerio ENSDARG00000027129
scleropages_formosus ENSSFOG00015011171
paramormyrops_kingsleyae ENSPKIG00000004724
lepisosteus_oculatus ENSLOCG00000005308
