anser_brachyrhynchus ENSABRG00000021189
anas_platyrhynchos_platyrhynchos ENSAPLG00000007454
melopsittacus_undulatus ENSMUNG00000004820
lepidothrix_coronata ENSLCOG00000007440
manacus_vitellinus ENSMVIG00005003747
taeniopygia_guttata ENSTGUG00000008640
lonchura_striata_domestica ENSLSDG00000002682
serinus_canaria ENSSCAG00000015512
zonotrichia_albicollis ENSZALG00000014984
junco_hyemalis ENSJHYG00000007967
parus_major ENSPMJG00000009144
cyanistes_caeruleus ENSCCEG00000009488
ficedula_albicollis ENSFALG00000013038
calidris_pygmaea ENSCPGG00000006432
calidris_pugnax ENSCPUG00000005363
coturnix_japonica ENSCJPG00005007295
gallus_gallus ENSGALG00000007980
meleagris_gallopavo ENSMGAG00000009354
numida_meleagris ENSNMEG00000001096
apteryx_rowi ENSARWG00000007074
apteryx_haastii ENSAHAG00000012108
apteryx_owenii ENSAOWG00000001233
dromaius_novaehollandiae ENSDNVG00000003524
nothoprocta_perdicaria ENSNPEG00000010896
crocodylus_porosus ENSCPRG00005004660
gopherus_agassizii ENSGAGG00000015321
chelonoidis_abingdonii ENSCABG00000016751
chrysemys_picta_bellii ENSCPBG00000011233
pelodiscus_sinensis ENSPSIG00000014441
pogona_vitticeps ENSPVIG00000024514
anolis_carolinensis ENSACAG00000003934
notechis_scutatus ENSNSUG00000014319
salvator_merianae ENSSMRG00000005876
phascolarctos_cinereus ENSPCIG00000009066
notamacropus_eugenii ENSMEUG00000016524
sarcophilus_harrisii ENSSHAG00000018683
monodelphis_domestica ENSMODG00000016358
chinchilla_lanigera ENSCLAG00000006678
octodon_degus ENSODEG00000005905
cavia_porcellus ENSCPOG00000015203
cavia_aperea ENSCAPG00000011925
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011040
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007500
fukomys_damarensis ENSFDAG00000012236
urocitellus_parryii ENSUPAG00010000726
ictidomys_tridecemlineatus ENSSTOG00000000015
marmota_marmota_marmota ENSMMMG00000007813
castor_canadensis ENSCCNG00000030691
dipodomys_ordii ENSDORG00000008510
mus_spicilegus ENSMSIG00000031413
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074575
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025640
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024720
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026161
rattus_norvegicus ENSRNOG00000054314
meriones_unguiculatus ENSMUGG00000026403
cricetulus_griseus_crigri-picr ENSCGRG00015018486
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009827
cricetulus_griseus_crigri_1.0 ENSCGRG00000017165
mesocricetus_auratus ENSMAUG00000015676
microtus_ochrogaster ENSMOCG00000009238
peromyscus_maniculatus_bairdii ENSPEMG00000021560
nannospalax_galili ENSNGAG00000022351
jaculus_jaculus ENSJJAG00000012496
oryctolagus_cuniculus ENSOCUG00000011013
ochotona_princeps ENSOPRG00000001779
tupaia_belangeri ENSTBEG00000000611
propithecus_coquereli ENSPCOG00000025006
prolemur_simus ENSPSMG00000012892
microcebus_murinus ENSMICG00000032333
otolemur_garnettii ENSOGAG00000028070
pan_paniscus ENSPPAG00000032019
pan_troglodytes ENSPTRG00000013627
homo_sapiens ENSG00000026559
gorilla_gorilla ENSGGOG00000000844
pongo_abelii ENSPPYG00000011133
nomascus_leucogenys ENSNLEG00000007001
