takifugu_rubripes ENSTRUG00000010378
tetraodon_nigroviridis ENSTNIG00000017268
mola_mola ENSMMOG00000010170
labrus_bergylta ENSLBEG00000004753
mastacembelus_armatus ENSMAMG00000006969
monopterus_albus ENSMALG00000013352
anabas_testudineus ENSATEG00000012317
amphiprion_ocellaris ENSAOCG00000006082
amphiprion_percula ENSAPEG00000018134
acanthochromis_polyacanthus ENSAPOG00000000394
stegastes_partitus ENSSPAG00000016909
haplochromis_burtoni ENSHBUG00000007172
pundamilia_nyererei ENSPNYG00000018645
maylandia_zebra ENSMZEG00005004505
astatotilapia_calliptera ENSACLG00000015723
neolamprologus_brichardi ENSNBRG00000024065
oreochromis_niloticus ENSONIG00000020626
amphilophus_citrinellus ENSACIG00000005688
fundulus_heteroclitus ENSFHEG00000000175
cyprinodon_variegatus ENSCVAG00000015398
xiphophorus_couchianus ENSXCOG00000004913
xiphophorus_maculatus ENSXMAG00000013637
poecilia_mexicana ENSPMEG00000000649
poecilia_mexicana ENSPMEG00000016852
poecilia_formosa ENSPFOG00000023997
poecilia_latipinna ENSPLAG00000008162
poecilia_formosa ENSPFOG00000021786
poecilia_latipinna ENSPLAG00000003063
poecilia_reticulata ENSPREG00000019711
gambusia_affinis ENSGAFG00000002337
kryptolebias_marmoratus ENSKMAG00000009580
oryzias_latipes_asm223467v1 ENSORLG00000014440
oryzias_latipes_asm223471v1 ENSORLG00020013721
oryzias_latipes_asm223469v1 ENSORLG00015012274
oryzias_melastigma ENSOMEG00000010950
scophthalmus_maximus ENSSMAG00000019846
cynoglossus_semilaevis ENSCSEG00000002206
seriola_lalandi_dorsalis ENSSLDG00000003210
seriola_dumerili ENSSDUG00000016579
hippocampus_comes ENSHCOG00000013562
periophthalmus_magnuspinnatus ENSPMGG00000004743
esox_lucius ENSELUG00000015416
pygocentrus_nattereri ENSPNAG00000008688
astyanax_mexicanus ENSAMXG00000029704
ictalurus_punctatus ENSIPUG00000011916
danio_rerio ENSDARG00000089553
lepisosteus_oculatus ENSLOCG00000018286
