loxodonta_africana ENSLAFG00000007577
procavia_capensis ENSPCAG00000001959
echinops_telfairi ENSETEG00000009372
choloepus_hoffmanni ENSCHOG00000000509
dasypus_novemcinctus ENSDNOG00000002619
castor_canadensis ENSCCNG00000023318
dipodomys_ordii ENSDORG00000000892
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024126
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037683
mus_spicilegus ENSMSIG00000011261
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023211
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024667
rattus_norvegicus ENSRNOG00000016716
meriones_unguiculatus ENSMUGG00000017370
cricetulus_griseus_crigri_1.0 ENSCGRG00000004349
cricetulus_griseus_crigri-picr ENSCGRG00015023399
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020234
mesocricetus_auratus ENSMAUG00000010005
peromyscus_maniculatus_bairdii ENSPEMG00000012860
microtus_ochrogaster ENSMOCG00000016132
nannospalax_galili ENSNGAG00000019613
jaculus_jaculus ENSJJAG00000019464
urocitellus_parryii ENSUPAG00010020821
spermophilus_dauricus ENSSDAG00000024322
ictidomys_tridecemlineatus ENSSTOG00000009417
marmota_marmota_marmota ENSMMMG00000017996
chinchilla_lanigera ENSCLAG00000006328
octodon_degus ENSODEG00000002341
cavia_porcellus ENSCPOG00000013110
cavia_aperea ENSCAPG00000016967
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009914
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010508
fukomys_damarensis ENSFDAG00000017978
oryctolagus_cuniculus ENSOCUG00000012821
pan_troglodytes ENSPTRG00000002356
pan_paniscus ENSPPAG00000033845
homo_sapiens ENSG00000165309
gorilla_gorilla ENSGGOG00000015798
pongo_abelii ENSPPYG00000002147
nomascus_leucogenys ENSNLEG00000012885
piliocolobus_tephrosceles ENSPTEG00000032079
colobus_angolensis_palliatus ENSCANG00000015391
rhinopithecus_bieti ENSRBIG00000027675
rhinopithecus_roxellana ENSRROG00000043647
macaca_mulatta ENSMMUG00000010384
macaca_nemestrina ENSMNEG00000003035
macaca_fascicularis ENSMFAG00000039311
cercocebus_atys ENSCATG00000042725
mandrillus_leucophaeus ENSMLEG00000026122
theropithecus_gelada ENSTGEG00000004083
papio_anubis ENSPANG00000023103
chlorocebus_sabaeus ENSCSAG00000012440
cebus_capucinus_imitator ENSCCAG00000037234
saimiri_boliviensis_boliviensis ENSSBOG00000025211
callithrix_jacchus ENSCJAG00000007880
aotus_nancymaae ENSANAG00000023936
carlito_syrichta ENSTSYG00000010353
prolemur_simus ENSPSMG00000001149
propithecus_coquereli ENSPCOG00000010519
microcebus_murinus ENSMICG00000012287
otolemur_garnettii ENSOGAG00000010928
tupaia_belangeri ENSTBEG00000001115
pteropus_vampyrus ENSPVAG00000017389
myotis_lucifugus ENSMLUG00000001594
capra_hircus ENSCHIG00000023741
ovis_aries ENSOARG00000002091
bos_taurus ENSBTAG00000020929
bos_mutus ENSBMUG00000025295
bison_bison_bison ENSBBBG00000003388
tursiops_truncatus ENSTTRG00000006552
sus_scrofa ENSSSCG00000011078
vicugna_pacos ENSVPAG00000006972
ursus_americanus ENSUAMG00000025307
ursus_maritimus ENSUMAG00000025147
ailuropoda_melanoleuca ENSAMEG00000006332
neovison_vison ENSNVIG00000003184
mustela_putorius_furo ENSMPUG00000012083
canis_lupus_familiaris ENSCAFG00000004210
canis_lupus_dingo ENSCAFG00020026124
vulpes_vulpes ENSVVUG00000010474
panthera_pardus ENSPPRG00000002903
panthera_tigris_altaica ENSPTIG00000008047
felis_catus ENSFCAG00000008947
equus_caballus ENSECAG00000013576
equus_asinus_asinus ENSEASG00005006950
erinaceus_europaeus ENSEEUG00000002896
sorex_araneus ENSSARG00000009012
phascolarctos_cinereus ENSPCIG00000025661
notamacropus_eugenii ENSMEUG00000002701
sarcophilus_harrisii ENSSHAG00000007940
monodelphis_domestica ENSMODG00000008994
ornithorhynchus_anatinus ENSOANG00000005694
pogona_vitticeps ENSPVIG00000023574
anolis_carolinensis ENSACAG00000008722
notechis_scutatus ENSNSUG00000009345
salvator_merianae ENSSMRG00000014072
sphenodon_punctatus ENSSPUG00000016680
manacus_vitellinus ENSMVIG00005006800
lepidothrix_coronata ENSLCOG00000002895
junco_hyemalis ENSJHYG00000009803
zonotrichia_albicollis ENSZALG00000015576
serinus_canaria ENSSCAG00000010054
taeniopygia_guttata ENSTGUG00000001182
lonchura_striata_domestica ENSLSDG00000008978
ficedula_albicollis ENSFALG00000007287
parus_major ENSPMJG00000006350
cyanistes_caeruleus ENSCCEG00000014334
calidris_pygmaea ENSCPGG00000017618
calidris_pugnax ENSCPUG00000009871
melopsittacus_undulatus ENSMUNG00000006491
anser_brachyrhynchus ENSABRG00000003474
anas_platyrhynchos_platyrhynchos ENSAPLG00000005071
gallus_gallus ENSGALG00000007864
