eptatretus_burgeri ENSEBUG00000011843
petromyzon_marinus ENSPMAG00000008678
pogona_vitticeps ENSPVIG00000005329
anolis_carolinensis ENSACAG00000003611
notechis_scutatus ENSNSUG00000019737
salvator_merianae ENSSMRG00000000851
sphenodon_punctatus ENSSPUG00000000707
apteryx_owenii ENSAOWG00000009730
apteryx_rowi ENSARWG00000009453
apteryx_haastii ENSAHAG00000017791
dromaius_novaehollandiae ENSDNVG00000013601
nothoprocta_perdicaria ENSNPEG00000005571
meleagris_gallopavo ENSMGAG00000003732
coturnix_japonica ENSCJPG00005017049
gallus_gallus ENSGALG00000002304
numida_meleagris ENSNMEG00000006352
anser_brachyrhynchus ENSABRG00000020915
anas_platyrhynchos_platyrhynchos ENSAPLG00000009421
calidris_pugnax ENSCPUG00000018626
calidris_pygmaea ENSCPGG00000000254
serinus_canaria ENSSCAG00000015386
ficedula_albicollis ENSFALG00000000826
taeniopygia_guttata ENSTGUG00000001622
lonchura_striata_domestica ENSLSDG00000014831
junco_hyemalis ENSJHYG00000005980
zonotrichia_albicollis ENSZALG00000011849
cyanistes_caeruleus ENSCCEG00000012672
parus_major ENSPMJG00000006718
manacus_vitellinus ENSMVIG00005012742
lepidothrix_coronata ENSLCOG00000000314
melopsittacus_undulatus ENSMUNG00000007346
crocodylus_porosus ENSCPRG00005018046
chelonoidis_abingdonii ENSCABG00000015185
gopherus_agassizii ENSGAGG00000012881
chrysemys_picta_bellii ENSCPBG00000018548
pelodiscus_sinensis ENSPSIG00000010591
bison_bison_bison ENSBBBG00000021910
bos_taurus ENSBTAG00000021715
capra_hircus ENSCHIG00000011636
tursiops_truncatus ENSTTRG00000015096
sus_scrofa ENSSSCG00000003634
bos_mutus ENSBMUG00000021835
ovis_aries ENSOARG00000019631
ursus_maritimus ENSUMAG00000001988
vulpes_vulpes ENSVVUG00000000243
canis_lupus_dingo ENSCAFG00020009028
canis_lupus_familiaris ENSCAFG00000030689
ailuropoda_melanoleuca ENSAMEG00000000464
mustela_putorius_furo ENSMPUG00000014821
neovison_vison ENSNVIG00000012218
panthera_tigris_altaica ENSPTIG00000010575
panthera_pardus ENSPPRG00000004988
felis_catus ENSFCAG00000012465
equus_caballus ENSECAG00000013445
equus_asinus_asinus ENSEASG00005012163
erinaceus_europaeus ENSEEUG00000007374
myotis_lucifugus ENSMLUG00000027862
pteropus_vampyrus ENSPVAG00000005090
pan_paniscus ENSPPAG00000041931
pan_troglodytes ENSPTRG00000000531
homo_sapiens ENSG00000116863
gorilla_gorilla ENSGGOG00000003770
pongo_abelii ENSPPYG00000001548
nomascus_leucogenys ENSNLEG00000011265
piliocolobus_tephrosceles ENSPTEG00000006007
colobus_angolensis_palliatus ENSCANG00000033818
rhinopithecus_roxellana ENSRROG00000030199
rhinopithecus_bieti ENSRBIG00000004132
macaca_nemestrina ENSMNEG00000038272
macaca_fascicularis ENSMFAG00000034318
macaca_mulatta ENSMMUG00000043260
cercocebus_atys ENSCATG00000042745
papio_anubis ENSPANG00000010533
theropithecus_gelada ENSTGEG00000019002
mandrillus_leucophaeus ENSMLEG00000040472
chlorocebus_sabaeus ENSCSAG00000001094
cebus_capucinus_imitator ENSCCAG00000029534
callithrix_jacchus ENSCJAG00000001719
saimiri_boliviensis_boliviensis ENSSBOG00000028837
aotus_nancymaae ENSANAG00000027244
carlito_syrichta ENSTSYG00000011188
propithecus_coquereli ENSPCOG00000015295
microcebus_murinus ENSMICG00000016186
prolemur_simus ENSPSMG00000007612
otolemur_garnettii ENSOGAG00000026312
cavia_porcellus ENSCPOG00000031369
octodon_degus ENSODEG00000006213
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018720
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006479
fukomys_damarensis ENSFDAG00000014185
cavia_aperea ENSCAPG00000005381
chinchilla_lanigera ENSCLAG00000013083
peromyscus_maniculatus_bairdii ENSPEMG00000015344
cricetulus_griseus_crigri_1.0 ENSCGRG00000012220
dipodomys_ordii ENSDORG00000001078
