pan_paniscus ENSPPAG00000021452
pan_troglodytes ENSPTRG00000021231
homo_sapiens ENSG00000148156
gorilla_gorilla ENSGGOG00000008278
pongo_abelii ENSPPYG00000019480
nomascus_leucogenys ENSNLEG00000018972
mandrillus_leucophaeus ENSMLEG00000008294
cercocebus_atys ENSCATG00000022602
papio_anubis ENSPANG00000019789
macaca_nemestrina ENSMNEG00000012729
macaca_fascicularis ENSMFAG00000006984
macaca_mulatta ENSMMUG00000019354
chlorocebus_sabaeus ENSCSAG00000000467
colobus_angolensis_palliatus ENSCANG00000003658
piliocolobus_tephrosceles ENSPTEG00000033560
rhinopithecus_roxellana ENSRROG00000008823
rhinopithecus_bieti ENSRBIG00000029030
callithrix_jacchus ENSCJAG00000047256
cebus_capucinus_imitator ENSCCAG00000017759
carlito_syrichta ENSTSYG00000006439
canis_lupus_dingo ENSCAFG00020020372
canis_lupus_familiaris ENSCAFG00000002799
vulpes_vulpes ENSVVUG00000027419
prolemur_simus ENSPSMG00000011250
otolemur_garnettii ENSOGAG00000009063
pteropus_vampyrus ENSPVAG00000012699
myotis_lucifugus ENSMLUG00000009727
equus_asinus_asinus ENSEASG00005023035
equus_caballus ENSECAG00000005070
capra_hircus ENSCHIG00000003048
ovis_aries ENSOARG00000003016
bos_taurus ENSBTAG00000019467
bos_mutus ENSBMUG00000007163
bison_bison_bison ENSBBBG00000000332
tursiops_truncatus ENSTTRG00000000409
sus_scrofa ENSSSCG00000005438
ursus_americanus ENSUAMG00000026572
ursus_maritimus ENSUMAG00000014225
ailuropoda_melanoleuca ENSAMEG00000019973
neovison_vison ENSNVIG00000007080
mustela_putorius_furo ENSMPUG00000018561
panthera_pardus ENSPPRG00000022222
panthera_tigris_altaica ENSPTIG00000002259
felis_catus ENSFCAG00000025879
mus_spicilegus ENSMSIG00000006268
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026999
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000070980
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026036
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028372
rattus_norvegicus ENSRNOG00000016621
meriones_unguiculatus ENSMUGG00000011902
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005608
cricetulus_griseus_crigri-picr ENSCGRG00015027626
cricetulus_griseus_crigri_1.0 ENSCGRG00000019266
mesocricetus_auratus ENSMAUG00000006243
microtus_ochrogaster ENSMOCG00000003121
peromyscus_maniculatus_bairdii ENSPEMG00000002319
nannospalax_galili ENSNGAG00000005911
jaculus_jaculus ENSJJAG00000006166
castor_canadensis ENSCCNG00000016459
dipodomys_ordii ENSDORG00000008610
urocitellus_parryii ENSUPAG00010008470
ictidomys_tridecemlineatus ENSSTOG00000006395
spermophilus_dauricus ENSSDAG00000015691
marmota_marmota_marmota ENSMMMG00000003319
chinchilla_lanigera ENSCLAG00000017861
octodon_degus ENSODEG00000019638
cavia_porcellus ENSCPOG00000005904
cavia_aperea ENSCAPG00000011145
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021234
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020431
oryctolagus_cuniculus ENSOCUG00000015782
ochotona_princeps ENSOPRG00000013495
loxodonta_africana ENSLAFG00000008993
dasypus_novemcinctus ENSDNOG00000032343
sarcophilus_harrisii ENSSHAG00000009535
phascolarctos_cinereus ENSPCIG00000026064
monodelphis_domestica ENSMODG00000024653
