castor_canadensis ENSCCNG00000016538
dipodomys_ordii ENSDORG00000003491
urocitellus_parryii ENSUPAG00010010073
ictidomys_tridecemlineatus ENSSTOG00000022621
marmota_marmota_marmota ENSMMMG00000023217
spermophilus_dauricus ENSSDAG00000022509
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019118
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010926
fukomys_damarensis ENSFDAG00000016537
octodon_degus ENSODEG00000006704
cavia_porcellus ENSCPOG00000006301
cavia_aperea ENSCAPG00000016606
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023941
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000056209
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023020
mus_spicilegus ENSMSIG00000012497
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014510
rattus_norvegicus ENSRNOG00000017622
meriones_unguiculatus ENSMUGG00000014650
microtus_ochrogaster ENSMOCG00000013601
peromyscus_maniculatus_bairdii ENSPEMG00000007731
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013345
cricetulus_griseus_crigri-picr ENSCGRG00015022462
cricetulus_griseus_crigri_1.0 ENSCGRG00000015351
mesocricetus_auratus ENSMAUG00000015218
nannospalax_galili ENSNGAG00000022833
nannospalax_galili ENSNGAG00000000155
jaculus_jaculus ENSJJAG00000018907
oryctolagus_cuniculus ENSOCUG00000016819
ochotona_princeps ENSOPRG00000009229
prolemur_simus ENSPSMG00000022355
microcebus_murinus ENSMICG00000044119
propithecus_coquereli ENSPCOG00000014704
otolemur_garnettii ENSOGAG00000010001
pan_paniscus ENSPPAG00000040517
pan_troglodytes ENSPTRG00000002875
homo_sapiens ENSG00000107833
gorilla_gorilla ENSGGOG00000027500
pongo_abelii ENSPPYG00000002589
nomascus_leucogenys ENSNLEG00000029281
nomascus_leucogenys ENSNLEG00000018637
macaca_fascicularis ENSMFAG00000041878
macaca_mulatta ENSMMUG00000015774
macaca_nemestrina ENSMNEG00000039999
theropithecus_gelada ENSTGEG00000019617
cercocebus_atys ENSCATG00000013755
papio_anubis ENSPANG00000021046
chlorocebus_sabaeus ENSCSAG00000005509
mandrillus_leucophaeus ENSMLEG00000038129
colobus_angolensis_palliatus ENSCANG00000020300
rhinopithecus_bieti ENSRBIG00000042048
piliocolobus_tephrosceles ENSPTEG00000026493
rhinopithecus_bieti ENSRBIG00000039086
rhinopithecus_roxellana ENSRROG00000029912
aotus_nancymaae ENSANAG00000027082
callithrix_jacchus ENSCJAG00000017650
aotus_nancymaae ENSANAG00000023832
aotus_nancymaae ENSANAG00000023070
saimiri_boliviensis_boliviensis ENSSBOG00000027661
cebus_capucinus_imitator ENSCCAG00000031043
cebus_capucinus_imitator ENSCCAG00000029457
aotus_nancymaae ENSANAG00000033290
pteropus_vampyrus ENSPVAG00000004038
myotis_lucifugus ENSMLUG00000004961
ursus_maritimus ENSUMAG00000023016
ursus_americanus ENSUAMG00000024072
ailuropoda_melanoleuca ENSAMEG00000017639
canis_lupus_dingo ENSCAFG00020009185
canis_lupus_familiaris ENSCAFG00000009919
vulpes_vulpes ENSVVUG00000000945
neovison_vison ENSNVIG00000018364
mustela_putorius_furo ENSMPUG00000016894
panthera_tigris_altaica ENSPTIG00000005390
panthera_pardus ENSPPRG00000012611
felis_catus ENSFCAG00000007178
equus_asinus_asinus ENSEASG00005008834
equus_caballus ENSECAG00000007524
sus_scrofa ENSSSCG00000010568
ovis_aries ENSOARG00000016916
capra_hircus ENSCHIG00000024055
bos_mutus ENSBMUG00000002562
bos_taurus ENSBTAG00000016335
bison_bison_bison ENSBBBG00000021685
vicugna_pacos ENSVPAG00000003120
capra_hircus ENSCHIG00000016052
ailuropoda_melanoleuca ENSAMEG00000019414
panthera_pardus ENSPPRG00000003389
loxodonta_africana ENSLAFG00000023022
echinops_telfairi ENSETEG00000006307
notamacropus_eugenii ENSMEUG00000004931
notamacropus_eugenii ENSMEUG00000002619
notamacropus_eugenii ENSMEUG00000003465
sarcophilus_harrisii ENSSHAG00000008567
monodelphis_domestica ENSMODG00000011689
ornithorhynchus_anatinus ENSOANG00000008952
gallus_gallus ENSGALG00000032329
coturnix_japonica ENSCJPG00005019854
anas_platyrhynchos_platyrhynchos ENSAPLG00000010935
numida_meleagris ENSNMEG00000013578
anser_brachyrhynchus ENSABRG00000007714
calidris_pygmaea ENSCPGG00000005675
calidris_pugnax ENSCPUG00000010663
taeniopygia_guttata ENSTGUG00000009948
cyanistes_caeruleus ENSCCEG00000022359
ficedula_albicollis ENSFALG00000008586
lonchura_striata_domestica ENSLSDG00000005354
parus_major ENSPMJG00000004562
junco_hyemalis ENSJHYG00000001660
zonotrichia_albicollis ENSZALG00000006770
serinus_canaria ENSSCAG00000016557
lepidothrix_coronata ENSLCOG00000016487
melopsittacus_undulatus ENSMUNG00000010896
apteryx_haastii ENSAHAG00000006961
apteryx_owenii ENSAOWG00000005199
apteryx_rowi ENSARWG00000000818
dromaius_novaehollandiae ENSDNVG00000014795
nothoprocta_perdicaria ENSNPEG00000010205
crocodylus_porosus ENSCPRG00005013161
gopherus_agassizii ENSGAGG00000004081
chelonoidis_abingdonii ENSCABG00000002436
chrysemys_picta_bellii ENSCPBG00000003817
pogona_vitticeps ENSPVIG00000013917
anolis_carolinensis ENSACAG00000011936
notechis_scutatus ENSNSUG00000006677
salvator_merianae ENSSMRG00000021667
sphenodon_punctatus ENSSPUG00000011875
xenopus_tropicalis ENSXETG00000014472
anabas_testudineus ENSATEG00000022752
mastacembelus_armatus ENSMAMG00000002698
fundulus_heteroclitus ENSFHEG00000003983
cyprinodon_variegatus ENSCVAG00000003305
poecilia_formosa ENSPFOG00000014692
poecilia_latipinna ENSPLAG00000009956
poecilia_mexicana ENSPMEG00000011795
poecilia_reticulata ENSPREG00000020765
xiphophorus_couchianus ENSXCOG00000012121
xiphophorus_maculatus ENSXMAG00000013473
gambusia_affinis ENSGAFG00000009135
oryzias_latipes_asm223471v1 ENSORLG00020002450
oryzias_latipes_asm223469v1 ENSORLG00015006856
oryzias_latipes_asm223467v1 ENSORLG00000008492
oryzias_melastigma ENSOMEG00000002666
seriola_dumerili ENSSDUG00000022843
seriola_lalandi_dorsalis ENSSLDG00000002811
gasterosteus_aculeatus ENSGACG00000007294
mola_mola ENSMMOG00000010681
amphiprion_ocellaris ENSAOCG00000009376
amphiprion_percula ENSAPEG00000015863
acanthochromis_polyacanthus ENSAPOG00000013083
stegastes_partitus ENSSPAG00000002553
kryptolebias_marmoratus ENSKMAG00000020800
maylandia_zebra ENSMZEG00005003091
astatotilapia_calliptera ENSACLG00000007854
pundamilia_nyererei ENSPNYG00000009300
haplochromis_burtoni ENSHBUG00000023704
oreochromis_niloticus ENSONIG00000009513
neolamprologus_brichardi ENSNBRG00000009627
amphilophus_citrinellus ENSACIG00000022586
monopterus_albus ENSMALG00000016787
takifugu_rubripes ENSTRUG00000011661
tetraodon_nigroviridis ENSTNIG00000016518
labrus_bergylta ENSLBEG00000015651
scophthalmus_maximus ENSSMAG00000003907
cynoglossus_semilaevis ENSCSEG00000007944
hippocampus_comes ENSHCOG00000019322
periophthalmus_magnuspinnatus ENSPMGG00000020204
gadus_morhua ENSGMOG00000004317
esox_lucius ENSELUG00000021730
pygocentrus_nattereri ENSPNAG00000014779
astyanax_mexicanus ENSAMXG00000039828
ictalurus_punctatus ENSIPUG00000008204
danio_rerio ENSDARG00000103594
scleropages_formosus ENSSFOG00015013651
paramormyrops_kingsleyae ENSPKIG00000007609
lepisosteus_oculatus ENSLOCG00000000705
