takifugu_rubripes ENSTRUG00000024748
tetraodon_nigroviridis ENSTNIG00000004431
cynoglossus_semilaevis ENSCSEG00000012828
anabas_testudineus ENSATEG00000015638
periophthalmus_magnuspinnatus ENSPMGG00000022563
amphiprion_ocellaris ENSAOCG00000017177
amphiprion_percula ENSAPEG00000003293
acanthochromis_polyacanthus ENSAPOG00000015184
stegastes_partitus ENSSPAG00000012897
astatotilapia_calliptera ENSACLG00000016944
maylandia_zebra ENSMZEG00005002571
pundamilia_nyererei ENSPNYG00000003761
haplochromis_burtoni ENSHBUG00000019793
neolamprologus_brichardi ENSNBRG00000009116
oreochromis_niloticus ENSONIG00000007062
amphilophus_citrinellus ENSACIG00000003917
fundulus_heteroclitus ENSFHEG00000001667
cyprinodon_variegatus ENSCVAG00000022185
xiphophorus_maculatus ENSXMAG00000014245
xiphophorus_couchianus ENSXCOG00000018957
gambusia_affinis ENSGAFG00000003602
poecilia_formosa ENSPFOG00000006843
poecilia_latipinna ENSPLAG00000013301
poecilia_mexicana ENSPMEG00000010250
poecilia_reticulata ENSPREG00000022342
kryptolebias_marmoratus ENSKMAG00000019581
oryzias_latipes_asm223471v1 ENSORLG00020005620
oryzias_latipes_asm223467v1 ENSORLG00000005901
oryzias_latipes_asm223469v1 ENSORLG00015018842
oryzias_melastigma ENSOMEG00000015212
monopterus_albus ENSMALG00000004750
seriola_lalandi_dorsalis ENSSLDG00000014292
seriola_dumerili ENSSDUG00000003583
scophthalmus_maximus ENSSMAG00000012943
labrus_bergylta ENSLBEG00000004552
mastacembelus_armatus ENSMAMG00000019454
mola_mola ENSMMOG00000013118
hippocampus_comes ENSHCOG00000018232
esox_lucius ENSELUG00000022405
pygocentrus_nattereri ENSPNAG00000027740
astyanax_mexicanus ENSAMXG00000036542
danio_rerio ENSDARG00000020455
