chelonoidis_abingdonii ENSCABG00000008857
gopherus_agassizii ENSGAGG00000002940
chrysemys_picta_bellii ENSCPBG00000021266
pogona_vitticeps ENSPVIG00000002453
notechis_scutatus ENSNSUG00000013945
salvator_merianae ENSSMRG00000004441
apteryx_owenii ENSAOWG00000009382
apteryx_rowi ENSARWG00000017486
apteryx_haastii ENSAHAG00000018964
dromaius_novaehollandiae ENSDNVG00000012269
nothoprocta_perdicaria ENSNPEG00000007810
junco_hyemalis ENSJHYG00000016947
zonotrichia_albicollis ENSZALG00000010407
lonchura_striata_domestica ENSLSDG00000005554
parus_major ENSPMJG00000017571
lepidothrix_coronata ENSLCOG00000007863
calidris_pygmaea ENSCPGG00000018935
calidris_pugnax ENSCPUG00000010965
melopsittacus_undulatus ENSMUNG00000008344
anas_platyrhynchos_platyrhynchos ENSAPLG00000017218
anser_brachyrhynchus ENSABRG00000008666
gallus_gallus ENSGALG00000028570
meleagris_gallopavo ENSMGAG00000017313
numida_meleagris ENSNMEG00000012655
homo_sapiens ENSG00000188112
gorilla_gorilla ENSGGOG00000042541
pan_troglodytes ENSPTRG00000018166
pan_paniscus ENSPPAG00000029653
nomascus_leucogenys ENSNLEG00000004814
theropithecus_gelada ENSTGEG00000029611
cercocebus_atys ENSCATG00000040847
macaca_fascicularis ENSMFAG00000044246
macaca_mulatta ENSMMUG00000042009
macaca_nemestrina ENSMNEG00000031453
papio_anubis ENSPANG00000007119
chlorocebus_sabaeus ENSCSAG00000011367
rhinopithecus_bieti ENSRBIG00000040715
saimiri_boliviensis_boliviensis ENSSBOG00000023219
cebus_capucinus_imitator ENSCCAG00000020133
callithrix_jacchus ENSCJAG00000039441
aotus_nancymaae ENSANAG00000027834
otolemur_garnettii ENSOGAG00000031300
mus_spicilegus ENSMSIG00000031717
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034382
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021700
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020690
rattus_norvegicus ENSRNOG00000015297
meriones_unguiculatus ENSMUGG00000018785
cricetulus_griseus_crigri-picr ENSCGRG00015017110
cricetulus_griseus_crigri_1.0 ENSCGRG00000004931
mesocricetus_auratus ENSMAUG00000019106
microtus_ochrogaster ENSMOCG00000017972
peromyscus_maniculatus_bairdii ENSPEMG00000008630
castor_canadensis ENSCCNG00000017183
urocitellus_parryii ENSUPAG00010017552
marmota_marmota_marmota ENSMMMG00000024504
chinchilla_lanigera ENSCLAG00000012199
canis_lupus_familiaris ENSCAFG00000031768
canis_lupus_dingo ENSCAFG00020008459
vulpes_vulpes ENSVVUG00000026693
mustela_putorius_furo ENSMPUG00000013438
neovison_vison ENSNVIG00000012546
panthera_pardus ENSPPRG00000008556
felis_catus ENSFCAG00000046589
equus_caballus ENSECAG00000034930
capra_hircus ENSCHIG00000025468
ovis_aries ENSOARG00000003177
bos_taurus ENSBTAG00000051116
sus_scrofa ENSSSCG00000036801
myotis_lucifugus ENSMLUG00000004767
dasypus_novemcinctus ENSDNOG00000043925
sarcophilus_harrisii ENSSHAG00000004734
phascolarctos_cinereus ENSPCIG00000031965
