caenorhabditis_elegans_strain_n2 WBGene00007628
drosophila_melanogaster FBgn0033507
ciona_intestinalis ENSCING00000018116
ciona_savignyi ENSCSAVG00000006474
phascolarctos_cinereus ENSPCIG00000028212
monodelphis_domestica ENSMODG00000001500
sarcophilus_harrisii ENSSHAG00000008286
ovis_aries ENSOARG00000007661
capra_hircus ENSCHIG00000020398
bos_taurus ENSBTAG00000003653
bos_mutus ENSBMUG00000002749
bison_bison_bison ENSBBBG00000018099
tursiops_truncatus ENSTTRG00000012812
sus_scrofa ENSSSCG00000008729
neovison_vison ENSNVIG00000007924
mustela_putorius_furo ENSMPUG00000007967
ursus_maritimus ENSUMAG00000000338
ursus_americanus ENSUAMG00000012689
ailuropoda_melanoleuca ENSAMEG00000013658
canis_lupus_dingo ENSCAFG00020010924
canis_lupus_familiaris ENSCAFG00000015675
vulpes_vulpes ENSVVUG00000014976
canis_lupus_dingo ENSCAFG00020011155
vulpes_vulpes ENSVVUG00000017450
panthera_pardus ENSPPRG00000009782
panthera_tigris_altaica ENSPTIG00000020764
felis_catus ENSFCAG00000028343
erinaceus_europaeus ENSEEUG00000005601
vicugna_pacos ENSVPAG00000004149
bison_bison_bison ENSBBBG00000009724
sorex_araneus ENSSARG00000002136
pteropus_vampyrus ENSPVAG00000015182
myotis_lucifugus ENSMLUG00000002133
equus_asinus_asinus ENSEASG00005005311
equus_caballus ENSECAG00000012794
prolemur_simus ENSPSMG00000017530
microcebus_murinus ENSMICG00000000202
propithecus_coquereli ENSPCOG00000016447
carlito_syrichta ENSTSYG00000007575
oryctolagus_cuniculus ENSOCUG00000002386
ochotona_princeps ENSOPRG00000016639
octodon_degus ENSODEG00000010523
pan_paniscus ENSPPAG00000036565
pan_troglodytes ENSPTRG00000015867
homo_sapiens ENSG00000145220
gorilla_gorilla ENSGGOG00000013006
nomascus_leucogenys ENSNLEG00000016149
papio_anubis ENSPANG00000021311
theropithecus_gelada ENSTGEG00000025925
