eptatretus_burgeri ENSEBUG00000005416
petromyzon_marinus ENSPMAG00000005085
junco_hyemalis ENSJHYG00000005995
serinus_canaria ENSSCAG00000012020
lonchura_striata_domestica ENSLSDG00000011164
ficedula_albicollis ENSFALG00000009446
manacus_vitellinus ENSMVIG00005019440
lepidothrix_coronata ENSLCOG00000013153
serinus_canaria ENSSCAG00000002217
anas_platyrhynchos_platyrhynchos ENSAPLG00000018518
numida_meleagris ENSNMEG00000003931
calidris_pugnax ENSCPUG00000015637
calidris_pygmaea ENSCPGG00000015825
anser_brachyrhynchus ENSABRG00000005435
dromaius_novaehollandiae ENSDNVG00000004465
nothoprocta_perdicaria ENSNPEG00000003229
apteryx_owenii ENSAOWG00000019187
apteryx_rowi ENSARWG00000009831
apteryx_haastii ENSAHAG00000017809
anas_platyrhynchos_platyrhynchos ENSAPLG00000017652
gallus_gallus ENSGALG00000030344
coturnix_japonica ENSCJPG00005011896
crocodylus_porosus ENSCPRG00005015768
gopherus_agassizii ENSGAGG00000003852
chelonoidis_abingdonii ENSCABG00000016309
chrysemys_picta_bellii ENSCPBG00000012918
pogona_vitticeps ENSPVIG00000017887
anolis_carolinensis ENSACAG00000010722
notechis_scutatus ENSNSUG00000016858
salvator_merianae ENSSMRG00000022958
sphenodon_punctatus ENSSPUG00000010254
notamacropus_eugenii ENSMEUG00000010328
phascolarctos_cinereus ENSPCIG00000018294
sarcophilus_harrisii ENSSHAG00000003750
castor_canadensis ENSCCNG00000022272
dipodomys_ordii ENSDORG00000025359
ochotona_princeps ENSOPRG00000001447
mus_spicilegus ENSMSIG00000032066
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032271
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019139
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031153
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021618
rattus_norvegicus ENSRNOG00000019741
meriones_unguiculatus ENSMUGG00000013755
cricetulus_griseus_crigri-picr ENSCGRG00015000755
cricetulus_griseus_crigri_1.0 ENSCGRG00000009935
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022885
mesocricetus_auratus ENSMAUG00000021573
microtus_ochrogaster ENSMOCG00000013794
microtus_ochrogaster ENSMOCG00000007015
peromyscus_maniculatus_bairdii ENSPEMG00000010118
nannospalax_galili ENSNGAG00000013546
jaculus_jaculus ENSJJAG00000023621
chinchilla_lanigera ENSCLAG00000008992
octodon_degus ENSODEG00000011920
cavia_porcellus ENSCPOG00000027332
cavia_aperea ENSCAPG00000005208
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010290
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013008
fukomys_damarensis ENSFDAG00000018449
propithecus_coquereli ENSPCOG00000023528
prolemur_simus ENSPSMG00000000412
microcebus_murinus ENSMICG00000017023
otolemur_garnettii ENSOGAG00000007433
pan_troglodytes ENSPTRG00000010710
pan_troglodytes ENSPTRG00000045918
pan_paniscus ENSPPAG00000010473
homo_sapiens ENSG00000105655
gorilla_gorilla ENSGGOG00000016939
pongo_abelii ENSPPYG00000009742
nomascus_leucogenys ENSNLEG00000006026
rhinopithecus_roxellana ENSRROG00000041153
rhinopithecus_bieti ENSRBIG00000044096
colobus_angolensis_palliatus ENSCANG00000039475
piliocolobus_tephrosceles ENSPTEG00000029886
papio_anubis ENSPANG00000004910
theropithecus_gelada ENSTGEG00000014362
cercocebus_atys ENSCATG00000029593
macaca_mulatta ENSMMUG00000021183
macaca_fascicularis ENSMFAG00000044263
macaca_nemestrina ENSMNEG00000044547
mandrillus_leucophaeus ENSMLEG00000033928
chlorocebus_sabaeus ENSCSAG00000005350
cebus_capucinus_imitator ENSCCAG00000034050
cebus_capucinus_imitator ENSCCAG00000029581
cebus_capucinus_imitator ENSCCAG00000020806
callithrix_jacchus ENSCJAG00000014230
saimiri_boliviensis_boliviensis ENSSBOG00000028796
saimiri_boliviensis_boliviensis ENSSBOG00000026922
aotus_nancymaae ENSANAG00000037789
aotus_nancymaae ENSANAG00000030445
cebus_capucinus_imitator ENSCCAG00000029703
ictidomys_tridecemlineatus ENSSTOG00000022613
spermophilus_dauricus ENSSDAG00000010350
urocitellus_parryii ENSUPAG00010018527
marmota_marmota_marmota ENSMMMG00000001488
tupaia_belangeri ENSTBEG00000010235
sorex_araneus ENSSARG00000006128
capra_hircus ENSCHIG00000023057
ovis_aries ENSOARG00000011840
bos_taurus ENSBTAG00000017482
bos_mutus ENSBMUG00000015640
bison_bison_bison ENSBBBG00000015329
tursiops_truncatus ENSTTRG00000004380
sus_scrofa ENSSSCG00000040524
equus_caballus ENSECAG00000019571
equus_asinus_asinus ENSEASG00005006248
ailuropoda_melanoleuca ENSAMEG00000011239
ursus_americanus ENSUAMG00000016150
neovison_vison ENSNVIG00000017993
mustela_putorius_furo ENSMPUG00000015543
canis_lupus_dingo ENSCAFG00020012181
canis_lupus_familiaris ENSCAFG00000014817
vulpes_vulpes ENSVVUG00000008037
panthera_pardus ENSPPRG00000011081
panthera_tigris_altaica ENSPTIG00000007457
felis_catus ENSFCAG00000009738
pteropus_vampyrus ENSPVAG00000009923
myotis_lucifugus ENSMLUG00000002119
procavia_capensis ENSPCAG00000013417
procavia_capensis ENSPCAG00000005769
loxodonta_africana ENSLAFG00000004178
echinops_telfairi ENSETEG00000006458
ornithorhynchus_anatinus ENSOANG00000031278
piliocolobus_tephrosceles ENSPTEG00000000997
piliocolobus_tephrosceles ENSPTEG00000011196
latimeria_chalumnae ENSLACG00000000593
latimeria_chalumnae ENSLACG00000017582
xenopus_tropicalis ENSXETG00000022938
labrus_bergylta ENSLBEG00000022329
gasterosteus_aculeatus ENSGACG00000009858
tetraodon_nigroviridis ENSTNIG00000017194
takifugu_rubripes ENSTRUG00000015897
mola_mola ENSMMOG00000008764
monopterus_albus ENSMALG00000010364
mastacembelus_armatus ENSMAMG00000003081
anabas_testudineus ENSATEG00000008445
scophthalmus_maximus ENSSMAG00000017008
cynoglossus_semilaevis ENSCSEG00000005218
seriola_dumerili ENSSDUG00000012948
seriola_lalandi_dorsalis ENSSLDG00000001158
poecilia_latipinna ENSPLAG00000007812
poecilia_formosa ENSPFOG00000014524
poecilia_mexicana ENSPMEG00000014394
poecilia_reticulata ENSPREG00000010538
xiphophorus_maculatus ENSXMAG00000010138
xiphophorus_couchianus ENSXCOG00000014166
gambusia_affinis ENSGAFG00000019159
fundulus_heteroclitus ENSFHEG00000010163
cyprinodon_variegatus ENSCVAG00000007304
kryptolebias_marmoratus ENSKMAG00000013477
oryzias_latipes_asm223467v1 ENSORLG00000014091
oryzias_latipes_asm223469v1 ENSORLG00015012894
oryzias_latipes_asm223471v1 ENSORLG00020014340
oryzias_melastigma ENSOMEG00000011762
astatotilapia_calliptera ENSACLG00000010025
haplochromis_burtoni ENSHBUG00000008448
