takifugu_rubripes ENSTRUG00000025057
tetraodon_nigroviridis ENSTNIG00000000280
mola_mola ENSMMOG00000004950
cynoglossus_semilaevis ENSCSEG00000016048
fundulus_heteroclitus ENSFHEG00000020779
cyprinodon_variegatus ENSCVAG00000016762
poecilia_formosa ENSPFOG00000012294
poecilia_latipinna ENSPLAG00000002252
poecilia_mexicana ENSPMEG00000019097
poecilia_reticulata ENSPREG00000005479
xiphophorus_couchianus ENSXCOG00000000333
xiphophorus_maculatus ENSXMAG00000020891
kryptolebias_marmoratus ENSKMAG00000011282
mastacembelus_armatus ENSMAMG00000015717
monopterus_albus ENSMALG00000012994
anabas_testudineus ENSATEG00000012874
gasterosteus_aculeatus ENSGACG00000013205
labrus_bergylta ENSLBEG00000024765
amphiprion_ocellaris ENSAOCG00000001203
amphiprion_percula ENSAPEG00000004425
acanthochromis_polyacanthus ENSAPOG00000023791
stegastes_partitus ENSSPAG00000016584
oryzias_latipes_asm223469v1 ENSORLG00015010664
oryzias_latipes_asm223467v1 ENSORLG00000027471
oryzias_latipes_asm223471v1 ENSORLG00020014105
oryzias_melastigma ENSOMEG00000003587
maylandia_zebra ENSMZEG00005004462
pundamilia_nyererei ENSPNYG00000003710
haplochromis_burtoni ENSHBUG00000006546
neolamprologus_brichardi ENSNBRG00000007152
oreochromis_niloticus ENSONIG00000011680
amphilophus_citrinellus ENSACIG00000005945
seriola_dumerili ENSSDUG00000020693
seriola_lalandi_dorsalis ENSSLDG00000013623
gadus_morhua ENSGMOG00000018698
chrysemys_picta_bellii ENSCPBG00000015091
chelonoidis_abingdonii ENSCABG00000000803
ursus_americanus ENSUAMG00000007473
ailuropoda_melanoleuca ENSAMEG00000014166
canis_lupus_dingo ENSCAFG00020025128
canis_lupus_familiaris ENSCAFG00000003675
vulpes_vulpes ENSVVUG00000022641
neovison_vison ENSNVIG00000013459
felis_catus ENSFCAG00000001525
panthera_pardus ENSPPRG00000006087
bison_bison_bison ENSBBBG00000010316
bos_taurus ENSBTAG00000001062
capra_hircus ENSCHIG00000022486
tursiops_truncatus ENSTTRG00000005425
sus_scrofa ENSSSCG00000003171
equus_caballus ENSECAG00000008078
equus_asinus_asinus ENSEASG00005004989
pteropus_vampyrus ENSPVAG00000010950
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021030
cricetulus_griseus_crigri-picr ENSCGRG00015018123
mesocricetus_auratus ENSMAUG00000017781
peromyscus_maniculatus_bairdii ENSPEMG00000026468
microtus_ochrogaster ENSMOCG00000003262
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030802
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038300
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029704
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012929
rattus_norvegicus ENSRNOG00000020681
meriones_unguiculatus ENSMUGG00000010992
meriones_unguiculatus ENSMUGG00000005461
nannospalax_galili ENSNGAG00000023230
jaculus_jaculus ENSJJAG00000008910
dipodomys_ordii ENSDORG00000013590
chinchilla_lanigera ENSCLAG00000005627
cavia_porcellus ENSCPOG00000039126
octodon_degus ENSODEG00000017092
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009333
urocitellus_parryii ENSUPAG00010013534
ictidomys_tridecemlineatus ENSSTOG00000023166
marmota_marmota_marmota ENSMMMG00000009431
castor_canadensis ENSCCNG00000029532
oryctolagus_cuniculus ENSOCUG00000027010
propithecus_coquereli ENSPCOG00000021425
prolemur_simus ENSPSMG00000022021
microcebus_murinus ENSMICG00000029136
otolemur_garnettii ENSOGAG00000025508
pan_troglodytes ENSPTRG00000045765
pan_paniscus ENSPPAG00000042298
homo_sapiens ENSG00000142538
gorilla_gorilla ENSGGOG00000026280
nomascus_leucogenys ENSNLEG00000005124
macaca_mulatta ENSMMUG00000014797
macaca_nemestrina ENSMNEG00000045538
macaca_fascicularis ENSMFAG00000042997
cercocebus_atys ENSCATG00000044577
theropithecus_gelada ENSTGEG00000026232
mandrillus_leucophaeus ENSMLEG00000028213
papio_anubis ENSPANG00000017970
chlorocebus_sabaeus ENSCSAG00000002588
rhinopithecus_roxellana ENSRROG00000037368
rhinopithecus_bieti ENSRBIG00000031263
colobus_angolensis_palliatus ENSCANG00000028489
piliocolobus_tephrosceles ENSPTEG00000039583
cebus_capucinus_imitator ENSCCAG00000026177
saimiri_boliviensis_boliviensis ENSSBOG00000006554
callithrix_jacchus ENSCJAG00000000093
aotus_nancymaae ENSANAG00000018736
procavia_capensis ENSPCAG00000003770
loxodonta_africana ENSLAFG00000026150
echinops_telfairi ENSETEG00000005033
astyanax_mexicanus ENSAMXG00000011755
pygocentrus_nattereri ENSPNAG00000004018
ictalurus_punctatus ENSIPUG00000015545
danio_rerio ENSDARG00000022951
esox_lucius ENSELUG00000023433
paramormyrops_kingsleyae ENSPKIG00000013306
scleropages_formosus ENSSFOG00015019869
lepisosteus_oculatus ENSLOCG00000014124
pogona_vitticeps ENSPVIG00000015451
anolis_carolinensis ENSACAG00000029530
xenopus_tropicalis ENSXETG00000027477
