takifugu_rubripes ENSTRUG00000004656
tetraodon_nigroviridis ENSTNIG00000005326
cynoglossus_semilaevis ENSCSEG00000020181
mola_mola ENSMMOG00000021079
labrus_bergylta ENSLBEG00000021639
gasterosteus_aculeatus ENSGACG00000017805
monopterus_albus ENSMALG00000006831
mastacembelus_armatus ENSMAMG00000005687
scophthalmus_maximus ENSSMAG00000017574
seriola_lalandi_dorsalis ENSSLDG00000014415
seriola_dumerili ENSSDUG00000019437
anabas_testudineus ENSATEG00000000158
gambusia_affinis ENSGAFG00000004526
xiphophorus_couchianus ENSXCOG00000005202
xiphophorus_maculatus ENSXMAG00000002239
poecilia_latipinna ENSPLAG00000021819
poecilia_formosa ENSPFOG00000002891
poecilia_mexicana ENSPMEG00000000207
poecilia_reticulata ENSPREG00000005322
fundulus_heteroclitus ENSFHEG00000013020
cyprinodon_variegatus ENSCVAG00000015104
kryptolebias_marmoratus ENSKMAG00000014752
oryzias_latipes_asm223471v1 ENSORLG00020009610
oryzias_latipes_asm223469v1 ENSORLG00015023267
oryzias_latipes_asm223467v1 ENSORLG00000011697
oryzias_melastigma ENSOMEG00000020948
amphiprion_ocellaris ENSAOCG00000000214
amphiprion_percula ENSAPEG00000003343
acanthochromis_polyacanthus ENSAPOG00000019519
stegastes_partitus ENSSPAG00000010566
maylandia_zebra ENSMZEG00005016546
haplochromis_burtoni ENSHBUG00000005500
pundamilia_nyererei ENSPNYG00000010532
astatotilapia_calliptera ENSACLG00000025105
oreochromis_niloticus ENSONIG00000004096
amphilophus_citrinellus ENSACIG00000023957
periophthalmus_magnuspinnatus ENSPMGG00000013948
gadus_morhua ENSGMOG00000013332
esox_lucius ENSELUG00000013574
pygocentrus_nattereri ENSPNAG00000016687
astyanax_mexicanus ENSAMXG00000021254
ictalurus_punctatus ENSIPUG00000024907
paramormyrops_kingsleyae ENSPKIG00000023292
scleropages_formosus ENSSFOG00015017869
scleropages_formosus ENSSFOG00015005669
lepisosteus_oculatus ENSLOCG00000002735
calidris_pygmaea ENSCPGG00000014711
calidris_pugnax ENSCPUG00000017600
zonotrichia_albicollis ENSZALG00000010610
serinus_canaria ENSSCAG00000005801
lonchura_striata_domestica ENSLSDG00000005448
taeniopygia_guttata ENSTGUG00000000661
ficedula_albicollis ENSFALG00000002043
parus_major ENSPMJG00000006124
cyanistes_caeruleus ENSCCEG00000002621
lepidothrix_coronata ENSLCOG00000004305
manacus_vitellinus ENSMVIG00005018774
melopsittacus_undulatus ENSMUNG00000004460
gallus_gallus ENSGALG00000015551
meleagris_gallopavo ENSMGAG00000001194
coturnix_japonica ENSCJPG00005001233
numida_meleagris ENSNMEG00000008315
anser_brachyrhynchus ENSABRG00000014267
anas_platyrhynchos_platyrhynchos ENSAPLG00000008012
apteryx_haastii ENSAHAG00000008790
apteryx_owenii ENSAOWG00000011186
apteryx_rowi ENSARWG00000008545
dromaius_novaehollandiae ENSDNVG00000016529
nothoprocta_perdicaria ENSNPEG00000011248
crocodylus_porosus ENSCPRG00005014922
gopherus_agassizii ENSGAGG00000014434
chelonoidis_abingdonii ENSCABG00000018046
chrysemys_picta_bellii ENSCPBG00000009489
pelodiscus_sinensis ENSPSIG00000012925
pogona_vitticeps ENSPVIG00000015954
anolis_carolinensis ENSACAG00000011011
notechis_scutatus ENSNSUG00000011046
salvator_merianae ENSSMRG00000020703
sphenodon_punctatus ENSSPUG00000008248
phascolarctos_cinereus ENSPCIG00000010107
sarcophilus_harrisii ENSSHAG00000010234
monodelphis_domestica ENSMODG00000014442
notamacropus_eugenii ENSMEUG00000008004
ovis_aries ENSOARG00000007440
capra_hircus ENSCHIG00000026387
bos_mutus ENSBMUG00000018548
bos_taurus ENSBTAG00000018445
bison_bison_bison ENSBBBG00000014421
tursiops_truncatus ENSTTRG00000000663
sus_scrofa ENSSSCG00000005400
vicugna_pacos ENSVPAG00000002247
equus_caballus ENSECAG00000012616
equus_asinus_asinus ENSEASG00005022909
ursus_americanus ENSUAMG00000020924
ursus_maritimus ENSUMAG00000013028
