calidris_pygmaea ENSCPGG00000014747
calidris_pugnax ENSCPUG00000012180
melopsittacus_undulatus ENSMUNG00000013978
anas_platyrhynchos_platyrhynchos ENSAPLG00000016275
anas_platyrhynchos_platyrhynchos ENSAPLG00000016519
anas_platyrhynchos_platyrhynchos ENSAPLG00000018609
anser_brachyrhynchus ENSABRG00000014200
gallus_gallus ENSGALG00000021040
coturnix_japonica ENSCJPG00005005580
numida_meleagris ENSNMEG00000011967
lepidothrix_coronata ENSLCOG00000012678
manacus_vitellinus ENSMVIG00005013474
lonchura_striata_domestica ENSLSDG00000010424
serinus_canaria ENSSCAG00000006095
junco_hyemalis ENSJHYG00000004189
parus_major ENSPMJG00000017614
ficedula_albicollis ENSFALG00000003267
cyanistes_caeruleus ENSCCEG00000023128
crocodylus_porosus ENSCPRG00005014932
chelonoidis_abingdonii ENSCABG00000020899
gopherus_agassizii ENSGAGG00000004197
chrysemys_picta_bellii ENSCPBG00000021125
pelodiscus_sinensis ENSPSIG00000013687
salvator_merianae ENSSMRG00000016965
apteryx_owenii ENSAOWG00000003919
apteryx_rowi ENSARWG00000003114
apteryx_haastii ENSAHAG00000013281
dromaius_novaehollandiae ENSDNVG00000013427
nothoprocta_perdicaria ENSNPEG00000014315
notechis_scutatus ENSNSUG00000013773
ursus_americanus ENSUAMG00000012731
ursus_maritimus ENSUMAG00000021159
ailuropoda_melanoleuca ENSAMEG00000007394
mustela_putorius_furo ENSMPUG00000015917
neovison_vison ENSNVIG00000016013
canis_lupus_familiaris ENSCAFG00000019606
canis_lupus_dingo ENSCAFG00020008946
vulpes_vulpes ENSVVUG00000012413
panthera_pardus ENSPPRG00000010708
panthera_tigris_altaica ENSPTIG00000007945
felis_catus ENSFCAG00000030617
equus_caballus ENSECAG00000006582
equus_asinus_asinus ENSEASG00005018399
ovis_aries ENSOARG00000013741
capra_hircus ENSCHIG00000013374
bos_mutus ENSBMUG00000023751
sus_scrofa ENSSSCG00000008003
homo_sapiens ENSG00000103253
gorilla_gorilla ENSGGOG00000013934
pongo_abelii ENSPPYG00000006929
nomascus_leucogenys ENSNLEG00000008276
macaca_nemestrina ENSMNEG00000045127
macaca_fascicularis ENSMFAG00000032740
macaca_mulatta ENSMMUG00000006453
cercocebus_atys ENSCATG00000031620
mandrillus_leucophaeus ENSMLEG00000040860
papio_anubis ENSPANG00000004810
chlorocebus_sabaeus ENSCSAG00000012211
rhinopithecus_bieti ENSRBIG00000017474
rhinopithecus_roxellana ENSRROG00000034220
colobus_angolensis_palliatus ENSCANG00000035374
saimiri_boliviensis_boliviensis ENSSBOG00000029593
cebus_capucinus_imitator ENSCCAG00000018173
callithrix_jacchus ENSCJAG00000012174
aotus_nancymaae ENSANAG00000028712
carlito_syrichta ENSTSYG00000027203
prolemur_simus ENSPSMG00000022171
microcebus_murinus ENSMICG00000010673
propithecus_coquereli ENSPCOG00000021619
castor_canadensis ENSCCNG00000015411
dipodomys_ordii ENSDORG00000004580
cricetulus_griseus_crigri_1.0 ENSCGRG00000018412
cricetulus_griseus_crigri-picr ENSCGRG00015017861
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000478
mesocricetus_auratus ENSMAUG00000008661
peromyscus_maniculatus_bairdii ENSPEMG00000006749
microtus_ochrogaster ENSMOCG00000011485
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022159
mus_spicilegus ENSMSIG00000012965
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000061046
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021248
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023566
rattus_norvegicus ENSRNOG00000019612
meriones_unguiculatus ENSMUGG00000015077
nannospalax_galili ENSNGAG00000015503
cavia_porcellus ENSCPOG00000031749
cavia_aperea ENSCAPG00000017208
chinchilla_lanigera ENSCLAG00000014079
octodon_degus ENSODEG00000015274
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010177
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002353
fukomys_damarensis ENSFDAG00000011614
urocitellus_parryii ENSUPAG00010013859
spermophilus_dauricus ENSSDAG00000018702
ictidomys_tridecemlineatus ENSSTOG00000004187
marmota_marmota_marmota ENSMMMG00000017926
tursiops_truncatus ENSTTRG00000004095
pteropus_vampyrus ENSPVAG00000013095
bos_taurus ENSBTAG00000002481
pan_troglodytes ENSPTRG00000007560
pan_paniscus ENSPPAG00000026962
piliocolobus_tephrosceles ENSPTEG00000003008
theropithecus_gelada ENSTGEG00000006555
choloepus_hoffmanni ENSCHOG00000013694
phascolarctos_cinereus ENSPCIG00000021189
notamacropus_eugenii ENSMEUG00000002798
monodelphis_domestica ENSMODG00000016793
sarcophilus_harrisii ENSSHAG00000011748
xenopus_tropicalis ENSXETG00000007200
scleropages_formosus ENSSFOG00015023471
paramormyrops_kingsleyae ENSPKIG00000025653
poecilia_formosa ENSPFOG00000009214
poecilia_latipinna ENSPLAG00000014469
poecilia_mexicana ENSPMEG00000019800
poecilia_reticulata ENSPREG00000005837
xiphophorus_maculatus ENSXMAG00000015029
xiphophorus_couchianus ENSXCOG00000010304
gambusia_affinis ENSGAFG00000020194
cyprinodon_variegatus ENSCVAG00000002773
fundulus_heteroclitus ENSFHEG00000022622
kryptolebias_marmoratus ENSKMAG00000019946
oryzias_latipes_asm223467v1 ENSORLG00000026668
oryzias_latipes_asm223471v1 ENSORLG00020017922
oryzias_latipes_asm223469v1 ENSORLG00015000203
oryzias_melastigma ENSOMEG00000012242
periophthalmus_magnuspinnatus ENSPMGG00000020542
labrus_bergylta ENSLBEG00000026426
takifugu_rubripes ENSTRUG00000024857
monopterus_albus ENSMALG00000007263
mastacembelus_armatus ENSMAMG00000023474
anabas_testudineus ENSATEG00000024521
seriola_dumerili ENSSDUG00000008417
seriola_lalandi_dorsalis ENSSLDG00000023602
mola_mola ENSMMOG00000007607
amphiprion_percula ENSAPEG00000010628
amphiprion_ocellaris ENSAOCG00000008273
acanthochromis_polyacanthus ENSAPOG00000012964
stegastes_partitus ENSSPAG00000010356
pundamilia_nyererei ENSPNYG00000017535
haplochromis_burtoni ENSHBUG00000012114
maylandia_zebra ENSMZEG00005002726
astatotilapia_calliptera ENSACLG00000027942
neolamprologus_brichardi ENSNBRG00000002812
oreochromis_niloticus ENSONIG00000017203
amphilophus_citrinellus ENSACIG00000021985
cynoglossus_semilaevis ENSCSEG00000015768
pygocentrus_nattereri ENSPNAG00000025703
astyanax_mexicanus ENSAMXG00000038108
ictalurus_punctatus ENSIPUG00000005298
lepisosteus_oculatus ENSLOCG00000005131
