phascolarctos_cinereus ENSPCIG00000022902
notamacropus_eugenii ENSMEUG00000015210
monodelphis_domestica ENSMODG00000002744
sarcophilus_harrisii ENSSHAG00000011695
microtus_ochrogaster ENSMOCG00000006917
microtus_ochrogaster ENSMOCG00000021295
peromyscus_maniculatus_bairdii ENSPEMG00000006286
cricetulus_griseus_crigri_1.0 ENSCGRG00000012257
cricetulus_griseus_crigri-picr ENSCGRG00015017464
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024080
mesocricetus_auratus ENSMAUG00000019642
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025141
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024222
mus_spicilegus ENSMSIG00000004563
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027201
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025667
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025142
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049230
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025668
rattus_norvegicus ENSRNOG00000005258
meriones_unguiculatus ENSMUGG00000012838
nannospalax_galili ENSNGAG00000010756
jaculus_jaculus ENSJJAG00000015428
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018166
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014102
fukomys_damarensis ENSFDAG00000007098
cavia_porcellus ENSCPOG00000010584
cavia_aperea ENSCAPG00000017762
octodon_degus ENSODEG00000007463
chinchilla_lanigera ENSCLAG00000008328
castor_canadensis ENSCCNG00000024309
dipodomys_ordii ENSDORG00000015835
spermophilus_dauricus ENSSDAG00000022617
urocitellus_parryii ENSUPAG00010009284
ictidomys_tridecemlineatus ENSSTOG00000007740
marmota_marmota_marmota ENSMMMG00000016819
oryctolagus_cuniculus ENSOCUG00000013043
ochotona_princeps ENSOPRG00000003919
saimiri_boliviensis_boliviensis ENSSBOG00000029634
cebus_capucinus_imitator ENSCCAG00000033878
callithrix_jacchus ENSCJAG00000001875
aotus_nancymaae ENSANAG00000036558
gorilla_gorilla ENSGGOG00000014968
homo_sapiens ENSG00000104177
pan_troglodytes ENSPTRG00000007042
pan_paniscus ENSPPAG00000041556
pongo_abelii ENSPPYG00000006452
nomascus_leucogenys ENSNLEG00000005951
macaca_mulatta ENSMMUG00000018834
macaca_nemestrina ENSMNEG00000028845
macaca_fascicularis ENSMFAG00000046361
papio_anubis ENSPANG00000017757
theropithecus_gelada ENSTGEG00000010854
mandrillus_leucophaeus ENSMLEG00000038724
cercocebus_atys ENSCATG00000039268
chlorocebus_sabaeus ENSCSAG00000010366
rhinopithecus_roxellana ENSRROG00000042861
rhinopithecus_bieti ENSRBIG00000037503
piliocolobus_tephrosceles ENSPTEG00000003551
colobus_angolensis_palliatus ENSCANG00000022275
carlito_syrichta ENSTSYG00000010575
propithecus_coquereli ENSPCOG00000024570
prolemur_simus ENSPSMG00000021272
microcebus_murinus ENSMICG00000014513
otolemur_garnettii ENSOGAG00000010907
tupaia_belangeri ENSTBEG00000002187
ovis_aries ENSOARG00000021027
capra_hircus ENSCHIG00000022164
bos_mutus ENSBMUG00000022127
bos_taurus ENSBTAG00000008771
bison_bison_bison ENSBBBG00000023298
tursiops_truncatus ENSTTRG00000008076
vicugna_pacos ENSVPAG00000004721
sus_scrofa ENSSSCG00000004661
sorex_araneus ENSSARG00000003264
erinaceus_europaeus ENSEEUG00000006405
equus_caballus ENSECAG00000005741
equus_caballus ENSECAG00000034546
equus_asinus_asinus ENSEASG00005017818
pteropus_vampyrus ENSPVAG00000004102
myotis_lucifugus ENSMLUG00000006781
neovison_vison ENSNVIG00000019330
mustela_putorius_furo ENSMPUG00000011254
canis_lupus_familiaris ENSCAFG00000014008
vulpes_vulpes ENSVVUG00000014591
panthera_pardus ENSPPRG00000011446
panthera_tigris_altaica ENSPTIG00000018122
felis_catus ENSFCAG00000027198
ursus_maritimus ENSUMAG00000009804
ursus_americanus ENSUAMG00000020099
canis_lupus_dingo ENSCAFG00020021999
canis_lupus_dingo ENSCAFG00020022004
marmota_marmota_marmota ENSMMMG00000016344
ailuropoda_melanoleuca ENSAMEG00000001964
dasypus_novemcinctus ENSDNOG00000038711
echinops_telfairi ENSETEG00000005360
procavia_capensis ENSPCAG00000016660
loxodonta_africana ENSLAFG00000012990
choloepus_hoffmanni ENSCHOG00000011348
ornithorhynchus_anatinus ENSOANG00000007375
apteryx_rowi ENSARWG00000012693
apteryx_haastii ENSAHAG00000001804
apteryx_owenii ENSAOWG00000004586
dromaius_novaehollandiae ENSDNVG00000006174
nothoprocta_perdicaria ENSNPEG00000015189
lepidothrix_coronata ENSLCOG00000015754
manacus_vitellinus ENSMVIG00005016057
junco_hyemalis ENSJHYG00000009320
zonotrichia_albicollis ENSZALG00000009295
serinus_canaria ENSSCAG00000005037
lonchura_striata_domestica ENSLSDG00000017065
taeniopygia_guttata ENSTGUG00000007130
ficedula_albicollis ENSFALG00000011565
parus_major ENSPMJG00000018510
cyanistes_caeruleus ENSCCEG00000012800
melopsittacus_undulatus ENSMUNG00000015629
calidris_pugnax ENSCPUG00000018371
calidris_pygmaea ENSCPGG00000005392
meleagris_gallopavo ENSMGAG00000006915
gallus_gallus ENSGALG00000032546
coturnix_japonica ENSCJPG00005019659
numida_meleagris ENSNMEG00000022846
anas_platyrhynchos_platyrhynchos ENSAPLG00000008935
anser_brachyrhynchus ENSABRG00000006377
crocodylus_porosus ENSCPRG00005014026
gopherus_agassizii ENSGAGG00000015265
chelonoidis_abingdonii ENSCABG00000019712
chrysemys_picta_bellii ENSCPBG00000024789
pelodiscus_sinensis ENSPSIG00000016637
pogona_vitticeps ENSPVIG00000024881
notechis_scutatus ENSNSUG00000019588
anolis_carolinensis ENSACAG00000004806
salvator_merianae ENSSMRG00000022347
sphenodon_punctatus ENSSPUG00000011966
xenopus_tropicalis ENSXETG00000018412
latimeria_chalumnae ENSLACG00000006382
paramormyrops_kingsleyae ENSPKIG00000020670
paramormyrops_kingsleyae ENSPKIG00000020643
scleropages_formosus ENSSFOG00015012981
