latimeria_chalumnae ENSLACG00000016659
xenopus_tropicalis ENSXETG00000006739
propithecus_coquereli ENSPCOG00000020797
prolemur_simus ENSPSMG00000012540
microcebus_murinus ENSMICG00000027542
otolemur_garnettii ENSOGAG00000002423
pan_paniscus ENSPPAG00000038847
pan_troglodytes ENSPTRG00000017591
gorilla_gorilla ENSGGOG00000005101
homo_sapiens ENSG00000184840
pongo_abelii ENSPPYG00000025930
nomascus_leucogenys ENSNLEG00000034091
theropithecus_gelada ENSTGEG00000016389
papio_anubis ENSPANG00000002752
mandrillus_leucophaeus ENSMLEG00000037645
macaca_mulatta ENSMMUG00000045904
macaca_fascicularis ENSMFAG00000045397
macaca_nemestrina ENSMNEG00000044408
cercocebus_atys ENSCATG00000035631
chlorocebus_sabaeus ENSCSAG00000008720
rhinopithecus_roxellana ENSRROG00000045567
rhinopithecus_bieti ENSRBIG00000039132
piliocolobus_tephrosceles ENSPTEG00000005922
cebus_capucinus_imitator ENSCCAG00000033883
saimiri_boliviensis_boliviensis ENSSBOG00000021935
callithrix_jacchus ENSCJAG00000044100
aotus_nancymaae ENSANAG00000025356
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018583
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018028
fukomys_damarensis ENSFDAG00000005985
chinchilla_lanigera ENSCLAG00000015978
octodon_degus ENSODEG00000008016
cavia_porcellus ENSCPOG00000004763
urocitellus_parryii ENSUPAG00010014136
spermophilus_dauricus ENSSDAG00000001938
ictidomys_tridecemlineatus ENSSTOG00000030252
marmota_marmota_marmota ENSMMMG00000005653
marmota_marmota_marmota ENSMMMG00000014241
mus_spicilegus ENSMSIG00000018897
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019450
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058569
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018570
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019635
rattus_norvegicus ENSRNOG00000021882
meriones_unguiculatus ENSMUGG00000015386
cricetulus_griseus_crigri-picr ENSCGRG00015017038
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015617
cricetulus_griseus_crigri_1.0 ENSCGRG00000007172
mesocricetus_auratus ENSMAUG00000000498
microtus_ochrogaster ENSMOCG00000005540
peromyscus_maniculatus_bairdii ENSPEMG00000018272
nannospalax_galili ENSNGAG00000020499
jaculus_jaculus ENSJJAG00000015615
castor_canadensis ENSCCNG00000024660
tupaia_belangeri ENSTBEG00000011220
oryctolagus_cuniculus ENSOCUG00000025345
carlito_syrichta ENSTSYG00000008151
dipodomys_ordii ENSDORG00000004752
vicugna_pacos ENSVPAG00000009181
procavia_capensis ENSPCAG00000009105
echinops_telfairi ENSETEG00000016486
dasypus_novemcinctus ENSDNOG00000032741
capra_hircus ENSCHIG00000008877
capra_hircus ENSCHIG00000012364
ovis_aries ENSOARG00000005912
ovis_aries ENSOARG00000004420
capra_hircus ENSCHIG00000004703
bos_taurus ENSBTAG00000001394
bos_mutus ENSBMUG00000008092
bison_bison_bison ENSBBBG00000007066
tursiops_truncatus ENSTTRG00000015745
sus_scrofa ENSSSCG00000014036
pteropus_vampyrus ENSPVAG00000001545
myotis_lucifugus ENSMLUG00000011257
ursus_americanus ENSUAMG00000003679
ailuropoda_melanoleuca ENSAMEG00000006590
ursus_maritimus ENSUMAG00000023911
ursus_americanus ENSUAMG00000003677
ailuropoda_melanoleuca ENSAMEG00000006548
neovison_vison ENSNVIG00000023133
mustela_putorius_furo ENSMPUG00000000753
canis_lupus_familiaris ENSCAFG00000000228
canis_lupus_dingo ENSCAFG00020003663
vulpes_vulpes ENSVVUG00000000349
panthera_tigris_altaica ENSPTIG00000021768
panthera_pardus ENSPPRG00000000568
felis_catus ENSFCAG00000042521
equus_caballus ENSECAG00000015165
equus_asinus_asinus ENSEASG00005012553
erinaceus_europaeus ENSEEUG00000012905
loxodonta_africana ENSLAFG00000011281
phascolarctos_cinereus ENSPCIG00000002610
notamacropus_eugenii ENSMEUG00000007499
sarcophilus_harrisii ENSSHAG00000015095
monodelphis_domestica ENSMODG00000004337
ornithorhynchus_anatinus ENSOANG00000010710
pogona_vitticeps ENSPVIG00000024966
anolis_carolinensis ENSACAG00000006558
notechis_scutatus ENSNSUG00000007558
salvator_merianae ENSSMRG00000007235
salvator_merianae ENSSMRG00000009500
sphenodon_punctatus ENSSPUG00000005232
chrysemys_picta_bellii ENSCPBG00000022113
chelonoidis_abingdonii ENSCABG00000003965
pelodiscus_sinensis ENSPSIG00000018259
tetraodon_nigroviridis ENSTNIG00000012967
mola_mola ENSMMOG00000004268
oryzias_latipes_asm223467v1 ENSORLG00000011600
oryzias_latipes_asm223471v1 ENSORLG00020016176
oryzias_latipes_asm223469v1 ENSORLG00015010883
oryzias_melastigma ENSOMEG00000022161
amphiprion_ocellaris ENSAOCG00000019024
amphiprion_percula ENSAPEG00000004335
acanthochromis_polyacanthus ENSAPOG00000016528
stegastes_partitus ENSSPAG00000002215
kryptolebias_marmoratus ENSKMAG00000012837
pundamilia_nyererei ENSPNYG00000016215
maylandia_zebra ENSMZEG00005015327
maylandia_zebra ENSMZEG00005004161
astatotilapia_calliptera ENSACLG00000016806
haplochromis_burtoni ENSHBUG00000004407
oreochromis_niloticus ENSONIG00000004305
amphilophus_citrinellus ENSACIG00000001568
poecilia_mexicana ENSPMEG00000017631
poecilia_formosa ENSPFOG00000007314
poecilia_latipinna ENSPLAG00000001364
poecilia_reticulata ENSPREG00000014673
xiphophorus_couchianus ENSXCOG00000001325
gambusia_affinis ENSGAFG00000016470
cyprinodon_variegatus ENSCVAG00000007041
fundulus_heteroclitus ENSFHEG00000011132
neolamprologus_brichardi ENSNBRG00000013768
xiphophorus_maculatus ENSXMAG00000022978
takifugu_rubripes ENSTRUG00000008653
acanthochromis_polyacanthus ENSAPOG00000010529
acanthochromis_polyacanthus ENSAPOG00000009528
mastacembelus_armatus ENSMAMG00000013395
monopterus_albus ENSMALG00000002470
seriola_lalandi_dorsalis ENSSLDG00000019053
seriola_dumerili ENSSDUG00000008984
scophthalmus_maximus ENSSMAG00000007171
cynoglossus_semilaevis ENSCSEG00000012631
anabas_testudineus ENSATEG00000018306
gasterosteus_aculeatus ENSGACG00000016363
labrus_bergylta ENSLBEG00000019077
seriola_dumerili ENSSDUG00000009010
seriola_lalandi_dorsalis ENSSLDG00000019076
mola_mola ENSMMOG00000004273
poecilia_latipinna ENSPLAG00000001353
poecilia_reticulata ENSPREG00000014696
poecilia_formosa ENSPFOG00000007395
gambusia_affinis ENSGAFG00000016474
xiphophorus_maculatus ENSXMAG00000016501
xiphophorus_couchianus ENSXCOG00000001336
fundulus_heteroclitus ENSFHEG00000011163
kryptolebias_marmoratus ENSKMAG00000012801
hippocampus_comes ENSHCOG00000003452
periophthalmus_magnuspinnatus ENSPMGG00000017860
gadus_morhua ENSGMOG00000014778
esox_lucius ENSELUG00000022505
gadus_morhua ENSGMOG00000011405
pygocentrus_nattereri ENSPNAG00000024939
astyanax_mexicanus ENSAMXG00000010940
ictalurus_punctatus ENSIPUG00000000938
danio_rerio ENSDARG00000004261
paramormyrops_kingsleyae ENSPKIG00000019481
scleropages_formosus ENSSFOG00015003289
lepisosteus_oculatus ENSLOCG00000012165
caenorhabditis_elegans_strain_n2 WBGene00013360
