takifugu_rubripes ENSTRUG00000015986
tetraodon_nigroviridis ENSTNIG00000002523
gasterosteus_aculeatus ENSGACG00000012001
hippocampus_comes ENSHCOG00000012415
cynoglossus_semilaevis ENSCSEG00000005827
poecilia_formosa ENSPFOG00000017115
poecilia_mexicana ENSPMEG00000001568
poecilia_latipinna ENSPLAG00000021289
poecilia_reticulata ENSPREG00000014035
gambusia_affinis ENSGAFG00000013782
xiphophorus_couchianus ENSXCOG00000000412
fundulus_heteroclitus ENSFHEG00000011852
scophthalmus_maximus ENSSMAG00000007218
mastacembelus_armatus ENSMAMG00000019620
monopterus_albus ENSMALG00000003982
anabas_testudineus ENSATEG00000024318
seriola_dumerili ENSSDUG00000008441
seriola_lalandi_dorsalis ENSSLDG00000007273
amphiprion_percula ENSAPEG00000014389
amphiprion_ocellaris ENSAOCG00000002801
acanthochromis_polyacanthus ENSAPOG00000023863
stegastes_partitus ENSSPAG00000002139
haplochromis_burtoni ENSHBUG00000004208
pundamilia_nyererei ENSPNYG00000001009
maylandia_zebra ENSMZEG00005012857
astatotilapia_calliptera ENSACLG00000006009
neolamprologus_brichardi ENSNBRG00000009091
oreochromis_niloticus ENSONIG00000018686
amphilophus_citrinellus ENSACIG00000014844
oryzias_latipes_asm223467v1 ENSORLG00000028145
oryzias_latipes_asm223469v1 ENSORLG00015009722
oryzias_melastigma ENSOMEG00000022974
kryptolebias_marmoratus ENSKMAG00000015144
labrus_bergylta ENSLBEG00000005426
periophthalmus_magnuspinnatus ENSPMGG00000007829
gadus_morhua ENSGMOG00000016276
esox_lucius ENSELUG00000023658
pygocentrus_nattereri ENSPNAG00000004391
astyanax_mexicanus ENSAMXG00000034896
ictalurus_punctatus ENSIPUG00000004470
danio_rerio ENSDARG00000024471
scleropages_formosus ENSSFOG00015014368
paramormyrops_kingsleyae ENSPKIG00000001767
phascolarctos_cinereus ENSPCIG00000030035
notamacropus_eugenii ENSMEUG00000002451
sarcophilus_harrisii ENSSHAG00000011655
monodelphis_domestica ENSMODG00000003069
dasypus_novemcinctus ENSDNOG00000003462
