takifugu_rubripes ENSTRUG00000020529
tetraodon_nigroviridis ENSTNIG00000007782
mastacembelus_armatus ENSMAMG00000010115
xiphophorus_maculatus ENSXMAG00000021916
xiphophorus_couchianus ENSXCOG00000012739
gambusia_affinis ENSGAFG00000011367
poecilia_mexicana ENSPMEG00000008901
poecilia_latipinna ENSPLAG00000015512
poecilia_reticulata ENSPREG00000022297
kryptolebias_marmoratus ENSKMAG00000009716
amphiprion_ocellaris ENSAOCG00000006003
scophthalmus_maximus ENSSMAG00000015609
pundamilia_nyererei ENSPNYG00000017601
cyprinodon_variegatus ENSCVAG00000006229
seriola_lalandi_dorsalis ENSSLDG00000011988
seriola_lalandi_dorsalis ENSSLDG00000006694
anabas_testudineus ENSATEG00000011413
stegastes_partitus ENSSPAG00000004055
labrus_bergylta ENSLBEG00000019654
mola_mola ENSMMOG00000012119
maylandia_zebra ENSMZEG00005015819
neolamprologus_brichardi ENSNBRG00000007546
monopterus_albus ENSMALG00000006602
seriola_dumerili ENSSDUG00000021045
astyanax_mexicanus ENSAMXG00000038900
pygocentrus_nattereri ENSPNAG00000008399
esox_lucius ENSELUG00000015501
paramormyrops_kingsleyae ENSPKIG00000005201
haplochromis_burtoni ENSHBUG00000017723
gadus_morhua ENSGMOG00000011870
lepisosteus_oculatus ENSLOCG00000002254
pogona_vitticeps ENSPVIG00000015148
anolis_carolinensis ENSACAG00000000215
notechis_scutatus ENSNSUG00000004337
salvator_merianae ENSSMRG00000008993
sphenodon_punctatus ENSSPUG00000001343
chelonoidis_abingdonii ENSCABG00000013485
gopherus_agassizii ENSGAGG00000000075
chrysemys_picta_bellii ENSCPBG00000011376
crocodylus_porosus ENSCPRG00005000897
ficedula_albicollis ENSFALG00000005228
ailuropoda_melanoleuca ENSAMEG00000000754
echinops_telfairi ENSETEG00000007789
phascolarctos_cinereus ENSPCIG00000018969
notamacropus_eugenii ENSMEUG00000008341
sarcophilus_harrisii ENSSHAG00000014861
monodelphis_domestica ENSMODG00000003723
tursiops_truncatus ENSTTRG00000013210
sus_scrofa ENSSSCG00000015197
bos_mutus ENSBMUG00000017972
bos_taurus ENSBTAG00000033464
bison_bison_bison ENSBBBG00000011433
capra_hircus ENSCHIG00000024285
ovis_aries ENSOARG00000010576
vicugna_pacos ENSVPAG00000004860
equus_asinus_asinus ENSEASG00005002288
equus_caballus ENSECAG00000020689
canis_lupus_dingo ENSCAFG00020011044
canis_lupus_familiaris ENSCAFG00000032261
vulpes_vulpes ENSVVUG00000020537
neovison_vison ENSNVIG00000020714
mustela_putorius_furo ENSMPUG00000006071
ursus_maritimus ENSUMAG00000001382
ursus_americanus ENSUAMG00000025046
panthera_pardus ENSPPRG00000021743
panthera_tigris_altaica ENSPTIG00000017172
felis_catus ENSFCAG00000032176
pteropus_vampyrus ENSPVAG00000010692
myotis_lucifugus ENSMLUG00000001900
sorex_araneus ENSSARG00000014521
colobus_angolensis_palliatus ENSCANG00000042450
piliocolobus_tephrosceles ENSPTEG00000006762
rhinopithecus_bieti ENSRBIG00000025734
rhinopithecus_roxellana ENSRROG00000031693
macaca_fascicularis ENSMFAG00000031344
macaca_mulatta ENSMMUG00000008480
macaca_nemestrina ENSMNEG00000031653
papio_anubis ENSPANG00000018863
chlorocebus_sabaeus ENSCSAG00000002379
theropithecus_gelada ENSTGEG00000027529
cercocebus_atys ENSCATG00000042755
mandrillus_leucophaeus ENSMLEG00000028711
pan_paniscus ENSPPAG00000036255
pan_troglodytes ENSPTRG00000004426
homo_sapiens ENSG00000064199
gorilla_gorilla ENSGGOG00000003757
pongo_abelii ENSPPYG00000004017
nomascus_leucogenys ENSNLEG00000007436
cebus_capucinus_imitator ENSCCAG00000012940
callithrix_jacchus ENSCJAG00000040807
saimiri_boliviensis_boliviensis ENSSBOG00000018929
aotus_nancymaae ENSANAG00000029244
carlito_syrichta ENSTSYG00000008379
microcebus_murinus ENSMICG00000046417
propithecus_coquereli ENSPCOG00000024364
prolemur_simus ENSPSMG00000001864
otolemur_garnettii ENSOGAG00000015702
tupaia_belangeri ENSTBEG00000014511
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000001948
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033113
mus_spicilegus ENSMSIG00000015289
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031987
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014851
rattus_norvegicus ENSRNOG00000010934
meriones_unguiculatus ENSMUGG00000006638
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023902
cricetulus_griseus_crigri_1.0 ENSCGRG00000003407
cricetulus_griseus_crigri-picr ENSCGRG00015009555
mesocricetus_auratus ENSMAUG00000005009
microtus_ochrogaster ENSMOCG00000014358
peromyscus_maniculatus_bairdii ENSPEMG00000009307
nannospalax_galili ENSNGAG00000012396
jaculus_jaculus ENSJJAG00000022651
urocitellus_parryii ENSUPAG00010023792
marmota_marmota_marmota ENSMMMG00000000199
ictidomys_tridecemlineatus ENSSTOG00000011065
spermophilus_dauricus ENSSDAG00000003203
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003107
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003025
fukomys_damarensis ENSFDAG00000013229
cavia_aperea ENSCAPG00000006835
cavia_porcellus ENSCPOG00000007896
chinchilla_lanigera ENSCLAG00000016272
octodon_degus ENSODEG00000004880
castor_canadensis ENSCCNG00000016030
dipodomys_ordii ENSDORG00000023533
oryctolagus_cuniculus ENSOCUG00000003044
choloepus_hoffmanni ENSCHOG00000012824
dasypus_novemcinctus ENSDNOG00000036908
loxodonta_africana ENSLAFG00000016264
ornithorhynchus_anatinus ENSOANG00000003468
