loxodonta_africana ENSLAFG00000012598
procavia_capensis ENSPCAG00000001411
dasypus_novemcinctus ENSDNOG00000043934
ovis_aries ENSOARG00000013605
capra_hircus ENSCHIG00000024627
bos_taurus ENSBTAG00000017345
bos_mutus ENSBMUG00000007273
bison_bison_bison ENSBBBG00000014684
sus_scrofa ENSSSCG00000017599
equus_asinus_asinus ENSEASG00005016874
equus_caballus ENSECAG00000002842
ursus_americanus ENSUAMG00000004020
ursus_maritimus ENSUMAG00000012459
ailuropoda_melanoleuca ENSAMEG00000004637
neovison_vison ENSNVIG00000011908
mustela_putorius_furo ENSMPUG00000015408
canis_lupus_familiaris ENSCAFG00000017331
canis_lupus_dingo ENSCAFG00020025537
vulpes_vulpes ENSVVUG00000011478
panthera_tigris_altaica ENSPTIG00000020627
panthera_pardus ENSPPRG00000008742
felis_catus ENSFCAG00000030590
pteropus_vampyrus ENSPVAG00000006721
myotis_lucifugus ENSMLUG00000025002
erinaceus_europaeus ENSEEUG00000001359
propithecus_coquereli ENSPCOG00000023870
prolemur_simus ENSPSMG00000008719
otolemur_garnettii ENSOGAG00000013739
pan_paniscus ENSPPAG00000004801
pan_troglodytes ENSPTRG00000009420
homo_sapiens ENSG00000141200
gorilla_gorilla ENSGGOG00000006928
pongo_abelii ENSPPYG00000008261
theropithecus_gelada ENSTGEG00000024308
macaca_mulatta ENSMMUG00000014427
chlorocebus_sabaeus ENSCSAG00000000545
piliocolobus_tephrosceles ENSPTEG00000027458
tupaia_belangeri ENSTBEG00000008159
urocitellus_parryii ENSUPAG00010013447
ictidomys_tridecemlineatus ENSSTOG00000011516
spermophilus_dauricus ENSSDAG00000001727
marmota_marmota_marmota ENSMMMG00000021059
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046755
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017812
mus_spicilegus ENSMSIG00000009950
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016966
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018097
rattus_norvegicus ENSRNOG00000002535
meriones_unguiculatus ENSMUGG00000025649
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011166
cricetulus_griseus_crigri_1.0 ENSCGRG00000019348
cricetulus_griseus_crigri-picr ENSCGRG00015004787
mesocricetus_auratus ENSMAUG00000008566
microtus_ochrogaster ENSMOCG00000002849
peromyscus_maniculatus_bairdii ENSPEMG00000027696
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020456
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020791
fukomys_damarensis ENSFDAG00000020129
cavia_porcellus ENSCPOG00000026487
cavia_aperea ENSCAPG00000012219
castor_canadensis ENSCCNG00000007838
oryctolagus_cuniculus ENSOCUG00000010703
sarcophilus_harrisii ENSSHAG00000007329
phascolarctos_cinereus ENSPCIG00000006516
monodelphis_domestica ENSMODG00000014874
anabas_testudineus ENSATEG00000007837
