gopherus_agassizii ENSGAGG00000009642
chelonoidis_abingdonii ENSCABG00000013117
chrysemys_picta_bellii ENSCPBG00000000887
pelodiscus_sinensis ENSPSIG00000000516
crocodylus_porosus ENSCPRG00005010707
lepidothrix_coronata ENSLCOG00000014659
manacus_vitellinus ENSMVIG00005001102
lonchura_striata_domestica ENSLSDG00000018143
taeniopygia_guttata ENSTGUG00000010499
serinus_canaria ENSSCAG00000013681
junco_hyemalis ENSJHYG00000008476
zonotrichia_albicollis ENSZALG00000006002
parus_major ENSPMJG00000001924
cyanistes_caeruleus ENSCCEG00000011573
ficedula_albicollis ENSFALG00000015298
calidris_pygmaea ENSCPGG00000014181
calidris_pugnax ENSCPUG00000013955
melopsittacus_undulatus ENSMUNG00000008131
anser_brachyrhynchus ENSABRG00000009423
anas_platyrhynchos_platyrhynchos ENSAPLG00000000814
gallus_gallus ENSGALG00000032526
meleagris_gallopavo ENSMGAG00000016047
coturnix_japonica ENSCJPG00005014223
numida_meleagris ENSNMEG00000019339
apteryx_owenii ENSAOWG00000016605
apteryx_haastii ENSAHAG00000004929
apteryx_rowi ENSARWG00000004488
dromaius_novaehollandiae ENSDNVG00000017206
nothoprocta_perdicaria ENSNPEG00000002935
pogona_vitticeps ENSPVIG00000016117
anolis_carolinensis ENSACAG00000007633
notechis_scutatus ENSNSUG00000018072
salvator_merianae ENSSMRG00000023593
phascolarctos_cinereus ENSPCIG00000013050
notamacropus_eugenii ENSMEUG00000000734
monodelphis_domestica ENSMODG00000024772
sarcophilus_harrisii ENSSHAG00000016638
capra_hircus ENSCHIG00000007874
ovis_aries ENSOARG00000020655
bison_bison_bison ENSBBBG00000007365
bos_taurus ENSBTAG00000010397
sus_scrofa ENSSSCG00000024393
vicugna_pacos ENSVPAG00000011557
equus_asinus_asinus ENSEASG00005015305
equus_caballus ENSECAG00000001863
ursus_maritimus ENSUMAG00000006915
ursus_americanus ENSUAMG00000016668
ailuropoda_melanoleuca ENSAMEG00000019887
mustela_putorius_furo ENSMPUG00000019270
neovison_vison ENSNVIG00000016238
canis_lupus_familiaris ENSCAFG00000011824
canis_lupus_dingo ENSCAFG00020001231
vulpes_vulpes ENSVVUG00000006884
panthera_pardus ENSPPRG00000021466
panthera_tigris_altaica ENSPTIG00000009347
felis_catus ENSFCAG00000022706
myotis_lucifugus ENSMLUG00000017017
prolemur_simus ENSPSMG00000022061
microcebus_murinus ENSMICG00000049049
otolemur_garnettii ENSOGAG00000027145
pan_troglodytes ENSPTRG00000015666
pan_paniscus ENSPPAG00000000714
homo_sapiens ENSG00000176597
gorilla_gorilla ENSGGOG00000038086
pongo_abelii ENSPPYG00000014334
nomascus_leucogenys ENSNLEG00000018942
colobus_angolensis_palliatus ENSCANG00000013105
piliocolobus_tephrosceles ENSPTEG00000028093
rhinopithecus_roxellana ENSRROG00000008670
rhinopithecus_bieti ENSRBIG00000021300
macaca_mulatta ENSMMUG00000031605
macaca_fascicularis ENSMFAG00000011168
macaca_nemestrina ENSMNEG00000027097
papio_anubis ENSPANG00000005729
theropithecus_gelada ENSTGEG00000024610
cercocebus_atys ENSCATG00000023620
mandrillus_leucophaeus ENSMLEG00000024525
chlorocebus_sabaeus ENSCSAG00000018882
chinchilla_lanigera ENSCLAG00000017892
