notamacropus_eugenii ENSMEUG00000004562
phascolarctos_cinereus ENSPCIG00000003239
monodelphis_domestica ENSMODG00000008112
sarcophilus_harrisii ENSSHAG00000005428
dasypus_novemcinctus ENSDNOG00000014889
choloepus_hoffmanni ENSCHOG00000010019
loxodonta_africana ENSLAFG00000007602
procavia_capensis ENSPCAG00000005706
echinops_telfairi ENSETEG00000016197
dasypus_novemcinctus ENSDNOG00000033846
myotis_lucifugus ENSMLUG00000013063
pteropus_vampyrus ENSPVAG00000007990
vicugna_pacos ENSVPAG00000007994
sus_scrofa ENSSSCG00000021761
capra_hircus ENSCHIG00000016510
ovis_aries ENSOARG00000009334
bos_mutus ENSBMUG00000017691
bos_taurus ENSBTAG00000000320
bison_bison_bison ENSBBBG00000002245
tursiops_truncatus ENSTTRG00000010592
equus_asinus_asinus ENSEASG00005004175
equus_caballus ENSECAG00000004463
erinaceus_europaeus ENSEEUG00000011672
sorex_araneus ENSSARG00000012031
ursus_maritimus ENSUMAG00000006078
ursus_americanus ENSUAMG00000005965
ailuropoda_melanoleuca ENSAMEG00000000295
mustela_putorius_furo ENSMPUG00000004159
neovison_vison ENSNVIG00000000324
canis_lupus_dingo ENSCAFG00020015943
vulpes_vulpes ENSVVUG00000021022
vulpes_vulpes ENSVVUG00000002188
canis_lupus_dingo ENSCAFG00020014912
canis_lupus_familiaris ENSCAFG00000001905
panthera_pardus ENSPPRG00000008381
panthera_tigris_altaica ENSPTIG00000017170
felis_catus ENSFCAG00000031479
pan_troglodytes ENSPTRG00000020873
pan_paniscus ENSPPAG00000030115
homo_sapiens ENSG00000165006
gorilla_gorilla ENSGGOG00000000674
nomascus_leucogenys ENSNLEG00000004955
cercocebus_atys ENSCATG00000029407
mandrillus_leucophaeus ENSMLEG00000028742
theropithecus_gelada ENSTGEG00000010399
papio_anubis ENSPANG00000025315
macaca_fascicularis ENSMFAG00000032310
macaca_nemestrina ENSMNEG00000041093
rhinopithecus_bieti ENSRBIG00000036070
macaca_mulatta ENSMMUG00000031826
piliocolobus_tephrosceles ENSPTEG00000016230
colobus_angolensis_palliatus ENSCANG00000027904
rhinopithecus_roxellana ENSRROG00000041166
chlorocebus_sabaeus ENSCSAG00000010017
pongo_abelii ENSPPYG00000019126
rhinopithecus_bieti ENSRBIG00000034560
cebus_capucinus_imitator ENSCCAG00000027690
saimiri_boliviensis_boliviensis ENSSBOG00000025581
callithrix_jacchus ENSCJAG00000008473
aotus_nancymaae ENSANAG00000032729
carlito_syrichta ENSTSYG00000013035
propithecus_coquereli ENSPCOG00000006847
microcebus_murinus ENSMICG00000002327
prolemur_simus ENSPSMG00000017128
otolemur_garnettii ENSOGAG00000015802
urocitellus_parryii ENSUPAG00010007254
spermophilus_dauricus ENSSDAG00000024529
ictidomys_tridecemlineatus ENSSTOG00000028294
marmota_marmota_marmota ENSMMMG00000008508
cavia_porcellus ENSCPOG00000023186
cavia_aperea ENSCAPG00000006681
chinchilla_lanigera ENSCLAG00000002706
octodon_degus ENSODEG00000015839
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018742
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014951
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005950
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014493
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003052
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005193
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001623
fukomys_damarensis ENSFDAG00000006604
dipodomys_ordii ENSDORG00000000543
castor_canadensis ENSCCNG00000020359
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028437
mus_spicilegus ENSMSIG00000006026
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026859
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025911
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024034
rattus_norvegicus ENSRNOG00000012004
meriones_unguiculatus ENSMUGG00000019113
cricetulus_griseus_crigri_1.0 ENSCGRG00000002971
cricetulus_griseus_crigri-picr ENSCGRG00015004652
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011485
mesocricetus_auratus ENSMAUG00000015293
microtus_ochrogaster ENSMOCG00000000927
microtus_ochrogaster ENSMOCG00000017933
peromyscus_maniculatus_bairdii ENSPEMG00000016079
nannospalax_galili ENSNGAG00000020247
jaculus_jaculus ENSJJAG00000010998
oryctolagus_cuniculus ENSOCUG00000009069
oryctolagus_cuniculus ENSOCUG00000025978
ochotona_princeps ENSOPRG00000009100
tupaia_belangeri ENSTBEG00000013056
ornithorhynchus_anatinus ENSOANG00000006360
pogona_vitticeps ENSPVIG00000016926
anolis_carolinensis ENSACAG00000013000
notechis_scutatus ENSNSUG00000002422
salvator_merianae ENSSMRG00000020233
sphenodon_punctatus ENSSPUG00000008818
anser_brachyrhynchus ENSABRG00000016285
anas_platyrhynchos_platyrhynchos ENSAPLG00000007234
gallus_gallus ENSGALG00000021378
coturnix_japonica ENSCJPG00005005594
meleagris_gallopavo ENSMGAG00000001927
numida_meleagris ENSNMEG00000015245
taeniopygia_guttata ENSTGUG00000001708
lonchura_striata_domestica ENSLSDG00000013207
serinus_canaria ENSSCAG00000016410
zonotrichia_albicollis ENSZALG00000008479
cyanistes_caeruleus ENSCCEG00000000644
parus_major ENSPMJG00000005167
ficedula_albicollis ENSFALG00000009887
lepidothrix_coronata ENSLCOG00000013640
manacus_vitellinus ENSMVIG00005013778
calidris_pygmaea ENSCPGG00000002922
calidris_pygmaea ENSCPGG00000010706
calidris_pugnax ENSCPUG00000005512
melopsittacus_undulatus ENSMUNG00000005088
serinus_canaria ENSSCAG00000015825
apteryx_haastii ENSAHAG00000017684
apteryx_owenii ENSAOWG00000012404
apteryx_rowi ENSARWG00000004820
dromaius_novaehollandiae ENSDNVG00000003985
nothoprocta_perdicaria ENSNPEG00000004724
crocodylus_porosus ENSCPRG00005015119
