notamacropus_eugenii ENSMEUG00000001955
phascolarctos_cinereus ENSPCIG00000019555
sarcophilus_harrisii ENSSHAG00000004664
monodelphis_domestica ENSMODG00000013117
ornithorhynchus_anatinus ENSOANG00000010997
canis_lupus_dingo ENSCAFG00020017861
vulpes_vulpes ENSVVUG00000013178
vulpes_vulpes ENSVVUG00000003960
canis_lupus_familiaris ENSCAFG00000005948
neovison_vison ENSNVIG00000008423
mustela_putorius_furo ENSMPUG00000017844
ursus_americanus ENSUAMG00000013956
ursus_maritimus ENSUMAG00000018383
ailuropoda_melanoleuca ENSAMEG00000010488
panthera_tigris_altaica ENSPTIG00000014109
panthera_pardus ENSPPRG00000016040
felis_catus ENSFCAG00000026071
equus_asinus_asinus ENSEASG00005002494
equus_caballus ENSECAG00000011301
erinaceus_europaeus ENSEEUG00000009574
ovis_aries ENSOARG00000005552
capra_hircus ENSCHIG00000019574
bos_mutus ENSBMUG00000000886
bos_taurus ENSBTAG00000000182
bison_bison_bison ENSBBBG00000021261
tursiops_truncatus ENSTTRG00000009665
sus_scrofa ENSSSCG00000002954
vicugna_pacos ENSVPAG00000001989
myotis_lucifugus ENSMLUG00000001998
pteropus_vampyrus ENSPVAG00000006540
microcebus_murinus ENSMICG00000004416
propithecus_coquereli ENSPCOG00000008118
prolemur_simus ENSPSMG00000018196
otolemur_garnettii ENSOGAG00000004062
carlito_syrichta ENSTSYG00000013219
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074227
mus_spicilegus ENSMSIG00000023693
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030577
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029480
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012714
rattus_norvegicus ENSRNOG00000020636
meriones_unguiculatus ENSMUGG00000021332
microtus_ochrogaster ENSMOCG00000002011
peromyscus_maniculatus_bairdii ENSPEMG00000018523
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021804
cricetulus_griseus_crigri-picr ENSCGRG00015027048
cricetulus_griseus_crigri_1.0 ENSCGRG00000007917
mesocricetus_auratus ENSMAUG00000009899
nannospalax_galili ENSNGAG00000021817
jaculus_jaculus ENSJJAG00000023124
ictidomys_tridecemlineatus ENSSTOG00000014440
urocitellus_parryii ENSUPAG00010011326
marmota_marmota_marmota ENSMMMG00000003963
spermophilus_dauricus ENSSDAG00000004829
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017481
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019102
fukomys_damarensis ENSFDAG00000015277
chinchilla_lanigera ENSCLAG00000011188
octodon_degus ENSODEG00000015870
cavia_porcellus ENSCPOG00000009367
cavia_aperea ENSCAPG00000000538
castor_canadensis ENSCCNG00000026772
castor_canadensis ENSCCNG00000007257
oryctolagus_cuniculus ENSOCUG00000016796
ochotona_princeps ENSOPRG00000007892
choloepus_hoffmanni ENSCHOG00000009350
dasypus_novemcinctus ENSDNOG00000045721
loxodonta_africana ENSLAFG00000012019
sorex_araneus ENSSARG00000008246
cebus_capucinus_imitator ENSCCAG00000021538
saimiri_boliviensis_boliviensis ENSSBOG00000034743
aotus_nancymaae ENSANAG00000035378
saimiri_boliviensis_boliviensis ENSSBOG00000023006
callithrix_jacchus ENSCJAG00000013530
aotus_nancymaae ENSANAG00000004974
pan_paniscus ENSPPAG00000039778
pan_troglodytes ENSPTRG00000010920
homo_sapiens ENSG00000167642
gorilla_gorilla ENSGGOG00000008364
pongo_abelii ENSPPYG00000009926
nomascus_leucogenys ENSNLEG00000016916
macaca_nemestrina ENSMNEG00000028114
macaca_fascicularis ENSMFAG00000044848
chlorocebus_sabaeus ENSCSAG00000004113
mandrillus_leucophaeus ENSMLEG00000034217
theropithecus_gelada ENSTGEG00000005841
papio_anubis ENSPANG00000007178
cercocebus_atys ENSCATG00000031173
rhinopithecus_bieti ENSRBIG00000044015
rhinopithecus_roxellana ENSRROG00000037295
piliocolobus_tephrosceles ENSPTEG00000004876
macaca_mulatta ENSMMUG00000002158
colobus_angolensis_palliatus ENSCANG00000035176
chelonoidis_abingdonii ENSCABG00000004836
procavia_capensis ENSPCAG00000000645
pogona_vitticeps ENSPVIG00000018671
anolis_carolinensis ENSACAG00000003964
notechis_scutatus ENSNSUG00000011674
salvator_merianae ENSSMRG00000002770
sphenodon_punctatus ENSSPUG00000012925
apteryx_haastii ENSAHAG00000010690
apteryx_rowi ENSARWG00000012647
apteryx_owenii ENSAOWG00000006180
dromaius_novaehollandiae ENSDNVG00000009819
gallus_gallus ENSGALG00000050656
lonchura_striata_domestica ENSLSDG00000007013
chelonoidis_abingdonii ENSCABG00000022029
gopherus_agassizii ENSGAGG00000019325
chrysemys_picta_bellii ENSCPBG00000021762
calidris_pugnax ENSCPUG00000001882
xenopus_tropicalis ENSXETG00000000155
latimeria_chalumnae ENSLACG00000022177
latimeria_chalumnae ENSLACG00000003368
monopterus_albus ENSMALG00000019888
maylandia_zebra ENSMZEG00005028338
astyanax_mexicanus ENSAMXG00000042875
astyanax_mexicanus ENSAMXG00000040083
pygocentrus_nattereri ENSPNAG00000010814
ictalurus_punctatus ENSIPUG00000007188
danio_rerio ENSDARG00000069476
scleropages_formosus ENSSFOG00015006018
paramormyrops_kingsleyae ENSPKIG00000006432
lepisosteus_oculatus ENSLOCG00000014723
poecilia_latipinna ENSPLAG00000017703
poecilia_reticulata ENSPREG00000021347
cyprinodon_variegatus ENSCVAG00000016992
fundulus_heteroclitus ENSFHEG00000014158
oryzias_melastigma ENSOMEG00000016565
oryzias_latipes_asm223469v1 ENSORLG00015004014
amphiprion_ocellaris ENSAOCG00000024214
amphiprion_ocellaris ENSAOCG00000003093
amphiprion_percula ENSAPEG00000022444
acanthochromis_polyacanthus ENSAPOG00000011304
gambusia_affinis ENSGAFG00000020637
pundamilia_nyererei ENSPNYG00000023104
astatotilapia_calliptera ENSACLG00000008657
maylandia_zebra ENSMZEG00005002518
haplochromis_burtoni ENSHBUG00000001066
neolamprologus_brichardi ENSNBRG00000008389
oreochromis_niloticus ENSONIG00000017237
seriola_dumerili ENSSDUG00000004998
seriola_lalandi_dorsalis ENSSLDG00000005758
anabas_testudineus ENSATEG00000019472
mastacembelus_armatus ENSMAMG00000018253
tetraodon_nigroviridis ENSTNIG00000011190
mola_mola ENSMMOG00000009724
gasterosteus_aculeatus ENSGACG00000001387
kryptolebias_marmoratus ENSKMAG00000006678
gadus_morhua ENSGMOG00000011292
eptatretus_burgeri ENSEBUG00000009692
petromyzon_marinus ENSPMAG00000008558
