takifugu_rubripes ENSTRUG00000014634
tetraodon_nigroviridis ENSTNIG00000005027
mola_mola ENSMMOG00000001419
gasterosteus_aculeatus ENSGACG00000006992
labrus_bergylta ENSLBEG00000003016
monopterus_albus ENSMALG00000016933
mastacembelus_armatus ENSMAMG00000020924
anabas_testudineus ENSATEG00000016700
scophthalmus_maximus ENSSMAG00000002298
scophthalmus_maximus ENSSMAG00000002293
seriola_dumerili ENSSDUG00000012390
seriola_lalandi_dorsalis ENSSLDG00000018663
amphiprion_percula ENSAPEG00000005412
amphiprion_ocellaris ENSAOCG00000004454
acanthochromis_polyacanthus ENSAPOG00000009084
stegastes_partitus ENSSPAG00000004484
neolamprologus_brichardi ENSNBRG00000013711
neolamprologus_brichardi ENSNBRG00000013697
astatotilapia_calliptera ENSACLG00000015088
pundamilia_nyererei ENSPNYG00000015347
maylandia_zebra ENSMZEG00005006545
haplochromis_burtoni ENSHBUG00000004419
oreochromis_niloticus ENSONIG00000015139
amphilophus_citrinellus ENSACIG00000003244
fundulus_heteroclitus ENSFHEG00000017890
cyprinodon_variegatus ENSCVAG00000011870
xiphophorus_maculatus ENSXMAG00000023695
xiphophorus_couchianus ENSXCOG00000005288
gambusia_affinis ENSGAFG00000012386
poecilia_formosa ENSPFOG00000019333
poecilia_mexicana ENSPMEG00000023810
poecilia_latipinna ENSPLAG00000001433
poecilia_reticulata ENSPREG00000016702
poecilia_mexicana ENSPMEG00000023817
xiphophorus_couchianus ENSXCOG00000005285
kryptolebias_marmoratus ENSKMAG00000013907
oryzias_latipes_asm223471v1 ENSORLG00020002133
oryzias_latipes_asm223467v1 ENSORLG00000004287
oryzias_latipes_asm223469v1 ENSORLG00015010250
oryzias_melastigma ENSOMEG00000021983
hippocampus_comes ENSHCOG00000018384
periophthalmus_magnuspinnatus ENSPMGG00000016547
gadus_morhua ENSGMOG00000007751
esox_lucius ENSELUG00000002272
pygocentrus_nattereri ENSPNAG00000011413
ictalurus_punctatus ENSIPUG00000000283
danio_rerio ENSDARG00000012403
paramormyrops_kingsleyae ENSPKIG00000016799
scleropages_formosus ENSSFOG00015006394
lepisosteus_oculatus ENSLOCG00000009238
anolis_carolinensis ENSACAG00000012947
pogona_vitticeps ENSPVIG00000015706
notechis_scutatus ENSNSUG00000014355
salvator_merianae ENSSMRG00000019203
sphenodon_punctatus ENSSPUG00000004336
melopsittacus_undulatus ENSMUNG00000011968
melopsittacus_undulatus ENSMUNG00000011967
cyanistes_caeruleus ENSCCEG00000010107
parus_major ENSPMJG00000001440
ficedula_albicollis ENSFALG00000003400
zonotrichia_albicollis ENSZALG00000012377
serinus_canaria ENSSCAG00000003578
lonchura_striata_domestica ENSLSDG00000013102
lonchura_striata_domestica ENSLSDG00000013110
taeniopygia_guttata ENSTGUG00000000524
manacus_vitellinus ENSMVIG00005020031
lepidothrix_coronata ENSLCOG00000004840
calidris_pugnax ENSCPUG00000015009
calidris_pygmaea ENSCPGG00000007727
anas_platyrhynchos_platyrhynchos ENSAPLG00000006105
anser_brachyrhynchus ENSABRG00000016156
gallus_gallus ENSGALG00000012621
coturnix_japonica ENSCJPG00005009520
meleagris_gallopavo ENSMGAG00000014719
numida_meleagris ENSNMEG00000017644
apteryx_haastii ENSAHAG00000011332
apteryx_owenii ENSAOWG00000014518
apteryx_rowi ENSARWG00000010969
dromaius_novaehollandiae ENSDNVG00000009251
nothoprocta_perdicaria ENSNPEG00000008730
crocodylus_porosus ENSCPRG00005010038
gopherus_agassizii ENSGAGG00000021675
chelonoidis_abingdonii ENSCABG00000020651
chrysemys_picta_bellii ENSCPBG00000005414
pelodiscus_sinensis ENSPSIG00000010627
phascolarctos_cinereus ENSPCIG00000020095
notamacropus_eugenii ENSMEUG00000008949
sarcophilus_harrisii ENSSHAG00000001403
sarcophilus_harrisii ENSSHAG00000000781
monodelphis_domestica ENSMODG00000002718
loxodonta_africana ENSLAFG00000013092
procavia_capensis ENSPCAG00000002060
echinops_telfairi ENSETEG00000010686
choloepus_hoffmanni ENSCHOG00000006282
mus_spicilegus ENSMSIG00000021038
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021470
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019515
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018635
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019699
rattus_norvegicus ENSRNOG00000019175
meriones_unguiculatus ENSMUGG00000018395
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022738
cricetulus_griseus_crigri-picr ENSCGRG00015013249
cricetulus_griseus_crigri_1.0 ENSCGRG00000015854
mesocricetus_auratus ENSMAUG00000004820
microtus_ochrogaster ENSMOCG00000019362
peromyscus_maniculatus_bairdii ENSPEMG00000006631
nannospalax_galili ENSNGAG00000016174
jaculus_jaculus ENSJJAG00000018150
dipodomys_ordii ENSDORG00000010788
castor_canadensis ENSCCNG00000025423
castor_canadensis ENSCCNG00000000320
fukomys_damarensis ENSFDAG00000000805
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009488
cavia_aperea ENSCAPG00000009212
cavia_porcellus ENSCPOG00000004544
octodon_degus ENSODEG00000016588
spermophilus_dauricus ENSSDAG00000014030
urocitellus_parryii ENSUPAG00010017475
marmota_marmota_marmota ENSMMMG00000002531
oryctolagus_cuniculus ENSOCUG00000000442
ochotona_princeps ENSOPRG00000011647
rhinopithecus_roxellana ENSRROG00000029000
rhinopithecus_bieti ENSRBIG00000018434
colobus_angolensis_palliatus ENSCANG00000039934
macaca_fascicularis ENSMFAG00000043281
macaca_nemestrina ENSMNEG00000035630
mandrillus_leucophaeus ENSMLEG00000019530
pan_paniscus ENSPPAG00000035061
pan_troglodytes ENSPTRG00000048689
homo_sapiens ENSG00000182150
gorilla_gorilla ENSGGOG00000002705
pongo_abelii ENSPPYG00000019412
nomascus_leucogenys ENSNLEG00000016784
callithrix_jacchus ENSCJAG00000008862
cebus_capucinus_imitator ENSCCAG00000026980
carlito_syrichta ENSTSYG00000013871
prolemur_simus ENSPSMG00000009641
microcebus_murinus ENSMICG00000029160
propithecus_coquereli ENSPCOG00000026714
otolemur_garnettii ENSOGAG00000003146
tupaia_belangeri ENSTBEG00000014213
bos_mutus ENSBMUG00000015538
bison_bison_bison ENSBBBG00000011107
ovis_aries ENSOARG00000008546
tursiops_truncatus ENSTTRG00000005372
vicugna_pacos ENSVPAG00000004701
ailuropoda_melanoleuca ENSAMEG00000011657
ursus_americanus ENSUAMG00000003613
mustela_putorius_furo ENSMPUG00000006738
canis_lupus_dingo ENSCAFG00020022761
canis_lupus_dingo ENSCAFG00020022764
canis_lupus_familiaris ENSCAFG00000001219
panthera_tigris_altaica ENSPTIG00000009148
panthera_pardus ENSPPRG00000019238
pteropus_vampyrus ENSPVAG00000003926
myotis_lucifugus ENSMLUG00000000845
erinaceus_europaeus ENSEEUG00000009341
sorex_araneus ENSSARG00000009783
xenopus_tropicalis ENSXETG00000014835
latimeria_chalumnae ENSLACG00000011767
