chelonoidis_abingdonii ENSCABG00000016203
gopherus_agassizii ENSGAGG00000004554
chrysemys_picta_bellii ENSCPBG00000014087
pelodiscus_sinensis ENSPSIG00000011332
taeniopygia_guttata ENSTGUG00000009457
taeniopygia_guttata ENSTGUG00000016912
lonchura_striata_domestica ENSLSDG00000000267
serinus_canaria ENSSCAG00000010374
junco_hyemalis ENSJHYG00000013808
zonotrichia_albicollis ENSZALG00000006063
parus_major ENSPMJG00000009979
cyanistes_caeruleus ENSCCEG00000007185
ficedula_albicollis ENSFALG00000012819
lepidothrix_coronata ENSLCOG00000004814
manacus_vitellinus ENSMVIG00005009954
melopsittacus_undulatus ENSMUNG00000008971
calidris_pygmaea ENSCPGG00000005763
calidris_pugnax ENSCPUG00000006576
anser_brachyrhynchus ENSABRG00000008534
anas_platyrhynchos_platyrhynchos ENSAPLG00000028241
apteryx_owenii ENSAOWG00000016716
apteryx_haastii ENSAHAG00000001220
apteryx_rowi ENSARWG00000004264
crocodylus_porosus ENSCPRG00005000669
sphenodon_punctatus ENSSPUG00000013481
notamacropus_eugenii ENSMEUG00000015017
phascolarctos_cinereus ENSPCIG00000006796
sarcophilus_harrisii ENSSHAG00000003461
monodelphis_domestica ENSMODG00000009632
ovis_aries ENSOARG00000018240
capra_hircus ENSCHIG00000017181
bos_mutus ENSBMUG00000006040
bos_taurus ENSBTAG00000005214
bison_bison_bison ENSBBBG00000009415
tursiops_truncatus ENSTTRG00000010226
sus_scrofa ENSSSCG00000004947
vicugna_pacos ENSVPAG00000006748
ailuropoda_melanoleuca ENSAMEG00000003300
ursus_maritimus ENSUMAG00000012072
mustela_putorius_furo ENSMPUG00000000312
neovison_vison ENSNVIG00000016282
canis_lupus_dingo ENSCAFG00020008195
canis_lupus_familiaris ENSCAFG00000017322
vulpes_vulpes ENSVVUG00000014585
panthera_tigris_altaica ENSPTIG00000012036
panthera_pardus ENSPPRG00000002315
felis_catus ENSFCAG00000012298
pteropus_vampyrus ENSPVAG00000000072
myotis_lucifugus ENSMLUG00000011849
equus_asinus_asinus ENSEASG00005006319
equus_caballus ENSECAG00000014254
choloepus_hoffmanni ENSCHOG00000005733
dasypus_novemcinctus ENSDNOG00000006740
loxodonta_africana ENSLAFG00000012306
propithecus_coquereli ENSPCOG00000018210
microcebus_murinus ENSMICG00000004455
prolemur_simus ENSPSMG00000011790
otolemur_garnettii ENSOGAG00000015893
pan_troglodytes ENSPTRG00000007197
pan_paniscus ENSPPAG00000040836
gorilla_gorilla ENSGGOG00000006350
