sarcophilus_harrisii ENSSHAG00000016538
phascolarctos_cinereus ENSPCIG00000013220
monodelphis_domestica ENSMODG00000024860
nomascus_leucogenys ENSNLEG00000018442
mesocricetus_auratus ENSMAUG00000008276
ursus_maritimus ENSUMAG00000002915
ursus_americanus ENSUAMG00000018372
ursus_maritimus ENSUMAG00000006594
ursus_americanus ENSUAMG00000018296
ailuropoda_melanoleuca ENSAMEG00000015750
mustela_putorius_furo ENSMPUG00000008704
neovison_vison ENSNVIG00000001739
canis_lupus_dingo ENSCAFG00020000151
canis_lupus_familiaris ENSCAFG00000032036
canis_lupus_familiaris ENSCAFG00000003969
canis_lupus_dingo ENSCAFG00020018368
vulpes_vulpes ENSVVUG00000007408
vulpes_vulpes ENSVVUG00000029724
vulpes_vulpes ENSVVUG00000024946
canis_lupus_dingo ENSCAFG00020020774
vulpes_vulpes ENSVVUG00000016769
choloepus_hoffmanni ENSCHOG00000003154
choloepus_hoffmanni ENSCHOG00000002807
loxodonta_africana ENSLAFG00000029028
bos_mutus ENSBMUG00000002842
bos_taurus ENSBTAG00000007681
bison_bison_bison ENSBBBG00000003536
bison_bison_bison ENSBBBG00000004532
bison_bison_bison ENSBBBG00000018460
capra_hircus ENSCHIG00000016160
capra_hircus ENSCHIG00000015472
ovis_aries ENSOARG00000014803
capra_hircus ENSCHIG00000019720
sus_scrofa ENSSSCG00000031117
sus_scrofa ENSSSCG00000004197
myotis_lucifugus ENSMLUG00000012200
panthera_pardus ENSPPRG00000015793
panthera_tigris_altaica ENSPTIG00000006963
felis_catus ENSFCAG00000026745
equus_caballus ENSECAG00000026827
equus_asinus_asinus ENSEASG00005002559
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002481
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009856
fukomys_damarensis ENSFDAG00000009407
cavia_aperea ENSCAPG00000010559
cavia_porcellus ENSCPOG00000020993
chinchilla_lanigera ENSCLAG00000005365
octodon_degus ENSODEG00000016607
octodon_degus ENSODEG00000011472
octodon_degus ENSODEG00000020513
octodon_degus ENSODEG00000010490
castor_canadensis ENSCCNG00000024310
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019653
mus_spicilegus ENSMSIG00000012568
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021707
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018768
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015847
rattus_norvegicus ENSRNOG00000013521
meriones_unguiculatus ENSMUGG00000011191
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012555
cricetulus_griseus_crigri_1.0 ENSCGRG00000002677
cricetulus_griseus_crigri-picr ENSCGRG00015013695
mesocricetus_auratus ENSMAUG00000020170
microtus_ochrogaster ENSMOCG00000014691
nannospalax_galili ENSNGAG00000018704
jaculus_jaculus ENSJJAG00000011657
jaculus_jaculus ENSJJAG00000024348
peromyscus_maniculatus_bairdii ENSPEMG00000029212
dipodomys_ordii ENSDORG00000024821
mesocricetus_auratus ENSMAUG00000001566
marmota_marmota_marmota ENSMMMG00000007718
spermophilus_dauricus ENSSDAG00000011732
ictidomys_tridecemlineatus ENSSTOG00000028494
oryctolagus_cuniculus ENSOCUG00000005127
carlito_syrichta ENSTSYG00000035211
carlito_syrichta ENSTSYG00000032133
cebus_capucinus_imitator ENSCCAG00000026148
saimiri_boliviensis_boliviensis ENSSBOG00000016630
aotus_nancymaae ENSANAG00000022857
callithrix_jacchus ENSCJAG00000041076
saimiri_boliviensis_boliviensis ENSSBOG00000034508
saimiri_boliviensis_boliviensis ENSSBOG00000013275
callithrix_jacchus ENSCJAG00000019556
callithrix_jacchus ENSCJAG00000007747
cebus_capucinus_imitator ENSCCAG00000019331
aotus_nancymaae ENSANAG00000023433
aotus_nancymaae ENSANAG00000019876
cebus_capucinus_imitator ENSCCAG00000023512
pan_troglodytes ENSPTRG00000017042
pan_paniscus ENSPPAG00000027338
gorilla_gorilla ENSGGOG00000022366
homo_sapiens ENSG00000228716
pongo_abelii ENSPPYG00000015600
nomascus_leucogenys ENSNLEG00000012989
rhinopithecus_roxellana ENSRROG00000036245
rhinopithecus_bieti ENSRBIG00000040129
rhinopithecus_roxellana ENSRROG00000024315
rhinopithecus_roxellana ENSRROG00000029028
colobus_angolensis_palliatus ENSCANG00000032225
rhinopithecus_roxellana ENSRROG00000044916
piliocolobus_tephrosceles ENSPTEG00000006909
macaca_fascicularis ENSMFAG00000045536
macaca_mulatta ENSMMUG00000004229
macaca_nemestrina ENSMNEG00000033103
macaca_nemestrina ENSMNEG00000011783
cercocebus_atys ENSCATG00000042395
cercocebus_atys ENSCATG00000001923
theropithecus_gelada ENSTGEG00000025078
mandrillus_leucophaeus ENSMLEG00000003057
papio_anubis ENSPANG00000017352
theropithecus_gelada ENSTGEG00000004865
macaca_mulatta ENSMMUG00000011149
macaca_nemestrina ENSMNEG00000041225
macaca_fascicularis ENSMFAG00000045755
mandrillus_leucophaeus ENSMLEG00000006505
chlorocebus_sabaeus ENSCSAG00000015136
colobus_angolensis_palliatus ENSCANG00000040739
colobus_angolensis_palliatus ENSCANG00000014420
piliocolobus_tephrosceles ENSPTEG00000036224
papio_anubis ENSPANG00000007428
papio_anubis ENSPANG00000023705
macaca_mulatta ENSMMUG00000018283
mandrillus_leucophaeus ENSMLEG00000040103
cercocebus_atys ENSCATG00000033727
macaca_mulatta ENSMMUG00000047182
macaca_nemestrina ENSMNEG00000038737
papio_anubis ENSPANG00000034754
papio_anubis ENSPANG00000035265
macaca_fascicularis ENSMFAG00000034280
rhinopithecus_bieti ENSRBIG00000038142
cercocebus_atys ENSCATG00000030549
mandrillus_leucophaeus ENSMLEG00000000977
papio_anubis ENSPANG00000033252
macaca_mulatta ENSMMUG00000016013
macaca_mulatta ENSMMUG00000048829
cercocebus_atys ENSCATG00000022501
macaca_nemestrina ENSMNEG00000033459
mandrillus_leucophaeus ENSMLEG00000039770
piliocolobus_tephrosceles ENSPTEG00000011225
rhinopithecus_bieti ENSRBIG00000022909
rhinopithecus_roxellana ENSRROG00000030894
cercocebus_atys ENSCATG00000032470
papio_anubis ENSPANG00000033512
mandrillus_leucophaeus ENSMLEG00000034015
cercocebus_atys ENSCATG00000030533
macaca_fascicularis ENSMFAG00000045251
macaca_mulatta ENSMMUG00000019408
macaca_fascicularis ENSMFAG00000031864
macaca_nemestrina ENSMNEG00000032483
cercocebus_atys ENSCATG00000030593
mandrillus_leucophaeus ENSMLEG00000035144
papio_anubis ENSPANG00000035078
rhinopithecus_roxellana ENSRROG00000031850
rhinopithecus_bieti ENSRBIG00000036247
colobus_angolensis_palliatus ENSCANG00000042785
rhinopithecus_roxellana ENSRROG00000017116
macaca_mulatta ENSMMUG00000047775
macaca_fascicularis ENSMFAG00000037914
theropithecus_gelada ENSTGEG00000022083
homo_sapiens ENSG00000178700
pan_troglodytes ENSPTRG00000051799
pongo_abelii ENSPPYG00000013628
propithecus_coquereli ENSPCOG00000024489
propithecus_coquereli ENSPCOG00000020503
propithecus_coquereli ENSPCOG00000010819
prolemur_simus ENSPSMG00000022882
prolemur_simus ENSPSMG00000004949
microcebus_murinus ENSMICG00000027047
microcebus_murinus ENSMICG00000037417
microcebus_murinus ENSMICG00000006164
propithecus_coquereli ENSPCOG00000028232
otolemur_garnettii ENSOGAG00000025320
otolemur_garnettii ENSOGAG00000030840
erinaceus_europaeus ENSEEUG00000003525
dasypus_novemcinctus ENSDNOG00000038425
ornithorhynchus_anatinus ENSOANG00000001607
pogona_vitticeps ENSPVIG00000025359
anolis_carolinensis ENSACAG00000010508
notechis_scutatus ENSNSUG00000004669
salvator_merianae ENSSMRG00000006501
sphenodon_punctatus ENSSPUG00000001100
meleagris_gallopavo ENSMGAG00000002698
coturnix_japonica ENSCJPG00005000728
gallus_gallus ENSGALG00000026757
numida_meleagris ENSNMEG00000007578
